time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-02 18:29:04,51.258611,6.705562,0,923.8,,
2023-01-02 18:29:08,51.257106,6.702775,4,955.8,124.5,229.2
2023-01-02 18:29:12,51.255570,6.699923,4,985.2,127.2,229.3
2023-01-02 18:29:16,51.254006,6.696924,4,1012.3,132.0,230.2
2023-01-02 18:29:20,51.252413,6.693695,4,1037.3,139.1,231.8
2023-01-02 18:29:24,51.250798,6.690151,4,1060.4,148.3,233.9
2023-01-02 18:29:28,51.249163,6.686213,4,1081.8,159.8,236.4
2023-01-02 18:29:32,51.247495,6.681862,4,1101.8,172.6,238.5
2023-01-02 18:29:36,51.245759,6.677196,4,1120.8,183.6,239.3
2023-01-02 18:29:40,51.243913,6.672336,4,1139.4,192.3,238.8
2023-01-02 18:29:44,51.241916,6.667393,4,1157.8,199.0,237.2
2023-01-02 18:29:48,51.239729,6.662489,4,1176.5,203.7,234.5
2023-01-02 18:29:52,51.237313,6.657737,4,1196.0,207.1,230.9
2023-01-02 18:29:56,51.234624,6.653255,4,1216.6,210.0,226.2
2023-01-02 18:30:00,51.231628,6.649147,4,1239.0,213.4,220.7
2023-01-02 18:30:04,51.228332,6.645478,4,1263.9,217.1,214.9
2023-01-02 18:30:08,51.224741,6.642295,4,1292.5,221.9,209.0
2023-01-02 18:30:12,51.220865,6.639650,4,1325.5,227.8,203.1
2023-01-02 18:30:16,51.216716,6.637594,4,1364.1,234.8,197.2
2023-01-02 18:30:20,51.212300,6.636172,4,1409.2,243.4,191.4
2023-01-02 18:30:24,51.207628,6.635438,4,1461.9,253.7,185.6
2023-01-02 18:30:28,51.202718,6.635438,4,1522.8,265.3,180.0
2023-01-02 18:30:32,51.197643,6.636181,4,1590.6,275.4,174.8
2023-01-02 18:30:36,51.192497,6.637672,4,1663.4,282.6,169.7
2023-01-02 18:30:40,51.187379,6.639908,4,1739.0,286.8,164.7
2023-01-02 18:30:44,51.182384,6.642891,4,1815.2,288.2,159.5
2023-01-02 18:30:48,51.177611,6.646619,4,1890.0,287.2,153.9
2023-01-02 18:30:52,51.173153,6.651093,4,1961.4,284.6,147.8
2023-01-02 18:30:56,51.169104,6.656312,4,2027.3,281.3,141.1
2023-01-02 18:31:00,51.165479,6.662232,4,2087.7,280.4,134.3
2023-01-02 18:31:04,51.162243,6.668782,4,2144.2,282.6,128.2
2023-01-02 18:31:08,51.159360,6.675893,4,2198.2,286.9,122.9
2023-01-02 18:31:12,51.156796,6.683496,4,2251.1,292.6,118.3
2023-01-02 18:31:16,51.154514,6.691519,4,2304.3,298.6,114.4
2023-01-02 18:31:20,51.152479,6.699893,4,2359.4,304.4,111.2
2023-01-02 18:31:24,51.150655,6.708550,4,2417.7,309.5,108.6
2023-01-02 18:31:28,51.149005,6.717423,4,2479.5,313.7,106.5
