time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-08 09:46:17,50.968425,8.483187,0,10363.4,,
2023-12-08 09:46:21,50.975057,8.475427,4,10363.4,445.1,323.6
2023-12-08 09:46:25,50.981690,8.467658,4,10363.3,445.3,323.6
2023-12-08 09:46:29,50.988325,8.459886,4,10363.2,445.5,323.6
2023-12-08 09:46:33,50.994958,8.452111,4,10363.2,445.4,323.6
2023-12-08 09:46:37,51.001590,8.444341,4,10363.1,445.2,323.6
2023-12-08 09:46:41,51.008216,8.436581,4,10363.1,444.8,323.6
2023-12-08 09:46:45,51.014837,8.428831,4,10363.1,444.3,323.6
2023-12-08 09:46:49,51.021455,8.421091,4,10363.1,443.9,323.7
2023-12-08 09:46:53,51.028067,8.413360,4,10363.2,443.5,323.7
2023-12-08 09:46:57,51.034676,8.405632,4,10363.3,443.3,323.7
2023-12-08 09:47:01,51.041282,8.397909,4,10363.3,443.0,323.7
2023-12-08 09:47:05,51.047885,8.390189,4,10363.3,442.8,323.7
2023-12-08 09:47:09,51.054487,8.382467,4,10363.3,442.8,323.7
2023-12-08 09:47:13,51.061089,8.374746,4,10363.3,442.7,323.7
2023-12-08 09:47:17,51.067690,8.367024,4,10363.2,442.7,323.7
2023-12-08 09:47:21,51.074289,8.359296,4,10363.1,442.7,323.7
2023-12-08 09:47:25,51.080888,8.351567,4,10363.1,442.7,323.7
2023-12-08 09:47:29,51.087487,8.343835,4,10363.0,442.8,323.6
2023-12-08 09:47:33,51.094085,8.336097,4,10363.0,442.8,323.6
2023-12-08 09:47:37,51.100684,8.328354,4,10363.0,442.9,323.6
2023-12-08 09:47:41,51.107282,8.320608,4,10363.1,442.9,323.6
2023-12-08 09:47:45,51.113881,8.312855,4,10363.2,443.1,323.6
2023-12-08 09:47:49,51.120479,8.305097,4,10363.3,443.1,323.6
2023-12-08 09:47:53,51.127077,8.297336,4,10363.4,443.2,323.6
2023-12-08 09:47:57,51.133673,8.289571,4,10363.5,443.1,323.5
2023-12-08 09:48:01,51.140268,8.281802,4,10363.5,443.2,323.5
2023-12-08 09:48:05,51.146862,8.274029,4,10363.5,443.2,323.5
2023-12-08 09:48:09,51.153454,8.266255,4,10363.4,443.1,323.5
2023-12-08 09:48:13,51.160045,8.258479,4,10363.2,443.0,323.5
2023-12-08 09:48:17,51.166635,8.250702,4,10363.0,443.0,323.5
2023-12-08 09:48:21,51.173222,8.242925,4,10362.8,442.9,323.5
2023-12-08 09:48:25,51.179807,8.235148,4,10362.6,442.7,323.5
2023-12-08 09:48:29,51.186391,8.227373,4,10362.5,442.7,323.5
2023-12-08 09:48:33,51.192974,8.219600,4,10362.6,442.5,323.5
2023-12-08 09:48:37,51.199555,8.211832,4,10362.8,442.3,323.5
2023-12-08 09:48:41,51.206134,8.204065,4,10363.2,442.2,323.5
2023-12-08 09:48:45,51.212712,8.196298,4,10363.6,442.1,323.5
2023-12-08 09:48:49,51.219288,8.188531,4,10364.0,442.0,323.5
2023-12-08 09:48:53,51.225864,8.180760,4,10364.3,442.1,323.5
2023-12-08 09:48:57,51.232441,8.172980,4,10364.4,442.2,323.5
2023-12-08 09:49:01,51.239016,8.165195,4,10364.3,442.3,323.5
2023-12-08 09:49:05,51.245590,8.157397,4,10363.8,442.4,323.4
2023-12-08 09:49:09,51.252164,8.149589,4,10362.9,442.7,323.4
2023-12-08 09:49:13,51.258741,8.141773,4,10361.8,442.9,323.4
2023-12-08 09:49:17,51.265317,8.133948,4,10360.6,443.0,323.3
2023-12-08 09:49:21,51.271894,8.126120,4,10359.3,443.1,323.3
2023-12-08 09:49:25,51.278473,8.118288,4,10358.0,443.3,323.3
2023-12-08 09:49:29,51.285054,8.110455,4,10356.9,443.3,323.3
2023-12-08 09:49:33,51.291638,8.102624,4,10356.1,443.4,323.4
2023-12-08 09:49:37,51.298224,8.094796,4,10355.6,443.4,323.4
2023-12-08 09:49:41,51.304813,8.086968,4,10355.3,443.5,323.4
2023-12-08 09:49:45,51.311403,8.079141,4,10355.4,443.5,323.4
2023-12-08 09:49:49,51.317994,8.071312,4,10355.6,443.6,323.4
2023-12-08 09:49:53,51.324585,8.063482,4,10356.0,443.6,323.4
2023-12-08 09:49:57,51.331176,8.055647,4,10356.6,443.7,323.4
2023-12-08 09:50:01,51.337767,8.047805,4,10357.2,443.8,323.4
2023-12-08 09:50:05,51.344356,8.039958,4,10357.9,443.8,323.4
2023-12-08 09:50:09,51.350945,8.032105,4,10358.5,443.9,323.3
2023-12-08 09:50:13,51.357532,8.024243,4,10359.2,443.9,323.3
2023-12-08 09:50:17,51.364122,8.016378,4,10359.7,444.1,323.3
2023-12-08 09:50:21,51.370713,8.008508,4,10360.0,444.2,323.3
2023-12-08 09:50:25,51.377305,8.000631,4,10360.2,444.4,323.3
2023-12-08 09:50:29,51.383900,7.992748,4,10360.1,444.6,323.3
2023-12-08 09:50:33,51.390497,7.984862,4,10359.6,444.8,323.3
