time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-03 10:09:07,51.051283,8.515735,0,7384.6,,
2023-01-03 10:09:11,51.054739,8.506669,4,7359.2,360.2,301.2
2023-01-03 10:09:15,51.057945,8.497440,4,7335.1,358.2,298.9
2023-01-03 10:09:19,51.060936,8.488076,4,7311.1,356.7,296.9
2023-01-03 10:09:23,51.063749,8.478599,4,7285.9,355.9,295.3
2023-01-03 10:09:27,51.066423,8.469040,4,7258.4,355.3,294.0
2023-01-03 10:09:31,51.068993,8.459423,4,7227.4,354.9,293.0
2023-01-03 10:09:35,51.071498,8.449773,4,7191.7,354.5,292.5
2023-01-03 10:09:39,51.073972,8.440116,4,7150.1,354.1,292.2
2023-01-03 10:09:43,51.076447,8.430471,4,7101.9,353.7,292.2
2023-01-03 10:09:47,51.078928,8.420836,4,7048.0,353.5,292.3
2023-01-03 10:09:51,51.081420,8.411205,4,6989.6,353.6,292.4
2023-01-03 10:09:55,51.083921,8.401571,4,6928.0,353.9,292.5
2023-01-03 10:09:59,51.086436,8.391928,4,6864.3,354.4,292.6
2023-01-03 10:10:03,51.088966,8.382268,4,6799.7,355.2,292.6
2023-01-03 10:10:07,51.091513,8.372585,4,6735.4,356.3,292.7
2023-01-03 10:10:11,51.094079,8.362874,4,6672.7,357.6,292.8
2023-01-03 10:10:15,51.096662,8.353133,4,6612.0,358.8,292.9
2023-01-03 10:10:19,51.099255,8.343368,4,6553.2,359.8,292.9
2023-01-03 10:10:23,51.101855,8.333586,4,6496.1,360.4,292.9
2023-01-03 10:10:27,51.104453,8.323791,4,6440.7,360.8,292.9
2023-01-03 10:10:31,51.107045,8.313988,4,6386.8,360.9,292.8
2023-01-03 10:10:35,51.109622,8.304182,4,6334.3,360.7,292.7
2023-01-03 10:10:39,51.112182,8.294380,4,6283.1,360.1,292.6
2023-01-03 10:10:43,51.114718,8.284585,4,6232.9,359.4,292.4
2023-01-03 10:10:47,51.117232,8.274802,4,6183.7,358.6,292.3
2023-01-03 10:10:51,51.119727,8.265030,4,6135.1,357.8,292.1
2023-01-03 10:10:55,51.122209,8.255273,4,6087.0,357.1,292.1
2023-01-03 10:10:59,51.124679,8.245532,4,6039.1,356.3,292.0
2023-01-03 10:11:03,51.127141,8.235810,4,5991.2,355.5,292.0
2023-01-03 10:11:07,51.129598,8.226108,4,5943.1,354.8,292.0
2023-01-03 10:11:11,51.132057,8.216430,4,5894.5,354.1,292.0
2023-01-03 10:11:15,51.134514,8.206772,4,5845.3,353.4,292.1
2023-01-03 10:11:19,51.136975,8.197138,4,5795.2,352.7,292.1
2023-01-03 10:11:23,51.139437,8.187522,4,5744.0,352.1,292.2
2023-01-03 10:11:27,51.141898,8.177927,4,5691.6,351.4,292.2
2023-01-03 10:11:31,51.144363,8.168349,4,5637.6,351.0,292.3
2023-01-03 10:11:35,51.146829,8.158787,4,5582.0,350.4,292.3
2023-01-03 10:11:39,51.149297,8.149242,4,5524.4,350.0,292.4
2023-01-03 10:11:43,51.151767,8.139710,4,5464.8,349.6,292.4
2023-01-03 10:11:47,51.154239,8.130183,4,5403.4,349.4,292.5
2023-01-03 10:11:51,51.156712,8.120653,4,5340.6,349.6,292.5
2023-01-03 10:11:55,51.159190,8.111112,4,5276.9,350.0,292.5
2023-01-03 10:11:59,51.161670,8.101548,4,5212.6,350.7,292.5
2023-01-03 10:12:03,51.164150,8.091954,4,5148.1,351.7,292.4
2023-01-03 10:12:07,51.166635,8.082318,4,5083.8,353.0,292.4
2023-01-03 10:12:11,51.169122,8.072633,4,5020.3,354.6,292.3
2023-01-03 10:12:15,51.171612,8.062898,4,4957.6,356.2,292.2
2023-01-03 10:12:19,51.174102,8.053125,4,4896.2,357.4,292.1
2023-01-03 10:12:23,51.176593,8.043331,4,4836.0,358.1,292.1
2023-01-03 10:12:27,51.179083,8.033523,4,4777.3,358.4,292.0
2023-01-03 10:12:31,51.181570,8.023722,4,4720.2,358.2,292.0
2023-01-03 10:12:35,51.184052,8.013937,4,4664.8,357.6,292.0
2023-01-03 10:12:39,51.186530,8.004184,4,4611.4,356.4,292.1
2023-01-03 10:12:43,51.189001,7.994473,4,4560.1,355.0,292.1
2023-01-03 10:12:47,51.191466,7.984809,4,4510.5,353.4,292.1
2023-01-03 10:12:51,51.193926,7.975179,4,4462.0,352.1,292.2
2023-01-03 10:12:55,51.196378,7.965582,4,4414.3,350.9,292.2
2023-01-03 10:12:59,51.198824,7.956011,4,4366.7,350.0,292.2
2023-01-03 10:13:03,51.201266,7.946460,4,4318.7,349.3,292.2
