time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-05 17:16:09,51.185562,8.742068,0,11582.4,,
2023-01-05 17:16:13,51.190148,8.734454,4,11582.4,357.6,313.9
2023-01-05 17:16:17,51.194733,8.726840,4,11582.4,357.6,313.9
2023-01-05 17:16:21,51.199319,8.719230,4,11582.4,357.5,313.9
2023-01-05 17:16:25,51.203904,8.711618,4,11582.4,357.5,313.9
2023-01-05 17:16:29,51.208491,8.704008,4,11582.4,357.5,313.9
2023-01-05 17:16:33,51.213077,8.696398,4,11582.4,357.5,313.9
2023-01-05 17:16:37,51.217664,8.688789,4,11582.4,357.4,313.9
2023-01-05 17:16:41,51.222252,8.681181,4,11582.4,357.4,313.9
2023-01-05 17:16:45,51.226838,8.673571,4,11582.4,357.4,313.9
2023-01-05 17:16:49,51.231426,8.665962,4,11582.4,357.4,313.9
2023-01-05 17:16:53,51.236013,8.658353,4,11582.4,357.4,313.9
2023-01-05 17:16:57,51.240600,8.650743,4,11582.4,357.4,313.9
2023-01-05 17:17:01,51.245185,8.643134,4,11582.4,357.3,313.9
2023-01-05 17:17:05,51.249770,8.635523,4,11582.4,357.3,313.9
2023-01-05 17:17:09,51.254351,8.627914,4,11582.4,357.1,313.9
2023-01-05 17:17:41,51.290957,8.566979,32,11582.4,357.0,313.9
2023-01-05 17:17:45,51.295531,8.559349,4,11582.4,357.2,313.8
2023-01-05 17:17:49,51.300105,8.551714,4,11582.4,357.3,313.8
2023-01-05 17:17:53,51.304681,8.544080,4,11582.4,357.3,313.8
2023-01-05 17:17:57,51.309257,8.536440,4,11582.4,357.4,313.8
2023-01-05 17:18:01,51.313836,8.528800,4,11582.4,357.5,313.8
2023-01-05 17:18:05,51.318415,8.521156,4,11582.4,357.6,313.8
2023-01-05 17:18:09,51.322998,8.513511,4,11582.4,357.7,313.8
2023-01-05 17:18:13,51.327579,8.505863,4,11582.4,357.8,313.8
2023-01-05 17:18:17,51.332166,8.498216,4,11582.4,357.9,313.8
2023-01-05 17:18:21,51.336752,8.490567,4,11582.4,357.9,313.8
2023-01-05 17:18:25,51.341337,8.482917,4,11582.4,357.9,313.8
2023-01-05 17:18:29,51.345922,8.475267,4,11582.4,357.9,313.8
2023-01-05 17:18:33,51.350508,8.467617,4,11582.4,357.9,313.8
2023-01-05 17:18:37,51.355092,8.459968,4,11582.4,357.8,313.8
2023-01-05 17:18:41,51.359673,8.452318,4,11582.4,357.7,313.8
