time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-08 07:58:53,50.543684,6.907961,0,10357.6,,
2023-12-08 07:58:57,50.546710,6.895717,4,10357.5,451.1,291.3
2023-12-08 07:59:01,50.549732,6.883469,4,10357.6,451.2,291.2
2023-12-08 07:59:05,50.552748,6.871212,4,10357.9,451.3,291.2
2023-12-08 07:59:09,50.555755,6.858945,4,10358.4,451.4,291.1
2023-12-08 07:59:13,50.558755,6.846666,4,10359.1,451.6,291.0
2023-12-08 07:59:17,50.561750,6.834375,4,10360.0,451.9,291.0
2023-12-08 07:59:21,50.564738,6.822072,4,10360.9,452.1,290.9
2023-12-08 07:59:25,50.567726,6.809761,4,10361.8,452.4,290.9
2023-12-08 07:59:29,50.570715,6.797439,4,10362.6,452.7,290.9
2023-12-08 07:59:33,50.573705,6.785111,4,10363.2,452.9,290.9
2023-12-08 07:59:37,50.576703,6.772773,4,10363.4,453.3,290.9
2023-12-08 07:59:41,50.579706,6.760429,4,10363.2,453.6,291.0
2023-12-08 07:59:45,50.582714,6.748081,4,10362.7,453.8,291.0
2023-12-08 07:59:49,50.585726,6.735729,4,10361.9,454.0,291.0
2023-12-08 07:59:53,50.588741,6.723376,4,10361.1,454.0,291.0
2023-12-08 07:59:57,50.591755,6.711025,4,10360.2,453.9,291.0
2023-12-08 08:00:01,50.594772,6.698677,4,10359.4,453.9,291.1
2023-12-08 08:00:05,50.597785,6.686331,4,10358.8,453.7,291.0
2023-12-08 08:00:09,50.600795,6.673994,4,10358.4,453.3,291.0
2023-12-08 08:00:13,50.603802,6.661664,4,10358.3,453.0,291.0
2023-12-08 08:00:17,50.606804,6.649342,4,10358.4,452.7,291.0
2023-12-08 08:00:21,50.609802,6.637026,4,10358.6,452.3,291.0
2023-12-08 08:00:25,50.612796,6.624717,4,10359.0,452.0,291.0
2023-12-08 08:00:29,50.615783,6.612419,4,10359.5,451.5,291.0
2023-12-08 08:00:33,50.618765,6.600126,4,10360.1,451.2,290.9
2023-12-08 08:00:37,50.621741,6.587843,4,10360.7,450.8,290.9
2023-12-08 08:00:41,50.624711,6.575568,4,10361.3,450.4,290.9
2023-12-08 08:00:45,50.627677,6.563302,4,10361.9,450.0,290.9
2023-12-08 08:00:49,50.630637,6.551044,4,10362.4,449.6,290.8
2023-12-08 08:00:53,50.633593,6.538795,4,10362.8,449.2,290.8
2023-12-08 08:00:57,50.636547,6.526555,4,10362.9,448.8,290.8
2023-12-08 08:01:01,50.639498,6.514325,4,10362.9,448.5,290.8
2023-12-08 08:01:05,50.642449,6.502103,4,10362.6,448.1,290.8
2023-12-08 08:01:09,50.645398,6.489891,4,10362.1,447.8,290.8
2023-12-08 08:01:13,50.648344,6.477689,4,10361.4,447.4,290.9
2023-12-08 08:01:17,50.651289,6.465493,4,10360.7,447.1,290.8
2023-12-08 08:01:21,50.654232,6.453305,4,10360.1,446.8,290.9
2023-12-08 08:01:25,50.657172,6.441124,4,10359.7,446.5,290.8
2023-12-08 08:01:29,50.660109,6.428949,4,10359.5,446.2,290.8
2023-12-08 08:01:33,50.663042,6.416779,4,10359.7,446.0,290.8
2023-12-08 08:01:37,50.665973,6.404616,4,10360.3,445.7,290.8
2023-12-08 08:01:41,50.668899,6.392458,4,10361.2,445.4,290.8
2023-12-08 08:01:45,50.671822,6.380305,4,10362.1,445.1,290.8
2023-12-08 08:01:49,50.674738,6.368159,4,10363.0,444.8,290.8
2023-12-08 08:01:53,50.677651,6.356020,4,10363.6,444.5,290.7
2023-12-08 08:01:57,50.680557,6.343886,4,10363.8,444.1,290.7
2023-12-08 08:02:01,50.683458,6.331760,4,10363.5,443.8,290.7
2023-12-08 08:02:05,50.686353,6.319642,4,10362.5,443.4,290.7
2023-12-08 08:02:09,50.689242,6.307532,4,10361.1,443.0,290.6
2023-12-08 08:02:13,50.692124,6.295429,4,10359.4,442.6,290.6
2023-12-08 08:02:17,50.695002,6.283336,4,10357.6,442.2,290.6
2023-12-08 08:02:21,50.697874,6.271255,4,10356.1,441.7,290.6
2023-12-08 08:02:25,50.700741,6.259183,4,10354.9,441.3,290.6
2023-12-08 08:02:29,50.703603,6.247124,4,10354.4,440.7,290.5
2023-12-08 08:02:33,50.706461,6.235076,4,10354.7,440.3,290.5
2023-12-08 08:02:37,50.709315,6.223038,4,10355.6,439.9,290.5
2023-12-08 08:02:41,50.712167,6.211007,4,10357.0,439.6,290.5
2023-12-08 08:02:45,50.715015,6.198984,4,10358.7,439.2,290.5
2023-12-08 08:02:49,50.717864,6.186963,4,10360.4,439.1,290.5
2023-12-08 08:02:53,50.720712,6.174944,4,10361.9,439.0,290.5
2023-12-08 08:02:57,50.723559,6.162923,4,10362.9,439.1,290.5
2023-12-08 08:03:01,50.726407,6.150899,4,10363.4,439.2,290.5
2023-12-08 08:03:05,50.729257,6.138871,4,10363.2,439.3,290.5
2023-12-08 08:03:09,50.732109,6.126838,4,10362.6,439.4,290.5
2023-12-08 08:03:13,50.734959,6.114801,4,10361.6,439.6,290.5
2023-12-08 08:03:17,50.737812,6.102759,4,10360.6,439.8,290.5
2023-12-08 08:03:21,50.740664,6.090710,4,10359.5,439.9,290.5
2023-12-08 08:03:25,50.743517,6.078657,4,10358.6,440.0,290.5
2023-12-08 08:03:29,50.746368,6.066596,4,10358.0,440.2,290.5
2023-12-08 08:03:33,50.749220,6.054532,4,10357.8,440.3,290.5
2023-12-08 08:03:37,50.752072,6.042460,4,10357.9,440.5,290.5
2023-12-08 08:03:41,50.754925,6.030386,4,10358.2,440.7,290.5
2023-12-08 08:03:45,50.757779,6.018307,4,10358.6,440.8,290.5
2023-12-08 08:03:49,50.760634,6.006225,4,10359.0,440.9,290.5
