time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-06 19:49:51,51.793108,5.970853,0,7889.7,,
2023-01-06 19:49:55,51.786644,5.980717,4,7926.0,480.3,136.6
2023-01-06 19:49:59,51.780177,5.990587,4,7963.2,480.6,136.6
2023-01-06 19:50:03,51.773710,6.000459,4,8001.0,480.7,136.6
2023-01-06 19:50:07,51.767243,6.010331,4,8039.1,480.7,136.6
2023-01-06 19:50:11,51.760774,6.020201,4,8077.3,480.8,136.6
2023-01-06 19:50:15,51.754307,6.030075,4,8115.3,480.8,136.6
2023-01-06 19:50:19,51.747837,6.039948,4,8152.9,480.9,136.6
2023-01-06 19:50:23,51.741367,6.049826,4,8189.8,481.1,136.6
2023-01-06 19:50:27,51.734894,6.059704,4,8225.8,481.2,136.6
2023-01-06 19:50:31,51.728422,6.069586,4,8260.6,481.4,136.6
2023-01-06 19:50:35,51.721946,6.079472,4,8294.0,481.6,136.6
2023-01-06 19:50:39,51.715467,6.089362,4,8326.4,481.9,136.6
2023-01-06 19:50:43,51.708987,6.099255,4,8357.9,482.0,136.6
2023-01-06 19:50:47,51.702500,6.109154,4,8388.7,482.5,136.6
2023-01-06 19:50:51,51.696009,6.119058,4,8419.1,482.7,136.6
2023-01-06 19:50:55,51.689514,6.128970,4,8449.3,483.1,136.6
2023-01-06 19:50:59,51.683011,6.138887,4,8479.6,483.6,136.6
2023-01-06 19:51:03,51.676502,6.148809,4,8510.2,484.0,136.6
2023-01-06 19:51:07,51.669986,6.158741,4,8541.5,484.5,136.6
2023-01-06 19:51:11,51.663459,6.168677,4,8573.7,485.0,136.6
2023-01-06 19:51:15,51.656921,6.178623,4,8607.3,485.8,136.7
2023-01-06 19:51:19,51.650372,6.188575,4,8642.5,486.4,136.7
2023-01-06 19:51:23,51.643809,6.198534,4,8679.7,487.1,136.7
2023-01-06 19:51:27,51.637230,6.208501,4,8719.3,488.0,136.8
2023-01-06 19:51:31,51.630637,6.218476,4,8761.5,488.7,136.8
2023-01-06 19:51:35,51.624030,6.228453,4,8805.5,489.3,136.8
2023-01-06 19:51:39,51.617420,6.238428,4,8850.2,489.5,136.9
2023-01-06 19:51:43,51.610811,6.248392,4,8894.4,489.2,136.9
2023-01-06 19:51:47,51.604210,6.258340,4,8936.8,488.5,136.9
2023-01-06 19:51:51,51.597625,6.268265,4,8976.3,487.4,136.9
2023-01-06 19:51:55,51.591061,6.278160,4,9011.7,485.9,136.9
2023-01-06 19:51:59,51.584526,6.288021,4,9041.8,484.1,136.8
2023-01-06 19:52:03,51.578013,6.297851,4,9066.5,482.5,136.8
2023-01-06 19:52:07,51.571513,6.307666,4,9086.7,481.7,136.8
2023-01-06 19:52:11,51.565009,6.317479,4,9103.3,481.8,136.8
2023-01-06 19:52:15,51.558490,6.327305,4,9117.2,482.8,136.9
2023-01-06 19:52:19,51.551942,6.337159,4,9129.2,484.6,136.9
2023-01-06 19:52:23,51.545350,6.347054,4,9140.4,487.2,137.0
2023-01-06 19:52:27,51.538704,6.357005,4,9151.4,490.8,137.0
2023-01-06 19:52:31,51.531998,6.367018,4,9163.0,494.6,137.1
2023-01-06 19:52:35,51.525244,6.377087,4,9175.5,497.7,137.2
2023-01-06 19:52:39,51.518457,6.387205,4,9189.1,500.2,137.1
2023-01-06 19:52:43,51.511648,6.397362,4,9204.0,502.1,137.1
2023-01-06 19:52:47,51.504831,6.407555,4,9220.5,503.2,137.1
2023-01-06 19:52:51,51.498017,6.417775,4,9238.9,503.7,137.0
2023-01-06 19:52:55,51.491221,6.428015,4,9259.3,503.5,136.8
2023-01-06 19:52:59,51.484449,6.438266,4,9281.7,502.9,136.7
2023-01-06 19:53:03,51.477688,6.448518,4,9305.8,502.5,136.6
2023-01-06 19:53:07,51.470931,6.458763,4,9331.0,502.2,136.6
2023-01-06 19:53:11,51.464160,6.468986,4,9356.6,502.3,136.8
2023-01-06 19:53:15,51.457364,6.479179,4,9382.3,502.6,136.9
2023-01-06 19:53:19,51.450533,6.489331,4,9407.3,503.1,137.2
2023-01-06 19:53:23,51.443653,6.499431,4,9431.2,503.9,137.5
2023-01-06 19:53:27,51.436713,6.509463,4,9453.7,504.8,138.0
2023-01-06 19:53:31,51.429702,6.519395,4,9475.2,505.4,138.5
2023-01-06 19:53:35,51.422619,6.529190,4,9496.6,505.4,139.2
2023-01-06 19:53:39,51.415456,6.538807,4,9518.6,504.8,140.1
2023-01-06 19:53:43,51.408203,6.548213,4,9542.0,504.1,141.0
2023-01-06 19:53:47,51.400856,6.557368,4,9567.4,502.8,142.1
2023-01-06 19:53:51,51.393410,6.566237,4,9595.7,501.3,143.4
2023-01-06 19:53:55,51.385859,6.574788,4,9627.4,499.6,144.8
2023-01-06 19:53:59,51.378210,6.583043,4,9662.2,498.4,146.0
2023-01-06 19:54:03,51.370481,6.591043,4,9699.1,497.2,147.1
2023-01-06 19:54:07,51.362686,6.598827,4,9737.4,496.3,148.0
2023-01-06 19:54:11,51.354843,6.606443,4,9776.1,495.6,148.8
2023-01-06 19:54:15,51.346963,6.613926,4,9814.6,495.1,149.3
2023-01-06 19:54:19,51.339064,6.621321,4,9851.8,494.4,149.7
2023-01-06 19:54:23,51.331160,6.628667,4,9887.1,493.9,149.9
2023-01-06 19:54:27,51.323260,6.635986,4,9920.3,493.3,149.9
2023-01-06 19:54:31,51.315367,6.643283,4,9952.0,492.6,150.0
2023-01-06 19:54:35,51.307487,6.650569,4,9982.6,491.8,150.0
2023-01-06 19:54:39,51.299624,6.657845,4,10012.8,490.9,149.9
2023-01-06 19:54:43,51.291780,6.665121,4,10043.0,490.0,149.9
2023-01-06 19:54:47,51.283962,6.672400,4,10073.7,488.9,149.8
2023-01-06 19:54:51,51.276174,6.679693,4,10105.6,487.7,149.6
2023-01-06 19:54:55,51.268411,6.686997,4,10138.5,486.7,149.5
2023-01-06 19:54:59,51.260672,6.694307,4,10172.0,485.8,149.4
2023-01-06 19:55:03,51.252946,6.701622,4,10205.3,485.2,149.3
2023-01-06 19:55:07,51.245227,6.708934,4,10237.8,484.9,149.3
2023-01-06 19:55:11,51.237510,6.716240,4,10269.0,484.8,149.3
2023-01-06 19:55:15,51.229787,6.723533,4,10298.2,484.8,149.4
2023-01-06 19:55:19,51.222050,6.730809,4,10324.7,485.2,149.5
2023-01-06 19:55:23,51.214297,6.738068,4,10348.4,485.6,149.6
2023-01-06 19:55:27,51.206532,6.745308,4,10369.7,486.0,149.7
2023-01-06 19:55:31,51.198757,6.752535,4,10389.3,486.2,149.8
2023-01-06 19:55:35,51.190979,6.759749,4,10407.9,486.2,149.8
2023-01-06 19:55:39,51.183197,6.766952,4,10426.1,486.1,149.9
2023-01-06 19:55:43,51.175421,6.774150,4,10444.6,485.8,149.9
2023-01-06 19:55:47,51.167651,6.781342,4,10463.9,485.4,149.9
2023-01-06 19:55:51,51.159894,6.788532,4,10484.6,484.9,149.8
2023-01-06 19:55:55,51.152145,6.795720,4,10506.2,484.4,149.8
2023-01-06 19:55:59,51.144403,6.802901,4,10528.2,484.0,149.8
2023-01-06 19:56:03,51.136667,6.810076,4,10550.0,483.7,149.8
