time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-06 15:43:30,51.742597,8.482922,0,924.2,,
2023-01-06 15:43:34,51.743907,8.481733,4,941.8,81.2,330.6
2023-01-06 15:43:38,51.745216,8.480520,4,959.6,81.6,330.2
2023-01-06 15:43:42,51.746529,8.479284,4,977.5,82.1,329.8
2023-01-06 15:43:46,51.747843,8.478021,4,995.6,82.6,329.3
2023-01-06 15:43:50,51.749130,8.476726,4,1013.6,82.0,328.1
2023-01-06 15:43:54,51.750350,8.475383,4,1031.5,79.7,325.7
2023-01-06 15:43:58,51.751460,8.473981,4,1048.8,76.2,322.0
2023-01-06 15:44:02,51.752420,8.472510,4,1065.5,71.5,316.5
2023-01-06 15:44:06,51.753186,8.470955,4,1081.2,66.4,308.5
2023-01-06 15:44:10,51.753718,8.469307,4,1095.6,62.2,297.5
2023-01-06 15:44:14,51.753972,8.467552,4,1108.6,60.3,283.2
2023-01-06 15:44:18,51.753938,8.465686,4,1120.0,62.4,268.3
2023-01-06 15:44:22,51.753663,8.463717,4,1130.1,67.5,257.3
2023-01-06 15:44:26,51.753205,8.461664,4,1139.1,73.0,250.2
2023-01-06 15:44:30,51.752620,8.459533,4,1147.1,78.0,246.1
2023-01-06 15:44:34,51.751964,8.457342,4,1154.6,81.4,244.2
2023-01-06 15:44:38,51.751291,8.455100,4,1161.6,83.3,244.2
2023-01-06 15:44:42,51.750660,8.452820,4,1168.5,83.5,245.9
2023-01-06 15:44:46,51.750126,8.450518,4,1175.5,82.3,249.5
2023-01-06 15:44:50,51.749689,8.448198,4,1182.6,81.1,253.1
2023-01-06 15:44:54,51.749330,8.445870,4,1189.7,80.3,256.0
2023-01-06 15:44:58,51.749020,8.443539,4,1196.8,79.8,257.9
2023-01-06 15:45:02,51.748736,8.441214,4,1203.7,79.3,258.8
2023-01-06 15:45:06,51.748451,8.438900,4,1210.5,78.9,258.8
2023-01-06 15:45:10,51.748142,8.436604,4,1217.1,78.6,257.7
2023-01-06 15:45:14,51.747784,8.434332,4,1223.3,78.4,255.7
2023-01-06 15:45:18,51.747360,8.432090,4,1229.2,78.4,253.0
2023-01-06 15:45:22,51.746885,8.429868,4,1234.7,78.7,250.9
2023-01-06 15:45:26,51.746378,8.427661,4,1239.8,78.8,249.6
2023-01-06 15:45:30,51.745855,8.425459,4,1244.6,78.9,249.0
2023-01-06 15:45:34,51.745339,8.423252,4,1249.1,78.9,249.3
2023-01-06 15:45:38,51.744845,8.421035,4,1253.3,78.8,250.2
2023-01-06 15:45:42,51.744394,8.418798,4,1257.2,78.7,251.9
2023-01-06 15:45:46,51.744003,8.416532,4,1260.9,78.7,254.4
2023-01-06 15:45:50,51.743668,8.414241,4,1264.3,78.8,256.7
2023-01-06 15:45:54,51.743365,8.411927,4,1267.5,79.1,258.1
2023-01-06 15:45:58,51.743070,8.409601,4,1270.7,79.5,258.4
2023-01-06 15:46:02,51.742763,8.407271,4,1273.7,79.7,258.0
2023-01-06 15:46:06,51.742416,8.404944,4,1276.7,80.1,256.5
2023-01-06 15:46:10,51.742007,8.402626,4,1279.8,80.6,254.1
2023-01-06 15:46:14,51.741514,8.400328,4,1282.8,81.4,250.9
2023-01-06 15:46:18,51.740922,8.398052,4,1286.0,82.6,247.2
2023-01-06 15:46:22,51.740262,8.395793,4,1289.3,83.6,244.7
2023-01-06 15:46:26,51.739578,8.393543,4,1292.7,83.9,243.8
2023-01-06 15:46:30,51.738909,8.391289,4,1296.3,83.6,244.4
2023-01-06 15:46:34,51.738299,8.389028,4,1299.9,82.5,246.4
2023-01-06 15:46:38,51.737788,8.386747,4,1303.6,81.2,250.1
2023-01-06 15:46:42,51.737421,8.384439,4,1307.4,79.7,255.6
2023-01-06 15:46:46,51.737235,8.382094,4,1311.4,79.1,262.7
2023-01-06 15:46:50,51.737244,8.379713,4,1315.4,79.7,270.3
2023-01-06 15:46:54,51.737423,8.377299,4,1319.4,81.4,276.9
2023-01-06 15:46:58,51.737747,8.374862,4,1323.3,83.4,282.1
2023-01-06 15:47:02,51.738193,8.372407,4,1327.1,85.6,286.3
2023-01-06 15:47:06,51.738733,8.369942,4,1330.5,87.5,289.5
2023-01-06 15:47:10,51.739343,8.367474,4,1333.7,88.9,291.8
2023-01-06 15:47:14,51.739997,8.365010,4,1336.4,89.7,293.2
2023-01-06 15:47:18,51.740674,8.362556,4,1338.7,89.9,294.0
2023-01-06 15:47:22,51.741360,8.360113,4,1340.4,89.8,294.4
2023-01-06 15:47:26,51.742045,8.357676,4,1341.7,89.6,294.4
2023-01-06 15:47:30,51.742724,8.355246,4,1342.6,89.2,294.3
2023-01-06 15:47:34,51.743386,8.352819,4,1343.0,88.7,293.8
2023-01-06 15:47:38,51.744024,8.350395,4,1343.0,88.1,293.0
2023-01-06 15:47:42,51.744626,8.347971,4,1342.7,87.4,291.8
2023-01-06 15:47:46,51.745187,8.345544,4,1342.0,86.7,290.5
2023-01-06 15:47:50,51.745702,8.343114,4,1341.1,85.9,288.9
2023-01-06 15:47:54,51.746177,8.340683,4,1340.1,85.3,287.5
2023-01-06 15:47:58,51.746620,8.338249,4,1339.3,84.9,286.4
2023-01-06 15:48:02,51.747034,8.335812,4,1338.8,84.5,285.3
2023-01-06 15:48:06,51.747426,8.333374,4,1338.9,84.3,284.6
2023-01-06 15:48:10,51.747804,8.330935,4,1339.8,84.1,284.0
2023-01-06 15:48:14,51.748169,8.328495,4,1341.6,84.0,283.6
2023-01-06 15:48:18,51.748533,8.326053,4,1344.6,84.0,283.5
2023-01-06 15:48:22,51.748901,8.323615,4,1348.5,83.9,283.7
2023-01-06 15:48:26,51.749287,8.321186,4,1353.0,83.9,284.4
2023-01-06 15:48:30,51.749698,8.318772,4,1357.7,83.8,285.4
2023-01-06 15:48:34,51.750148,8.316379,4,1362.3,83.6,286.9
2023-01-06 15:48:38,51.750644,8.314011,4,1366.5,83.7,288.7
2023-01-06 15:48:42,51.751200,8.311674,4,1369.8,83.7,291.0
2023-01-06 15:48:46,51.751824,8.309374,4,1371.9,84.0,293.7
2023-01-06 15:48:50,51.752516,8.307108,4,1372.7,84.5,296.3
2023-01-06 15:48:54,51.753247,8.304850,4,1372.6,85.2,297.6
2023-01-06 15:48:58,51.753987,8.302577,4,1372.1,85.9,297.7
2023-01-06 15:49:02,51.754708,8.300264,4,1371.5,86.7,296.8
2023-01-06 15:49:06,51.755381,8.297886,4,1371.3,87.4,294.6
2023-01-06 15:49:10,51.755973,8.295418,4,1371.9,88.5,291.2
2023-01-06 15:49:14,51.756459,8.292836,4,1373.8,90.3,286.9
2023-01-06 15:49:18,51.756806,8.290120,4,1377.3,92.8,281.7
2023-01-06 15:49:22,51.756991,8.287314,4,1382.2,94.4,276.1
2023-01-06 15:49:26,51.756997,8.284503,4,1387.8,94.0,270.2
2023-01-06 15:49:30,51.756800,8.281767,4,1393.7,92.1,263.4
2023-01-06 15:49:34,51.756380,8.279189,4,1399.1,89.2,255.3
2023-01-06 15:49:38,51.755720,8.276853,4,1403.4,85.9,245.4
2023-01-06 15:49:42,51.754795,8.274836,4,1406.1,83.9,233.5
2023-01-06 15:49:46,51.753588,8.273226,4,1406.6,84.6,219.5
2023-01-06 15:49:50,51.752095,8.272076,4,1404.4,89.3,205.5
2023-01-06 15:49:54,51.750359,8.271371,4,1400.2,96.7,194.1
2023-01-06 15:49:58,51.748431,8.271088,4,1394.4,104.6,185.2
2023-01-06 15:50:02,51.746363,8.271200,4,1387.7,111.8,178.1
2023-01-06 15:50:06,51.744205,8.271680,4,1380.6,117.7,172.1
2023-01-06 15:50:10,51.742008,8.272505,4,1373.8,121.9,166.9
2023-01-06 15:50:14,51.739821,8.273647,4,1367.9,124.2,162.1
2023-01-06 15:50:18,51.737695,8.275084,4,1363.3,124.5,157.3
2023-01-06 15:50:22,51.735643,8.276778,4,1360.0,124.5,152.9
2023-01-06 15:50:26,51.733650,8.278691,4,1357.5,125.3,149.3
2023-01-06 15:50:30,51.731699,8.280785,4,1355.2,126.6,146.4
2023-01-06 15:50:34,51.729777,8.283020,4,1352.5,128.0,144.2
2023-01-06 15:50:38,51.727867,8.285358,4,1348.9,129.5,142.8
2023-01-06 15:50:42,51.725954,8.287757,4,1343.8,130.9,142.2
2023-01-06 15:50:46,51.724020,8.290179,4,1336.6,132.3,142.2
2023-01-06 15:50:50,51.722064,8.292603,4,1326.9,133.3,142.5
2023-01-06 15:50:54,51.720110,8.295064,4,1315.0,133.9,142.0
2023-01-06 15:50:58,51.718192,8.297611,4,1301.4,134.2,140.6
2023-01-06 15:51:02,51.716346,8.300293,4,1286.5,134.2,138.0
2023-01-06 15:51:06,51.714607,8.303163,4,1270.7,134.4,134.4
2023-01-06 15:51:10,51.713012,8.306267,4,1254.5,135.1,129.7
2023-01-06 15:51:14,51.711591,8.309656,4,1238.2,137.0,124.1
2023-01-06 15:51:18,51.710383,8.313376,4,1222.5,140.7,117.7
2023-01-06 15:51:22,51.709379,8.317417,4,1207.3,145.8,111.9
2023-01-06 15:51:26,51.708540,8.321702,4,1192.7,150.5,107.5
2023-01-06 15:51:30,51.707816,8.326153,4,1178.6,154.1,104.7
2023-01-06 15:51:34,51.707166,8.330694,4,1164.9,156.1,103.0
2023-01-06 15:51:38,51.706544,8.335243,4,1151.6,156.0,102.4
2023-01-06 15:51:42,51.705904,8.339727,4,1138.5,154.1,103.0
2023-01-06 15:51:46,51.705200,8.344063,4,1125.6,150.1,104.7
2023-01-06 15:51:50,51.704400,8.348193,4,1112.8,144.9,107.4
2023-01-06 15:51:54,51.703505,8.352139,4,1100.0,140.7,110.1
2023-01-06 15:51:58,51.702542,8.355947,4,1087.1,137.7,112.2
2023-01-06 15:52:02,51.701530,8.359668,4,1074.1,136.1,113.7
2023-01-06 15:52:06,51.700492,8.363348,4,1060.6,135.4,114.5
2023-01-06 15:52:10,51.699448,8.367036,4,1046.8,135.8,114.6
2023-01-06 15:52:14,51.698420,8.370779,4,1032.4,137.1,113.9
2023-01-06 15:52:18,51.697429,8.374626,4,1017.3,139.5,112.6
2023-01-06 15:52:22,51.696485,8.378596,4,1001.6,142.4,111.0
2023-01-06 15:52:26,51.695578,8.382666,4,985.4,144.8,109.8
2023-01-06 15:52:30,51.694697,8.386810,4,968.9,146.7,108.9
2023-01-06 15:52:34,51.693833,8.391003,4,952.3,148.0,108.4
2023-01-06 15:52:38,51.692976,8.395219,4,935.7,148.6,108.1
2023-01-06 15:52:42,51.692116,8.399433,4,919.4,148.6,108.2
