time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-07 19:18:42,50.567541,6.181688,0,11881.2,,
2023-01-07 19:18:46,50.565352,6.195634,4,11882.0,493.1,103.9
2023-01-07 19:18:50,50.563142,6.209579,4,11882.9,493.4,104.0
2023-01-07 19:18:54,50.560909,6.223519,4,11883.8,493.5,104.1
2023-01-07 19:18:58,50.558659,6.237452,4,11884.7,493.5,104.3
2023-01-07 19:19:02,50.556389,6.251375,4,11885.5,493.4,104.4
2023-01-07 19:19:06,50.554101,6.265283,4,11886.2,493.2,104.5
2023-01-07 19:19:10,50.551796,6.279172,4,11886.7,492.9,104.6
2023-01-07 19:19:14,50.549476,6.293040,4,11887.0,492.4,104.7
2023-01-07 19:19:18,50.547141,6.306883,4,11887.0,491.8,104.9
2023-01-07 19:19:22,50.544793,6.320702,4,11886.9,491.2,105.0
2023-01-07 19:19:26,50.542435,6.334503,4,11886.6,490.7,105.0
2023-01-07 19:19:30,50.540069,6.348288,4,11886.1,490.4,105.1
2023-01-07 19:19:34,50.537698,6.362063,4,11885.6,490.1,105.1
2023-01-07 19:19:38,50.535322,6.375829,4,11885.1,489.9,105.2
2023-01-07 19:19:42,50.532946,6.389593,4,11884.7,489.9,105.2
2023-01-07 19:19:46,50.530570,6.403358,4,11884.3,489.9,105.2
2023-01-07 19:19:50,50.528197,6.417127,4,11884.1,490.0,105.2
2023-01-07 19:19:54,50.525829,6.430901,4,11884.1,490.2,105.1
2023-01-07 19:19:58,50.523467,6.444685,4,11884.2,490.4,105.1
2023-01-07 19:20:02,50.521109,6.458474,4,11884.5,490.6,105.0
2023-01-07 19:20:06,50.518752,6.472267,4,11884.7,490.7,105.0
2023-01-07 19:20:10,50.516399,6.486065,4,11885.0,490.8,105.0
2023-01-07 19:20:14,50.514045,6.499864,4,11885.2,490.9,105.0
2023-01-07 19:20:18,50.511691,6.513663,4,11885.3,490.9,105.0
2023-01-07 19:20:22,50.509335,6.527461,4,11885.3,490.9,105.0
2023-01-07 19:20:26,50.506977,6.541256,4,11885.0,490.9,105.0
2023-01-07 19:20:30,50.504613,6.555049,4,11884.4,491.0,105.1
2023-01-07 19:20:34,50.502245,6.568852,4,11883.7,491.3,105.1
2023-01-07 19:20:38,50.499874,6.582669,4,11883.0,491.9,105.1
2023-01-07 19:20:42,50.497495,6.596506,4,11882.3,492.7,105.1
2023-01-07 19:20:46,50.495111,6.610374,4,11881.7,493.8,105.1
2023-01-07 19:20:50,50.492720,6.624277,4,11881.3,495.1,105.1
2023-01-07 19:20:54,50.490321,6.638225,4,11881.2,496.7,105.1
2023-01-07 19:20:58,50.487916,6.652221,4,11881.4,498.4,105.1
2023-01-07 19:21:02,50.485504,6.666260,4,11881.9,500.0,105.1
2023-01-07 19:21:06,50.483086,6.680333,4,11882.5,501.2,105.1
2023-01-07 19:21:10,50.480665,6.694434,4,11883.2,502.2,105.1
2023-01-07 19:21:14,50.478243,6.708560,4,11883.9,503.1,105.1
2023-01-07 19:21:18,50.475820,6.722702,4,11884.5,503.6,105.1
2023-01-07 19:21:22,50.473399,6.736853,4,11884.9,504.0,105.0
2023-01-07 19:21:50,50.456504,6.835870,28,11884.5,503.7,105.0
2023-01-07 19:21:54,50.454093,6.849976,4,11884.6,502.5,105.0
