time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-06 11:11:08,50.567061,6.953523,0,6948.1,,
2023-12-06 11:11:12,50.567964,6.942920,4,6907.4,367.2,277.6
2023-12-06 11:11:16,50.568968,6.932375,4,6866.5,366.0,278.5
2023-12-06 11:11:20,50.570094,6.921900,4,6825.5,364.6,279.6
2023-12-06 11:11:24,50.571368,6.911514,4,6784.2,363.0,280.9
2023-12-06 11:11:28,50.572805,6.901227,4,6742.6,361.5,282.4
2023-12-06 11:11:32,50.574393,6.891033,4,6700.9,360.2,283.8
2023-12-06 11:11:36,50.576100,6.880914,4,6659.2,359.3,284.9
2023-12-06 11:11:40,50.577897,6.870856,4,6617.8,358.6,285.7
2023-12-06 11:11:44,50.579754,6.860834,4,6576.7,358.2,286.3
2023-12-06 11:11:48,50.581639,6.850839,4,6536.3,357.8,286.5
2023-12-06 11:11:52,50.583523,6.840847,4,6496.7,357.6,286.5
2023-12-06 11:11:56,50.585376,6.830846,4,6458.1,357.4,286.3
2023-12-06 11:12:00,50.587188,6.820830,4,6420.5,357.3,285.9
2023-12-06 11:12:04,50.588966,6.810807,4,6384.0,357.0,285.6
2023-12-06 11:12:08,50.590718,6.800787,4,6348.5,356.5,285.4
2023-12-06 11:12:12,50.592452,6.790774,4,6314.0,356.0,285.3
2023-12-06 11:12:16,50.594176,6.780782,4,6280.5,355.2,285.2
2023-12-06 11:12:20,50.595901,6.770817,4,6248.0,354.3,285.3
2023-12-06 11:12:24,50.597632,6.760888,4,6216.4,353.2,285.4
2023-12-06 11:12:28,50.599374,6.750999,4,6185.7,352.0,285.5
2023-12-06 11:12:32,50.601124,6.741154,4,6155.8,350.7,285.7
2023-12-06 11:12:36,50.602881,6.731355,4,6126.8,349.2,285.8
2023-12-06 11:12:40,50.604642,6.721603,4,6098.5,347.7,285.9
2023-12-06 11:12:44,50.606404,6.711901,4,6070.9,346.1,286.0
2023-12-06 11:12:48,50.608167,6.702249,4,6044.1,344.4,286.1
2023-12-06 11:12:52,50.609925,6.692649,4,6017.8,342.6,286.1
2023-12-06 11:12:56,50.611677,6.683102,4,5992.2,340.8,286.1
2023-12-06 11:13:00,50.613426,6.673597,4,5967.0,339.3,286.2
2023-12-06 11:13:04,50.615172,6.664126,4,5942.1,338.2,286.2
2023-12-06 11:13:08,50.616915,6.654680,4,5917.5,337.3,286.2
2023-12-06 11:13:12,50.618657,6.645249,4,5892.9,336.8,286.2
2023-12-06 11:13:16,50.620399,6.635823,4,5868.3,336.6,286.2
2023-12-06 11:13:20,50.622141,6.626391,4,5843.5,336.8,286.2
2023-12-06 11:13:24,50.623885,6.616947,4,5818.5,337.2,286.2
