time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-10 06:03:58,50.445446,6.354468,0,9730.6,,
2023-12-10 06:04:02,50.442496,6.368010,4,9765.3,492.5,108.9
2023-12-10 06:04:06,50.439538,6.381580,4,9800.6,493.6,108.9
2023-12-10 06:04:10,50.436573,6.395173,4,9836.4,494.5,108.9
2023-12-10 06:04:14,50.433605,6.408787,4,9872.9,495.3,108.9
2023-12-10 06:04:18,50.430637,6.422416,4,9910.2,495.8,108.9
2023-12-10 06:04:22,50.427670,6.436057,4,9948.1,496.2,108.8
2023-12-10 06:04:26,50.424709,6.449708,4,9986.9,496.4,108.8
2023-12-10 06:04:30,50.421756,6.463363,4,10026.5,496.5,108.7
2023-12-10 06:04:34,50.418811,6.477023,4,10066.8,496.5,108.7
2023-12-10 06:04:38,50.415871,6.490686,4,10107.1,496.5,108.7
2023-12-10 06:04:42,50.412933,6.504351,4,10147.0,496.6,108.6
2023-12-10 06:04:46,50.409994,6.518017,4,10185.9,496.7,108.6
2023-12-10 06:04:50,50.407047,6.531685,4,10223.1,496.9,108.7
2023-12-10 06:04:54,50.404092,6.545356,4,10258.1,497.2,108.7
2023-12-10 06:04:58,50.401125,6.559025,4,10290.3,497.4,108.8
2023-12-10 06:05:02,50.398143,6.572699,4,10319.3,497.8,108.9
2023-12-10 06:05:06,50.395148,6.586387,4,10345.7,498.5,108.9
2023-12-10 06:05:10,50.392139,6.600097,4,10369.7,499.5,109.0
2023-12-10 06:05:14,50.389122,6.613844,4,10392.0,500.9,109.0
2023-12-10 06:05:18,50.386095,6.627635,4,10413.0,502.5,109.0
2023-12-10 06:05:22,50.383063,6.641484,4,10433.2,504.5,108.9
2023-12-10 06:05:26,50.380025,6.655399,4,10453.0,506.8,108.9
2023-12-10 06:05:30,50.376983,6.669390,4,10472.9,509.4,108.8
2023-12-10 06:05:34,50.373938,6.683451,4,10492.9,511.7,108.8
2023-12-10 06:05:38,50.370885,6.697571,4,10513.1,513.8,108.7
2023-12-10 06:05:42,50.367822,6.711740,4,10533.5,515.6,108.7
2023-12-10 06:05:46,50.364748,6.725946,4,10554.0,517.1,108.7
2023-12-10 06:05:50,50.361659,6.740181,4,10574.6,518.3,108.8
2023-12-10 06:05:54,50.358555,6.754434,4,10595.4,519.2,108.8
