time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-02 22:28:43,50.475373,6.889262,0,10970.0,,
2023-01-02 22:28:47,50.478074,6.879158,4,10969.0,376.9,292.8
2023-01-02 22:28:51,50.480772,6.869055,4,10968.2,376.7,292.8
2023-01-02 22:28:55,50.483470,6.858952,4,10967.5,376.7,292.8
2023-01-02 22:28:59,50.486164,6.848849,4,10966.8,376.7,292.7
2023-01-02 22:29:03,50.488855,6.838746,4,10966.1,376.5,292.7
2023-01-02 22:29:07,50.491543,6.828641,4,10965.4,376.5,292.7
2023-01-02 22:29:11,50.494227,6.818532,4,10964.7,376.6,292.7
2023-01-02 22:29:15,50.496907,6.808422,4,10963.9,376.5,292.6
2023-01-02 22:29:19,50.499583,6.798307,4,10963.1,376.6,292.6
2023-01-02 22:29:23,50.502256,6.788189,4,10962.3,376.6,292.6
2023-01-02 22:29:27,50.504926,6.778068,4,10961.5,376.6,292.5
2023-01-02 22:29:31,50.507596,6.767941,4,10960.8,376.7,292.5
2023-01-02 22:29:35,50.510265,6.757811,4,10960.1,376.8,292.5
2023-01-02 22:29:39,50.512937,6.747677,4,10959.7,377.0,292.5
2023-01-02 22:29:43,50.515611,6.737539,4,10959.4,377.1,292.5
2023-01-02 22:29:47,50.518288,6.727397,4,10959.4,377.3,292.6
2023-01-02 22:29:51,50.520970,6.717251,4,10959.7,377.5,292.6
2023-01-02 22:29:55,50.523656,6.707103,4,10960.2,377.7,292.6
2023-01-02 22:29:59,50.526345,6.696950,4,10960.9,377.8,292.6
2023-01-02 22:30:03,50.529037,6.686796,4,10961.7,377.9,292.6
2023-01-02 22:30:07,50.531732,6.676640,4,10962.7,378.0,292.7
2023-01-02 22:30:11,50.534429,6.666482,4,10963.7,378.1,292.7
2023-01-02 22:30:15,50.537127,6.656324,4,10964.8,378.1,292.7
2023-01-02 22:30:19,50.539826,6.646166,4,10965.9,378.1,292.7
2023-01-02 22:30:23,50.542526,6.636007,4,10967.0,378.2,292.7
2023-01-02 22:30:27,50.545229,6.625848,4,10968.0,378.2,292.7
2023-01-02 22:30:31,50.547934,6.615689,4,10968.9,378.2,292.7
2023-01-02 22:30:35,50.550641,6.605529,4,10969.8,378.3,292.7
2023-01-02 22:30:39,50.553352,6.595369,4,10970.6,378.3,292.8
2023-01-02 22:30:43,50.556065,6.585209,4,10971.3,378.4,292.8
2023-01-02 22:30:47,50.558781,6.575048,4,10971.9,378.5,292.8
2023-01-02 22:30:51,50.561502,6.564885,4,10972.3,378.6,292.9
2023-01-02 22:30:55,50.564225,6.554719,4,10972.6,378.7,292.9
2023-01-02 22:30:59,50.566949,6.544550,4,10972.8,378.8,292.9
2023-01-02 22:31:03,50.569673,6.534375,4,10973.0,379.0,292.9
2023-01-02 22:31:07,50.572396,6.524195,4,10973.1,379.1,292.8
2023-01-02 22:31:11,50.575117,6.514006,4,10973.1,379.3,292.8
2023-01-02 22:31:15,50.577837,6.503809,4,10973.1,379.5,292.8
2023-01-02 22:31:19,50.580551,6.493605,4,10973.0,379.7,292.7
2023-01-02 22:31:23,50.583263,6.483388,4,10972.9,380.0,292.7
2023-01-02 22:31:27,50.585969,6.473160,4,10972.9,380.1,292.6
2023-01-02 22:31:31,50.588670,6.462921,4,10972.8,380.4,292.6
2023-01-02 22:31:35,50.591366,6.452673,4,10972.7,380.6,292.5
2023-01-02 22:31:39,50.594058,6.442416,4,10972.7,380.8,292.5
2023-01-02 22:31:43,50.596747,6.432151,4,10972.6,380.9,292.4
2023-01-02 22:31:47,50.599430,6.421879,4,10972.6,381.0,292.4
2023-01-02 22:31:51,50.602112,6.411602,4,10972.7,381.1,292.4
2023-01-02 22:31:55,50.604789,6.401319,4,10972.7,381.2,292.3
2023-01-02 22:31:59,50.607466,6.391031,4,10972.8,381.3,292.3
2023-01-02 22:32:03,50.610140,6.380738,4,10972.9,381.4,292.3
2023-01-02 22:32:07,50.612814,6.370440,4,10973.0,381.5,292.3
2023-01-02 22:32:11,50.615488,6.360138,4,10973.0,381.7,292.2
2023-01-02 22:32:15,50.618163,6.349834,4,10973.0,381.7,292.3
2023-01-02 22:32:19,50.620839,6.339524,4,10973.0,381.9,292.3
2023-01-02 22:32:23,50.623518,6.329210,4,10972.8,382.1,292.3
2023-01-02 22:32:27,50.626198,6.318894,4,10972.6,382.2,292.3
2023-01-02 22:32:31,50.628879,6.308572,4,10972.5,382.3,292.3
2023-01-02 22:32:35,50.631563,6.298246,4,10972.3,382.5,292.3
2023-01-02 22:32:39,50.634244,6.287914,4,10972.3,382.6,292.3
2023-01-02 22:32:43,50.636926,6.277576,4,10972.5,382.8,292.3
2023-01-02 22:32:47,50.639606,6.267231,4,10972.8,383.0,292.2
2023-01-02 22:32:51,50.642284,6.256878,4,10973.4,383.2,292.2
2023-01-02 22:32:55,50.644961,6.246519,4,10974.3,383.3,292.2
2023-01-02 22:32:59,50.647637,6.236154,4,10975.3,383.5,292.2
2023-01-02 22:33:03,50.650314,6.225785,4,10976.4,383.6,292.2
2023-01-02 22:33:07,50.652992,6.215411,4,10977.5,383.8,292.2
2023-01-02 22:33:11,50.655675,6.205033,4,10978.6,384.0,292.2
2023-01-02 22:33:15,50.658361,6.194654,4,10979.6,384.1,292.2
2023-01-02 22:33:19,50.661052,6.184273,4,10980.4,384.2,292.2
2023-01-02 22:33:23,50.663750,6.173893,4,10981.1,384.3,292.3
2023-01-02 22:33:27,50.666452,6.163511,4,10981.5,384.4,292.3
