time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-06 17:12:42,51.253525,6.695184,0,978.7,,
2023-01-06 17:12:46,51.251118,6.690330,4,1060.3,209.4,231.6
2023-01-06 17:12:50,51.248755,6.685456,4,1147.7,208.5,232.2
2023-01-06 17:12:54,51.246488,6.680583,4,1239.3,205.4,233.4
2023-01-06 17:12:58,51.244370,6.675731,4,1333.6,200.1,235.1
2023-01-06 17:13:02,51.242441,6.670923,4,1429.0,193.2,237.3
2023-01-06 17:13:06,51.240641,6.666202,4,1524.3,187.0,238.7
2023-01-06 17:13:10,51.238881,6.661621,4,1618.0,181.9,238.5
2023-01-06 17:13:14,51.237066,6.657231,4,1709.0,178.0,236.6
2023-01-06 17:13:18,51.235101,6.653083,4,1795.9,176.0,232.9
2023-01-06 17:13:22,51.232897,6.649229,4,1877.3,176.6,227.6
2023-01-06 17:13:26,51.230357,6.645720,4,1952.0,181.5,220.9
2023-01-06 17:13:30,51.227398,6.642611,4,2018.9,191.4,213.3
2023-01-06 17:13:34,51.224033,6.639981,4,2078.6,202.5,206.1
2023-01-06 17:13:38,51.220343,6.637934,4,2133.3,211.0,199.2
2023-01-06 17:13:42,51.216407,6.636568,4,2185.0,217.7,192.3
2023-01-06 17:13:46,51.212308,6.635983,4,2235.7,222.4,185.1
2023-01-06 17:13:50,51.208125,6.636282,4,2287.6,226.3,177.4
2023-01-06 17:13:54,51.203942,6.637563,4,2342.6,230.2,169.1
2023-01-06 17:13:58,51.199836,6.639923,4,2402.9,235.8,160.2
2023-01-06 17:14:02,51.195865,6.643354,4,2468.7,244.0,151.6
2023-01-06 17:14:06,51.192054,6.647728,4,2538.4,253.7,144.3
2023-01-06 17:14:10,51.188427,6.652911,4,2610.4,263.1,138.1
2023-01-06 17:14:14,51.185010,6.658768,4,2683.0,271.0,132.9
2023-01-06 17:14:18,51.181829,6.665165,4,2754.6,276.6,128.4
2023-01-06 17:14:22,51.178907,6.671966,4,2823.4,279.3,124.4
2023-01-06 17:14:26,51.176270,6.679042,4,2887.8,278.8,120.7
2023-01-06 17:14:30,51.173917,6.686298,4,2946.7,276.8,117.3
2023-01-06 17:14:34,51.171803,6.693736,4,3000.4,276.7,114.4
2023-01-06 17:14:38,51.169875,6.701364,4,3049.2,278.7,112.0
2023-01-06 17:14:42,51.168082,6.709191,4,3093.4,282.3,110.1
2023-01-06 17:14:46,51.166372,6.717225,4,3133.4,287.5,108.7
2023-01-06 17:14:50,51.164691,6.725474,4,3169.4,293.9,108.0
2023-01-06 17:14:54,51.162989,6.733948,4,3201.9,301.5,107.8
2023-01-06 17:14:58,51.161226,6.742650,4,3231.3,309.9,107.9
2023-01-06 17:15:02,51.159407,6.751573,4,3258.7,318.0,108.0
