time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-06 03:21:54,50.900248,7.108265,0,948.2,,
2023-12-06 03:21:58,50.903273,7.109474,4,991.3,168.5,14.1
2023-12-06 03:22:02,50.906352,7.111327,4,1033.8,178.0,20.8
2023-12-06 03:22:06,50.909480,7.113665,4,1075.3,186.8,25.2
2023-12-06 03:22:10,50.912644,7.116323,4,1115.5,193.5,27.9
2023-12-06 03:22:14,50.915831,7.119143,4,1154.0,197.2,29.1
2023-12-06 03:22:18,50.919026,7.122036,4,1190.8,198.8,29.7
2023-12-06 03:22:22,50.922191,7.125061,4,1226.2,199.7,31.1
2023-12-06 03:22:26,50.925292,7.128298,4,1260.7,200.6,33.3
2023-12-06 03:22:30,50.928291,7.131823,4,1294.6,201.7,36.5
2023-12-06 03:22:34,50.931150,7.135714,4,1328.5,203.5,40.6
2023-12-06 03:22:38,50.933837,7.140050,4,1362.6,207.1,45.5
2023-12-06 03:22:42,50.936311,7.144908,4,1397.5,212.7,51.1
2023-12-06 03:22:46,50.938556,7.150335,4,1433.5,221.1,56.7
2023-12-06 03:22:50,50.940614,7.156261,4,1470.6,230.4,61.1
2023-12-06 03:22:54,50.942549,7.162598,4,1508.9,239.7,64.1
2023-12-06 03:22:58,50.944418,7.169253,4,1548.4,248.1,66.0
2023-12-06 03:23:02,50.946279,7.176137,4,1589.0,255.1,66.8
2023-12-06 03:23:06,50.948194,7.183158,4,1630.8,260.4,66.6
2023-12-06 03:23:10,50.950223,7.190223,4,1673.9,264.3,65.5
2023-12-06 03:23:14,50.952412,7.197254,4,1718.1,267.0,63.7
2023-12-06 03:23:18,50.954744,7.204245,4,1763.8,269.3,62.1
2023-12-06 03:23:22,50.957170,7.211219,4,1811.1,271.2,61.1
2023-12-06 03:23:26,50.959644,7.218195,4,1860.4,272.5,60.6
2023-12-06 03:23:30,50.962118,7.225201,4,1911.8,273.4,60.7
2023-12-06 03:23:34,50.964546,7.232255,4,1965.6,273.6,61.3
2023-12-06 03:23:38,50.966879,7.239382,4,2022.1,273.4,62.5
2023-12-06 03:23:42,50.969076,7.246603,4,2081.5,272.9,64.2
2023-12-06 03:23:46,50.971151,7.253906,4,2143.3,272.6,65.7
2023-12-06 03:23:50,50.973156,7.261267,4,2206.9,272.9,66.6
2023-12-06 03:23:54,50.975148,7.268659,4,2271.3,273.6,66.8
