time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-03 08:17:58,51.738237,9.415481,0,9695.9,,
2023-01-03 08:18:02,51.738169,9.404262,4,9629.9,375.4,269.4
2023-01-03 08:18:06,51.738104,9.393063,4,9568.0,374.8,269.5
2023-01-03 08:18:10,51.738044,9.381885,4,9510.1,374.1,269.5
2023-01-03 08:18:14,51.737986,9.370732,4,9455.8,373.2,269.5
2023-01-03 08:18:18,51.737930,9.359606,4,9404.4,372.3,269.5
2023-01-03 08:18:22,51.737876,9.348509,4,9355.4,371.3,269.5
2023-01-03 08:18:26,51.737822,9.337444,4,9308.3,370.3,269.6
2023-01-03 08:18:30,51.737768,9.326414,4,9262.3,369.1,269.5
2023-01-03 08:18:34,51.737715,9.315421,4,9217.1,367.9,269.6
2023-01-03 08:18:38,51.737659,9.304465,4,9171.9,366.6,269.5
2023-01-03 08:18:42,51.737600,9.293540,4,9127.0,365.6,269.5
2023-01-03 08:18:46,51.737538,9.282641,4,9082.2,364.7,269.5
2023-01-03 08:18:50,51.737473,9.271762,4,9037.8,364.1,269.5
2023-01-03 08:18:54,51.737401,9.260891,4,8993.6,363.8,269.4
2023-01-03 08:18:58,51.737326,9.250028,4,8949.9,363.5,269.4
2023-01-03 08:19:02,51.737242,9.239157,4,8906.7,363.8,269.3
2023-01-03 08:19:06,51.737150,9.228279,4,8864.0,364.0,269.2
2023-01-03 08:19:10,51.737052,9.217390,4,8822.0,364.4,269.2
2023-01-03 08:19:14,51.736949,9.206495,4,8780.6,364.6,269.1
2023-01-03 08:19:18,51.736842,9.195599,4,8739.9,364.6,269.1
2023-01-03 08:19:22,51.736735,9.184707,4,8700.0,364.5,269.1
2023-01-03 08:19:26,51.736629,9.173827,4,8660.9,364.1,269.1
2023-01-03 08:19:30,51.736526,9.162961,4,8622.7,363.7,269.1
2023-01-03 08:19:34,51.736430,9.152117,4,8585.4,362.9,269.2
2023-01-03 08:19:38,51.736340,9.141296,4,8549.1,362.1,269.2
2023-01-03 08:19:42,51.736256,9.130502,4,8513.8,361.2,269.3
2023-01-03 08:19:46,51.736176,9.119732,4,8479.6,360.4,269.3
2023-01-03 08:19:50,51.736100,9.108987,4,8446.8,359.6,269.4
2023-01-03 08:19:54,51.736024,9.098264,4,8415.2,358.8,269.3
2023-01-03 08:19:58,51.735946,9.087562,4,8385.1,358.2,269.3
2023-01-03 08:20:02,51.735866,9.076882,4,8356.5,357.4,269.3
2023-01-03 08:20:06,51.735780,9.066222,4,8329.5,356.8,269.3
2023-01-03 08:20:10,51.735688,9.055578,4,8304.1,356.2,269.2
2023-01-03 08:20:14,51.735591,9.044950,4,8280.1,355.7,269.2
2023-01-03 08:20:18,51.735494,9.034332,4,8257.4,355.4,269.2
2023-01-03 08:20:22,51.735396,9.023723,4,8235.8,355.1,269.1
2023-01-03 08:20:26,51.735299,9.013120,4,8215.0,354.9,269.2
2023-01-03 08:20:30,51.735207,9.002515,4,8194.9,354.9,269.2
2023-01-03 08:20:34,51.735121,8.991911,4,8175.4,354.9,269.3
2023-01-03 08:20:38,51.735041,8.981300,4,8156.1,355.1,269.3
2023-01-03 08:20:42,51.734967,8.970686,4,8137.1,355.2,269.4
2023-01-03 08:20:46,51.734895,8.960071,4,8118.2,355.2,269.4
2023-01-03 08:20:50,51.734822,8.949459,4,8099.5,355.1,269.4
2023-01-03 08:20:54,51.734742,8.938852,4,8080.8,355.0,269.3
2023-01-03 08:20:58,51.734653,8.928254,4,8062.1,354.7,269.2
2023-01-03 08:21:02,51.734554,8.917668,4,8043.4,354.3,269.1
2023-01-03 08:21:06,51.734436,8.907094,4,8024.5,353.9,269.0
2023-01-03 08:21:10,51.734304,8.896538,4,8005.5,353.3,268.8
2023-01-03 08:21:14,51.734164,8.885996,4,7986.3,352.9,268.8
2023-01-03 08:21:18,51.734021,8.875466,4,7966.8,352.5,268.7
2023-01-03 08:21:22,51.733885,8.864945,4,7947.1,352.2,268.8
2023-01-03 08:21:26,51.733763,8.854429,4,7927.2,352.0,268.9
2023-01-03 08:21:30,51.733663,8.843919,4,7906.9,351.8,269.1
2023-01-03 08:21:34,51.733591,8.833411,4,7886.3,351.7,269.4
2023-01-03 08:21:38,51.733554,8.822902,4,7865.3,351.7,269.7
2023-01-03 08:21:42,51.733521,8.812400,4,7844.1,351.5,269.7
2023-01-03 08:21:46,51.733448,8.801914,4,7822.7,350.9,269.4
2023-01-03 08:21:50,51.733286,8.791457,4,7801.3,350.1,268.6
2023-01-03 08:21:54,51.732989,8.781038,4,7780.1,349.0,267.4
2023-01-03 08:21:58,51.732510,8.770671,4,7759.2,347.9,265.7
2023-01-03 08:22:02,51.731803,8.760363,4,7738.7,347.1,263.7
2023-01-03 08:22:06,51.730821,8.750128,4,7718.8,346.6,261.2
2023-01-03 08:22:10,51.729541,8.739971,4,7699.5,346.9,258.5
2023-01-03 08:22:14,51.728007,8.729884,4,7680.7,347.6,256.2
2023-01-03 08:22:18,51.726274,8.719857,4,7662.1,348.4,254.4
2023-01-03 08:22:22,51.724395,8.709881,4,7643.7,349.0,253.1
2023-01-03 08:22:26,51.722423,8.699943,4,7625.3,349.3,252.2
2023-01-03 08:22:30,51.720414,8.690037,4,7606.6,348.9,251.9
2023-01-03 08:22:34,51.718420,8.680149,4,7587.5,348.1,252.0
2023-01-03 08:22:38,51.716493,8.670272,4,7567.8,346.7,252.5
2023-01-03 08:22:42,51.714647,8.660401,4,7547.5,345.2,253.2
2023-01-03 08:22:46,51.712866,8.650534,4,7526.8,344.1,253.8
2023-01-03 08:22:50,51.711133,8.640669,4,7505.8,343.3,254.2
2023-01-03 08:22:54,51.709433,8.630807,4,7484.6,342.7,254.5
2023-01-03 08:22:58,51.707748,8.620948,4,7463.5,342.5,254.6
2023-01-03 08:23:02,51.706064,8.611088,4,7442.5,342.5,254.6
