time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-12-06 12:59:02,50.421482,6.343792,0,11277.6,,
2023-12-06 12:59:06,50.426549,6.354049,4,11277.5,446.8,52.2
2023-12-06 12:59:10,50.431604,6.364332,4,11277.5,447.1,52.3
2023-12-06 12:59:14,50.436645,6.374639,4,11277.5,447.3,52.5
2023-12-06 12:59:18,50.441679,6.384965,4,11277.5,447.5,52.6
2023-12-06 12:59:22,50.446706,6.395307,4,11277.6,447.7,52.6
2023-12-06 12:59:26,50.451731,6.405658,4,11277.6,447.9,52.7
2023-12-06 12:59:30,50.456757,6.416015,4,11277.6,448.0,52.7
2023-12-06 12:59:34,50.461785,6.426373,4,11277.7,448.1,52.7
2023-12-06 12:59:38,50.466820,6.436730,4,11277.7,448.3,52.6
2023-12-06 12:59:42,50.471860,6.447083,4,11277.7,448.3,52.6
2023-12-06 12:59:46,50.476905,6.457433,4,11277.7,448.3,52.5
2023-12-06 12:59:50,50.481948,6.467779,4,11277.6,448.1,52.5
2023-12-06 12:59:54,50.486994,6.478121,4,11277.6,448.1,52.5
2023-12-06 12:59:58,50.492036,6.488460,4,11277.6,447.9,52.5
2023-12-06 13:00:02,50.497074,6.498796,4,11277.6,447.6,52.5
2023-12-06 13:00:06,50.502108,6.509127,4,11277.6,447.3,52.5
2023-12-06 13:00:10,50.507135,6.519455,4,11277.6,447.0,52.6
2023-12-06 13:00:14,50.512159,6.529783,4,11277.6,446.8,52.6
2023-12-06 13:00:18,50.517179,6.540110,4,11277.6,446.7,52.6
2023-12-06 13:00:22,50.522198,6.550438,4,11277.6,446.6,52.6
2023-12-06 13:00:26,50.527216,6.560771,4,11277.6,446.7,52.6
2023-12-06 13:00:30,50.532235,6.571106,4,11277.6,446.7,52.6
2023-12-06 13:00:34,50.537256,6.581449,4,11277.6,447.0,52.6
2023-12-06 13:00:38,50.542278,6.591797,4,11277.6,447.1,52.6
2023-12-06 13:00:42,50.547303,6.602152,4,11277.6,447.4,52.6
2023-12-06 13:00:46,50.552330,6.612514,4,11277.6,447.6,52.6
2023-12-06 13:00:50,50.557357,6.622882,4,11277.6,447.8,52.6
2023-12-06 13:00:54,50.562386,6.633256,4,11277.6,448.0,52.7
2023-12-06 13:00:58,50.567414,6.643636,4,11277.6,448.0,52.7
2023-12-06 13:01:02,50.572442,6.654023,4,11277.6,448.2,52.7
2023-12-06 13:01:06,50.577470,6.664418,4,11277.6,448.4,52.7
2023-12-06 13:01:10,50.582503,6.674828,4,11277.6,448.9,52.7
2023-12-06 13:01:14,50.587545,6.685260,4,11277.6,449.8,52.7
2023-12-06 13:01:18,50.592596,6.695721,4,11277.6,450.9,52.7
2023-12-06 13:01:22,50.597665,6.706219,4,11277.6,452.4,52.7
2023-12-06 13:01:26,50.602751,6.716759,4,11277.6,454.1,52.7
2023-12-06 13:01:30,50.607861,6.727350,4,11277.6,456.2,52.8
2023-12-06 13:01:34,50.612993,6.737993,4,11277.6,458.4,52.8
2023-12-06 13:01:38,50.618145,6.748681,4,11277.6,460.2,52.8
2023-12-06 13:01:42,50.623313,6.759405,4,11277.6,461.7,52.8
2023-12-06 13:01:46,50.628487,6.770151,4,11277.6,462.5,52.8
2023-12-06 13:01:50,50.633664,6.780910,4,11277.5,462.9,52.8
2023-12-06 13:01:54,50.638842,6.791671,4,11277.5,462.9,52.8
2023-12-06 13:01:58,50.644009,6.802425,4,11277.5,462.4,52.8
2023-12-06 13:02:02,50.649163,6.813160,4,11277.6,461.4,52.9
2023-12-06 13:02:06,50.654308,6.823882,4,11277.6,460.7,52.9
2023-12-06 13:02:10,50.659444,6.834592,4,11277.7,460.0,52.9
2023-12-06 13:02:14,50.664576,6.845296,4,11277.7,459.7,52.9
2023-12-06 13:02:18,50.669704,6.856000,4,11277.7,459.6,52.9
2023-12-06 13:02:22,50.674833,6.866708,4,11277.7,459.6,52.9
2023-12-06 13:02:26,50.679967,6.877426,4,11277.7,460.1,52.9
2023-12-06 13:02:30,50.685107,6.888157,4,11277.7,460.6,52.9
2023-12-06 13:02:34,50.690253,6.898902,4,11277.6,461.1,52.9
2023-12-06 13:02:38,50.695405,6.909661,4,11277.5,461.7,52.9
2023-12-06 13:02:42,50.700561,6.920428,4,11277.5,462.0,52.9
2023-12-06 13:02:46,50.705718,6.931204,4,11277.4,462.2,52.9
2023-12-06 13:02:50,50.710876,6.941984,4,11277.4,462.4,52.9
2023-12-06 13:02:54,50.716033,6.952767,4,11277.4,462.3,52.9
2023-12-06 13:02:58,50.721188,6.963553,4,11277.5,462.3,52.9
2023-12-06 13:03:02,50.726340,6.974337,4,11277.6,462.1,53.0
2023-12-06 13:03:06,50.731490,6.985120,4,11277.7,462.0,53.0
2023-12-06 13:03:10,50.736638,6.995901,4,11277.8,461.9,53.0
2023-12-06 13:03:14,50.741783,7.006679,4,11277.9,461.7,53.0
2023-12-06 13:03:18,50.746927,7.017456,4,11278.0,461.6,53.0
2023-12-06 13:03:22,50.752069,7.028229,4,11278.0,461.4,53.0
2023-12-06 13:03:26,50.757211,7.038996,4,11277.8,461.2,52.9
2023-12-06 13:03:30,50.762352,7.049758,4,11277.6,461.0,52.9
2023-12-06 13:03:34,50.767489,7.060516,4,11277.3,460.7,52.9
2023-12-06 13:03:38,50.772623,7.071269,4,11277.0,460.4,52.9
2023-12-06 13:03:42,50.777752,7.082018,4,11276.7,460.2,53.0
2023-12-06 13:03:46,50.782875,7.092762,4,11276.4,459.8,53.0
2023-12-06 13:03:50,50.787991,7.103502,4,11276.2,459.4,53.0
2023-12-06 13:03:54,50.793098,7.114238,4,11276.1,459.0,53.0
2023-12-06 13:03:58,50.798196,7.124971,4,11276.1,458.5,53.1
2023-12-06 13:04:02,50.803285,7.135697,4,11276.3,458.1,53.1
2023-12-06 13:04:06,50.808367,7.146422,4,11276.6,457.7,53.1
2023-12-06 13:04:10,50.813443,7.157139,4,11276.9,457.3,53.1
2023-12-06 13:04:14,50.818514,7.167850,4,11277.2,457.0,53.1
2023-12-06 13:04:18,50.823581,7.178555,4,11277.4,456.6,53.2
2023-12-06 13:04:22,50.828644,7.189255,4,11277.6,456.4,53.2
2023-12-06 13:04:26,50.833707,7.199945,4,11277.8,456.0,53.1
2023-12-06 13:04:30,50.838765,7.210626,4,11277.8,455.6,53.1
2023-12-06 13:04:34,50.843817,7.221297,4,11277.8,455.1,53.1
2023-12-06 13:04:38,50.848861,7.231951,4,11277.8,454.3,53.1
2023-12-06 13:04:42,50.853895,7.242590,4,11277.7,453.6,53.1
2023-12-06 13:04:46,50.858913,7.253209,4,11277.6,452.5,53.2
2023-12-06 13:04:50,50.863916,7.263807,4,11277.5,451.4,53.2
2023-12-06 13:04:54,50.868903,7.274382,4,11277.5,450.2,53.2
2023-12-06 13:04:58,50.873872,7.284934,4,11277.5,449.0,53.3
2023-12-06 13:05:02,50.878829,7.295472,4,11277.5,448.1,53.3
2023-12-06 13:05:06,50.883779,7.306000,4,11277.5,447.6,53.3
2023-12-06 13:05:10,50.888725,7.316523,4,11277.5,447.3,53.3
2023-12-06 13:05:14,50.893671,7.327048,4,11277.6,447.4,53.3
2023-12-06 13:05:18,50.898623,7.337577,4,11277.6,447.7,53.3
2023-12-06 13:05:22,50.903584,7.348122,4,11277.7,448.3,53.3
2023-12-06 13:05:26,50.908553,7.358677,4,11277.7,448.8,53.3
2023-12-06 13:05:30,50.913532,7.369247,4,11277.7,449.5,53.2
2023-12-06 13:05:34,50.918519,7.379830,4,11277.7,450.1,53.2
