time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-05 15:32:04,50.716156,7.366439,0,1197.8,,
2023-01-05 15:32:08,50.718471,7.363515,4,1175.0,160.1,321.3
2023-01-05 15:32:12,50.720767,7.360555,4,1151.3,160.1,320.8
2023-01-05 15:32:16,50.723041,7.357541,4,1127.4,160.4,320.0
2023-01-05 15:32:20,50.725291,7.354453,4,1104.2,161.1,319.0
2023-01-05 15:32:24,50.727512,7.351274,4,1082.3,161.9,317.8
2023-01-05 15:32:28,50.729697,7.347985,4,1062.5,163.1,316.4
2023-01-05 15:32:32,50.731855,7.344600,4,1044.6,164.3,315.2
2023-01-05 15:32:36,50.733990,7.341142,4,1028.3,165.2,314.3
2023-01-05 15:32:40,50.736109,7.337640,4,1012.8,165.7,313.7
2023-01-05 15:32:44,50.738222,7.334120,4,997.8,165.9,313.5
2023-01-05 15:32:48,50.740333,7.330606,4,982.6,165.7,313.5
2023-01-05 15:32:52,50.742450,7.327127,4,966.9,165.1,313.9
2023-01-05 15:32:56,50.744583,7.323705,4,949.9,164.2,314.6
2023-01-05 15:33:00,50.746735,7.320357,4,931.8,163.2,315.4
