time_iso,lat,lon,delta_t_s,alt_ft,gs_kt,heading_deg
2023-01-03 09:01:15,51.338653,7.131444,0,8259.9,,
2023-01-03 09:01:19,51.335835,7.144339,4,8284.0,461.2,109.3
2023-01-03 09:01:23,51.333032,7.157262,4,8308.8,461.8,109.1
2023-01-03 09:01:27,51.330243,7.170209,4,8334.0,462.4,109.0
2023-01-03 09:01:31,51.327456,7.183172,4,8359.5,462.9,109.0
2023-01-03 09:01:35,51.324668,7.196144,4,8384.8,463.2,109.0
2023-01-03 09:01:39,51.321873,7.209121,4,8409.7,463.5,109.0
2023-01-03 09:01:43,51.319061,7.222092,4,8434.0,463.7,109.1
2023-01-03 09:01:47,51.316228,7.235056,4,8457.6,463.8,109.3
2023-01-03 09:01:51,51.313381,7.248017,4,8480.5,464.0,109.4
2023-01-03 09:01:55,51.310522,7.260980,4,8503.2,464.3,109.4
2023-01-03 09:01:59,51.307654,7.273946,4,8525.9,464.6,109.5
2023-01-03 09:02:03,51.304782,7.286926,4,8548.8,465.1,109.5
2023-01-03 09:02:07,51.301912,7.299921,4,8572.2,465.6,109.5
2023-01-03 09:02:11,51.299045,7.312938,4,8596.4,466.2,109.4
2023-01-03 09:02:15,51.296187,7.325982,4,8621.8,467.0,109.3
2023-01-03 09:02:19,51.293337,7.339052,4,8648.0,467.7,109.2
2023-01-03 09:02:23,51.290489,7.352149,4,8674.6,468.6,109.2
2023-01-03 09:02:27,51.287639,7.365269,4,8701.1,469.4,109.2
2023-01-03 09:02:31,51.284779,7.378407,4,8726.8,470.1,109.2
2023-01-03 09:02:35,51.281904,7.391563,4,8751.2,471.0,109.3
2023-01-03 09:02:39,51.279007,7.404734,4,8773.8,471.9,109.4
2023-01-03 09:02:43,51.276084,7.417915,4,8793.9,472.7,109.5
2023-01-03 09:02:47,51.273132,7.431109,4,8811.3,473.7,109.7
2023-01-03 09:02:51,51.270155,7.444315,4,8826.6,474.5,109.8
2023-01-03 09:02:55,51.267167,7.457540,4,8840.4,475.4,109.8
2023-01-03 09:02:59,51.264177,7.470787,4,8853.7,476.1,109.8
2023-01-03 09:03:03,51.261195,7.484064,4,8867.2,477.0,109.7
2023-01-03 09:03:07,51.258230,7.497373,4,8881.8,477.7,109.6
2023-01-03 09:03:11,51.255297,7.510720,4,8898.2,478.4,109.3
2023-01-03 09:03:15,51.252400,7.524111,4,8917.3,479.2,109.1
2023-01-03 09:03:19,51.249534,7.537536,4,8939.2,479.7,108.8
2023-01-03 09:03:23,51.246667,7.550978,4,8963.4,480.3,108.8
2023-01-03 09:03:27,51.243768,7.564414,4,8989.5,480.7,109.0
2023-01-03 09:03:31,51.240806,7.577825,4,9016.9,481.1,109.4
2023-01-03 09:03:35,51.237747,7.591189,4,9045.1,481.4,110.1
2023-01-03 09:03:39,51.234561,7.604488,4,9073.5,481.7,110.9
2023-01-03 09:03:43,51.231214,7.617698,4,9101.7,482.2,112.0
2023-01-03 09:03:47,51.227683,7.630801,4,9129.1,482.7,113.3
2023-01-03 09:03:51,51.223970,7.643797,4,9155.6,483.4,114.5
2023-01-03 09:03:55,51.220094,7.656688,4,9181.3,483.9,115.6
2023-01-03 09:03:59,51.216071,7.669474,4,9206.2,484.3,116.7
2023-01-03 09:04:03,51.211918,7.682163,4,9230.3,484.6,117.6
2023-01-03 09:04:07,51.207652,7.694757,4,9253.7,484.7,118.4
2023-01-03 09:04:11,51.203291,7.707256,4,9276.4,484.4,119.1
2023-01-03 09:04:15,51.198849,7.719667,4,9298.3,483.9,119.7
2023-01-03 09:04:19,51.194338,7.731989,4,9319.6,483.2,120.3
2023-01-03 09:04:23,51.189753,7.744212,4,9340.5,482.4,120.9
2023-01-03 09:04:27,51.185086,7.756332,4,9361.1,481.7,121.6
2023-01-03 09:04:31,51.180333,7.768336,4,9381.6,480.9,122.3
2023-01-03 09:04:35,51.175488,7.780219,4,9402.0,480.2,123.0
2023-01-03 09:04:39,51.170545,7.791973,4,9422.7,479.5,123.8
2023-01-03 09:04:43,51.165496,7.803587,4,9443.8,478.8,124.7
2023-01-03 09:04:47,51.160339,7.815054,4,9465.4,478.2,125.6
2023-01-03 09:04:51,51.155072,7.826379,4,9487.5,477.8,126.6
2023-01-03 09:04:55,51.149707,7.837569,4,9510.1,477.4,127.4
2023-01-03 09:04:59,51.144246,7.848629,4,9533.1,477.1,128.2
2023-01-03 09:05:03,51.138698,7.859568,4,9556.4,476.9,128.9
2023-01-03 09:05:07,51.133066,7.870395,4,9580.0,476.8,129.7
2023-01-03 09:05:11,51.127362,7.881115,4,9603.8,476.6,130.3
2023-01-03 09:05:15,51.121587,7.891736,4,9627.7,476.6,130.9
2023-01-03 09:05:19,51.115748,7.902261,4,9651.6,476.5,131.5
2023-01-03 09:05:23,51.109841,7.912678,4,9675.4,476.2,132.1
2023-01-03 09:05:27,51.103862,7.922975,4,9698.8,475.8,132.8
2023-01-03 09:05:31,51.097808,7.933136,4,9721.9,475.3,133.5
2023-01-03 09:05:35,51.091675,7.943149,4,9744.2,474.6,134.3
2023-01-03 09:05:39,51.085460,7.953002,4,9765.8,474.0,135.1
2023-01-03 09:05:43,51.079159,7.962681,4,9786.4,473.2,136.0
2023-01-03 09:05:47,51.072769,7.972175,4,9805.9,472.4,137.0
2023-01-03 09:05:51,51.066297,7.981484,4,9824.6,471.4,137.9
2023-01-03 09:05:55,51.059751,7.990617,4,9842.9,470.4,138.7
2023-01-03 09:05:59,51.053146,7.999587,4,9861.5,469.2,139.5
2023-01-03 09:06:03,51.046493,8.008401,4,9880.8,467.9,140.2
2023-01-03 09:06:07,51.039803,8.017071,4,9901.3,466.3,140.8
2023-01-03 09:06:11,51.033086,8.025606,4,9923.7,464.6,141.4
2023-01-03 09:06:15,51.026356,8.034016,4,9948.4,462.5,141.8
2023-01-03 09:06:19,51.019623,8.042317,4,9975.7,460.4,142.2
2023-01-03 09:06:23,51.012893,8.050538,4,10005.3,458.6,142.5
2023-01-03 09:06:27,51.006174,8.058708,4,10036.6,457.1,142.6
2023-01-03 09:06:31,50.999475,8.066861,4,10069.2,456.0,142.5
2023-01-03 09:06:35,50.992802,8.075026,4,10102.6,455.1,142.4
2023-01-03 09:06:39,50.986160,8.083236,4,10136.3,454.8,142.1
2023-01-03 09:06:43,50.979558,8.091522,4,10169.8,454.6,141.7
2023-01-03 09:06:47,50.973003,8.099911,4,10202.7,454.9,141.1
2023-01-03 09:06:51,50.966488,8.108391,4,10234.8,455.2,140.7
2023-01-03 09:06:55,50.960000,8.116919,4,10266.3,455.2,140.4
2023-01-03 09:06:59,50.953525,8.125459,4,10297.3,454.9,140.3
2023-01-03 09:07:03,50.947049,8.133968,4,10328.0,454.3,140.4
2023-01-03 09:07:07,50.940558,8.142409,4,10358.6,453.5,140.7
2023-01-03 09:07:11,50.934042,8.150741,4,10389.1,452.2,141.1
2023-01-03 09:07:15,50.927483,8.158924,4,10419.7,450.9,141.8
2023-01-03 09:07:19,50.920873,8.166926,4,10450.5,449.3,142.6
2023-01-03 09:07:23,50.914214,8.174747,4,10481.5,447.7,143.5
2023-01-03 09:07:27,50.907507,8.182385,4,10512.8,446.1,144.3
2023-01-03 09:07:31,50.900755,8.189842,4,10544.2,444.6,145.1
2023-01-03 09:07:35,50.893962,8.197120,4,10575.8,443.0,145.9
2023-01-03 09:07:39,50.887130,8.204220,4,10607.5,441.4,146.8
2023-01-03 09:07:43,50.880263,8.211143,4,10639.3,439.8,147.5
2023-01-03 09:07:47,50.873361,8.217889,4,10671.3,438.2,148.3
2023-01-03 09:07:51,50.866433,8.224477,4,10703.2,436.6,149.0
