lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.93415,6.131087,6093.0,5.0,400.0,87.4787
50.934944,6.159568,6093.0,5.0,400.0,87.4787
50.93485,6.170948,6100.4146,4.2884283,378.61154,94.56207
50.93427,6.1861444,6107.3857,4.8952146,388.21143,96.97327
50.93364,6.200343,6115.297,4.183009,386.7452,96.24167
50.933437,6.215204,6125.9985,3.4959166,392.52365,99.259
50.932636,6.2320786,6137.87,4.2666893,381.29752,96.896576
50.9321,6.2467985,6151.9995,4.964055,393.85596,97.170074
50.931114,6.264176,6168.951,2.8829916,382.3768,97.24365
50.929817,6.281628,6183.679,4.019344,381.685,99.20044
50.928608,6.297708,6197.4893,4.761494,373.68643,97.63278
50.927097,6.313329,6214.9253,3.790453,380.78323,98.969604
50.9265,6.328827,6231.6313,4.7717485,371.31073,99.142334
50.925686,6.344692,6251.3247,3.546654,376.04282,99.73688
50.924297,6.359645,6272.746,3.8039365,391.34775,96.82239
50.923218,6.3759203,6295.5273,4.3363657,378.23074,96.67468
50.922916,6.3903794,6320.7476,3.7916634,376.8338,99.357544
50.922054,6.404616,6350.2324,4.789322,370.52017,99.15561
50.920525,6.4184804,6378.5283,3.6700542,388.55777,98.89557
50.919083,6.4330535,6412.4736,4.4215894,386.3573,101.40723
50.91789,6.447306,6444.1816,4.0094357,376.6968,104.17206
50.91607,6.4607673,6475.1494,4.0768075,390.9948,103.78165
50.914078,6.475202,6505.27,3.5142946,380.38913,105.85034
50.91283,6.489512,6536.9106,3.556579,382.3325,108.91922
50.910587,6.5038257,6568.328,3.43407,372.29593,105.468994
50.908413,6.5164084,6602.443,4.330621,376.67566,105.33856
50.906433,6.5322676,6636.899,3.9971848,380.73053,108.15265
50.905113,6.5462165,6671.484,4.0573077,378.3998,109.30365
50.90285,6.56237,6705.3057,5.007926,393.82474,106.18451
50.900806,6.575653,6736.8496,4.189809,380.78967,103.08801
50.899326,6.5906487,6767.393,3.5734756,383.9928,105.48181
50.897793,6.603228,6795.7373,3.7318776,376.01282,105.50488
50.895496,6.616483,6824.295,4.213707,374.9791,106.69385
50.89335,6.6306553,6853.3384,4.499216,376.2788,110.06409
50.89126,6.6437583,6879.491,2.9025655,378.85037,112.82034
50.888832,6.658277,6906.8115,4.2475824,384.70923,112.42651
50.886524,6.671079,6933.107,4.7327304,369.0742,116.613464
50.88399,6.6853094,6959.151,4.0977116,381.72827,119.44379
50.881413,6.697145,6986.51,4.752306,378.2363,115.67413
50.878864,6.7107854,7014.5083,4.6157155,387.39462,115.90457
50.87629,6.724872,7048.222,3.3376567,385.23206,118.030396
50.873405,6.737768,7078.3877,3.9547083,380.49783,117.63336
50.870754,6.7524357,7110.9927,4.215502,377.2215,115.1221
50.86814,6.7664843,7146.2397,4.3536854,379.1473,117.87067
50.865578,6.7797813,7183.878,4.284524,380.0628,114.28763
50.86295,6.792852,7223.206,4.3623366,382.9083,110.8974
50.86059,6.807414,7268.4224,5.461212,379.28387,111.95734
50.85898,6.8203225,7310.5215,3.825819,388.77283,111.03546
50.85704,6.834755,7351.998,4.8878994,384.99765,108.07782
50.855473,6.8485117,7390.706,3.6458857,383.31735,105.30966
50.85383,6.862528,7428.578,4.3910265,394.62823,102.08508
50.851704,6.8781595,7464.384,4.9706397,376.762,103.62225
50.850044,6.891778,7494.822,4.2331066,382.69586,102.02707
50.848907,6.9043965,7525.7363,5.2911596,374.0457,104.47034
50.84715,6.9169145,7555.5073,4.1197386,377.78873,105.347565
50.846138,6.929303,7586.2534,4.251208,380.4109,110.55124
50.844604,6.94241,7619.1577,4.5399294,376.02402,103.39398
50.84347,6.956114,7654.169,3.3981724,373.67313,104.9588
50.842125,6.9679627,7693.4165,3.6047888,369.26062,103.27289
50.841125,6.981283,7736.088,4.4508853,379.2349,105.219696
