lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.35041,6.202091,11287.7,5.0,400.0,103.69855
51.34615,6.2300367,11287.7,5.0,400.0,103.69855
51.344162,6.243309,11290.219,4.869001,385.26404,117.40109
51.341763,6.256425,11295.529,4.4529634,382.7132,117.43616
51.339317,6.268455,11301.619,4.497821,382.99023,116.54849
51.33731,6.2809253,11305.7,5.356095,385.1672,116.68228
51.335426,6.293628,11313.62,4.319469,383.38223,114.8967
51.33297,6.306197,11323.169,4.204797,380.37814,111.4834
51.331264,6.3187275,11333.001,5.131496,379.21924,110.10019
51.32913,6.330851,11342.304,3.16961,372.04498,108.06021
51.32787,6.3437157,11353.345,4.396052,368.13898,108.702545
51.326794,6.3560433,11362.514,5.1963053,373.80405,105.2392
51.325138,6.3705716,11374.76,3.9377546,379.46246,100.931274
51.32409,6.383233,11387.414,4.5352316,376.3595,100.21472
51.32313,6.3967886,11402.401,6.2043505,382.8745,95.34381
51.322506,6.4102936,11417.871,4.4158072,373.346,93.86432
51.321312,6.423359,11435.852,4.837529,377.56702,93.89545
51.32053,6.4381065,11455.045,3.8934302,391.98453,96.17291
51.319633,6.4515924,11476.577,4.5566897,381.83456,95.6467
51.3185,6.466113,11503.031,3.677209,384.92908,99.502686
51.318092,6.479103,11532.743,3.6317713,375.28824,99.32196
51.317112,6.491627,11567.19,3.8189692,377.94333,98.62167
51.315823,6.5059786,11608.171,4.1976495,381.8336,104.44214
51.314865,6.5181456,11653.338,3.3351574,369.60742,102.913635
51.313225,6.5305614,11703.047,3.7056105,374.9003,106.60022
51.31173,6.543921,11755.474,4.373334,370.37225,110.158325
51.309795,6.556947,11806.834,5.004548,375.4559,109.957
51.30827,6.570106,11857.392,3.6944308,384.13007,109.13193
51.306435,6.5831065,11904.486,4.8427615,373.2907,106.194885
51.304478,6.595114,11945.614,4.6856537,376.27454,107.241394
51.30286,6.6059318,11981.983,3.7205703,365.37375,109.20386
51.300613,6.6188936,12018.69,4.2522807,380.63757,112.663666
51.298553,6.6289816,12051.514,3.5142238,377.82574,112.79767
51.296436,6.6412215,12081.261,4.0499234,383.75684,115.359375
51.293865,6.6525683,12112.014,3.9751275,379.6877,120.73837
51.290676,6.662856,12142.032,4.177899,374.78534,118.63309
51.287807,6.674201,12174.562,5.008957,383.80057,121.66431
51.285164,6.682453,12204.819,3.589293,370.0137,123.3338
51.281998,6.6921463,12236.184,4.065866,379.5597,127.2923
