lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.926857,9.277766,10349.1,5.0,400.0,207.39983
51.91088,9.264363,10349.1,5.0,400.0,207.39983
51.906765,9.259458,10346.56,2.387119,377.35052,202.74313
51.902294,9.254513,10343.932,3.969974,386.65436,206.67746
51.897305,9.248089,10341.04,4.2738914,392.288,207.60042
51.89142,9.241019,10334.275,2.855577,396.37646,209.8258
51.885338,9.23272,10325.215,4.024195,399.60284,207.64708
51.878498,9.2235155,10315.128,3.1217217,388.1685,216.41548
51.872684,9.214431,10303.826,3.6509905,389.6281,213.55162
51.866837,9.204986,10291.735,3.9282324,392.59,219.61073
51.86044,9.194974,10281.012,2.6836686,391.35638,216.11597
51.854153,9.184647,10271.527,3.4466867,388.4699,215.85358
51.84806,9.173666,10261.533,3.7244337,390.1765,222.0437
51.842136,9.161822,10250.682,4.2258935,378.59814,217.46527
51.83601,9.149386,10239.981,3.5753756,382.87576,220.40782
51.829906,9.138733,10228.741,3.2995353,383.15338,219.8492
51.823746,9.127171,10217.058,4.4131484,391.47156,219.90373
51.818787,9.115398,10202.651,3.292479,387.48544,220.10199
51.812817,9.103989,10188.841,3.7172005,390.35117,224.10625
51.806995,9.092571,10171.032,4.1278253,382.58167,221.03534
51.801514,9.081856,10150.177,4.0970416,379.96457,225.1653
51.79684,9.070472,10127.127,4.8042784,387.50717,223.4447
51.792183,9.059568,10104.438,3.57123,369.91104,226.5886
51.78787,9.048327,10081.08,4.078876,383.83142,224.98622
51.783386,9.038201,10051.245,3.8344808,366.6448,230.32274
51.778927,9.027407,10018.703,3.7464366,391.32077,230.84467
51.774586,9.016193,9985.351,4.5879703,377.98236,228.68588
51.769962,9.005372,9950.908,3.773317,385.2301,231.31995
51.765137,8.994501,9910.97,3.6021826,373.9079,228.29451
51.76074,8.983061,9871.932,3.947654,374.14035,228.58757
51.75684,8.972328,9831.499,3.1998138,375.48093,224.88844
51.75217,8.962539,9787.754,3.6314325,386.15894,225.88689
51.748127,8.952824,9744.871,4.201084,382.00522,224.60182
51.74353,8.941915,9705.645,3.8517742,377.54352,226.65909
51.739132,8.931535,9668.708,4.0291734,377.19412,223.68613
51.735153,8.920246,9635.042,3.824712,382.8445,227.26016
51.731003,8.910157,9604.832,4.1565027,380.15735,230.03358
51.727016,8.899173,9575.231,4.3767614,382.14902,229.90369
51.723125,8.888969,9549.398,3.5769715,382.02243,234.1358
51.71971,8.878252,9521.012,3.427315,386.861,231.96773
51.715435,8.868052,9489.273,2.888976,384.22784,233.03325
51.711308,8.856096,9456.025,3.3648005,382.0825,232.20702
51.70721,8.846467,9422.225,4.755026,380.8371,232.36494
51.703087,8.835996,9388.386,3.3741102,369.6517,232.15234
51.69918,8.825502,9352.946,3.9405522,369.04245,232.86093
51.69605,8.813754,9320.594,4.1757107,377.22803,231.90218
51.69287,8.801727,9290.963,4.497324,369.9105,237.3433
51.68992,8.789972,9263.016,3.677651,371.69235,240.90906
51.68743,8.778343,9238.011,5.0627556,367.17795,242.68332
51.68505,8.767738,9208.999,4.2667856,378.8343,245.79025
51.683178,8.757249,9179.646,4.9303303,377.13647,247.66321
51.68124,8.746723,9147.887,3.4084632,379.4993,250.70879
51.67917,8.736535,9111.153,4.0467253,377.16232,248.91934
51.677006,8.725981,9069.737,4.083298,374.91254,249.97998
51.674847,8.714485,9025.098,3.078466,362.0337,245.62534
51.672016,8.702586,8977.578,3.4335816,374.9014,241.99698
51.669804,8.689483,8930.249,4.691206,373.78152,241.19266
51.667194,8.678309,8885.668,3.5155482,366.4875,241.45163
51.664055,8.666399,8844.54,3.7019997,367.25812,239.35986
51.661236,8.654361,8807.379,4.687081,375.6538,240.45016
51.65855,8.642171,8773.945,3.946203,369.35843,243.53203
51.65569,8.631095,8748.312,4.5910764,372.31058,244.89288
51.653038,8.620857,8724.214,3.6060357,372.48492,244.95088
51.651096,8.610348,8702.399,3.78366,364.28882,240.91693
51.648323,8.59922,8680.809,4.0238433,367.23877,241.36127
51.646206,8.589205,8657.444,3.7931771,374.53342,242.64516
51.643997,8.578237,8626.885,3.794289,365.55408,241.6949
51.641365,8.566694,8592.957,4.072731,375.19147,241.05305
51.638447,8.555231,8555.867,3.4914088,376.4655,244.36053
51.636105,8.54304,8518.848,3.623385,372.57242,242.20834
51.6338,8.532116,8481.709,4.225854,373.62088,242.98615
51.63135,8.520014,8442.689,4.7713356,369.95447,245.24834
51.62917,8.507446,8408.234,3.6895452,362.03503,246.51291
51.627197,8.494641,8372.922,3.6804829,359.447,249.92685
51.625607,8.481388,8337.531,3.780652,369.63565,251.81
51.624023,8.469073,8302.791,4.0240345,371.57355,253.51334
51.62282,8.454793,8267.338,4.4725614,360.35236,256.9526
51.621906,8.441716,8235.329,3.9518926,375.76193,259.97034
51.6216,8.428342,8205.277,3.9530416,365.62323,263.43597
51.620636,8.414121,8177.804,4.7568774,354.9189,266.8675
51.61996,8.399686,8153.325,3.6684604,368.3993,268.99634
51.61956,8.385855,8129.3516,4.4542484,371.39523,266.79922
51.61959,8.371047,8103.124,4.4488664,352.7343,267.54114
51.61902,8.357826,8078.375,4.511903,370.19208,270.05762
51.618805,8.344399,8052.797,3.8518057,366.41913,269.53284
51.619106,8.331448,8027.16,2.9641066,373.3916,272.70282
51.619164,8.316604,7999.481,4.6366863,374.33575,271.2693
51.619617,8.302744,7971.0195,3.9492283,366.719,274.45294
51.619324,8.288996,7939.7427,3.7100532,373.80707,276.00812
51.61995,8.276126,7906.4526,4.372744,378.5057,277.7062
51.620583,8.261965,7872.5967,3.6700838,371.19852,278.5497
51.62122,8.248828,7837.9175,4.11727,361.78387,279.92407
51.62193,8.235771,7804.933,4.0013776,370.41797,279.87463
51.623093,8.223159,7774.338,3.5674512,376.35187,282.1022
51.623775,8.210832,7749.498,4.3234286,371.13733,283.2264
51.625225,8.197561,7730.9443,3.909459,381.30447,284.6263
51.626553,8.186051,7715.675,3.1077595,368.68314,286.88168
51.62773,8.173536,7704.166,4.367245,378.49976,286.21814
51.62978,8.1599865,7691.24,3.786656,373.65704,284.8432
51.631226,8.145666,7680.469,4.829173,370.26257,286.39172
51.63282,8.1323395,7667.4727,4.7955666,371.2579,285.77298
51.634056,8.120037,7653.1865,4.0413117,379.98062,286.84662
51.635643,8.107221,7636.415,3.5469213,378.05386,286.45523
51.637314,8.094745,7617.0005,4.6325173,379.16367,287.61206
51.638893,8.081616,7593.2617,5.0635123,370.13046,287.6645
51.64098,8.068701,7569.424,3.3405094,372.11624,289.5961
51.642258,8.054538,7545.989,4.4825974,373.15704,291.67218
51.645214,8.04144,7524.523,4.6657505,361.94598,292.2764
51.647232,8.028527,7504.919,4.3866415,384.55475,295.73358
51.649574,8.017057,7484.292,2.8217509,375.8519,299.8916
51.651577,8.004674,7465.294,3.8791018,375.4372,300.44937
51.653893,7.9919605,7445.455,4.43993,384.47168,297.67172
51.65632,7.9779015,7425.8496,4.1596513,371.42834,298.72067
51.65869,7.9648914,7407.6973,4.568489,370.96463,297.07837
51.66115,7.9502487,7391.2295,3.3941782,361.39914,295.6632
51.662712,7.937763,7378.955,4.577295,368.77203,293.3564
51.664566,7.925911,7368.198,3.8324058,372.67792,291.64594
51.666775,7.9121513,7360.6797,3.492064,370.63025,291.00793
51.668587,7.899101,7357.3296,3.3282676,366.72495,291.23364
51.670242,7.8850985,7355.7334,5.0463176,378.7808,291.62347
51.67227,7.8717647,7355.1846,3.9573152,372.92276,291.3993
51.67453,7.857768,7352.9854,3.8348594,367.06082,290.18457
51.67596,7.8451815,7351.7607,3.2457457,372.55438,292.40253
51.67796,7.8315125,7349.575,3.8885021,381.28104,292.15845
51.679695,7.8182216,7348.809,3.62834,371.86322,293.5346
51.681595,7.8043637,7349.202,4.23776,370.86404,292.76538
51.683434,7.791755,7350.479,3.1900377,370.25497,291.9861
51.68559,7.777549,7350.7734,4.2367954,368.82184,294.81958
51.687836,7.762643,7354.3555,3.5505,367.41513,295.95657
51.690083,7.749536,7359.3457,4.492093,375.29108,297.526
51.692497,7.735552,7366.106,4.199806,357.9105,295.594
51.694763,7.7230616,7371.739,2.7730927,379.76727,296.01834
51.696907,7.7101765,7382.459,3.0900772,373.18082,295.3625
51.699783,7.6972356,7393.6543,4.6729183,372.77264,296.22226
51.70203,7.6845837,7402.794,4.473355,374.97974,297.45566
51.70485,7.6720285,7414.6025,4.029782,379.39902,298.40106
51.707634,7.65908,7426.6816,5.5711,382.17896,301.49185
51.710243,7.647177,7433.585,3.599631,373.78018,302.5541
51.71303,7.6343045,7444.7075,4.3814216,374.8736,299.1457
51.71551,7.622505,7454.091,3.4373026,378.5565,300.87796
51.71837,7.6095443,7464.484,2.9213943,370.42105,299.12863
51.72138,7.5959134,7477.21,3.5607708,376.24933,299.1488
51.724022,7.582501,7493.4287,3.722316,372.18573,295.66547
51.726585,7.567835,7514.783,3.7997975,379.9589,296.00586
51.729385,7.5543427,7535.3184,4.162736,375.9339,298.13678
51.731815,7.539161,7557.294,4.5241804,370.9678,294.74152
51.73427,7.524926,7582.8247,4.2163987,371.326,294.43378
51.736553,7.510154,7609.5894,2.413033,371.02332,293.4902
51.739033,7.4972234,7642.3594,3.6172943,370.27533,291.1289
51.741596,7.481757,7676.013,3.3032255,375.15417,291.32068
51.743847,7.466239,7711.7793,3.7788906,373.8896,290.93625
51.746025,7.45156,7749.7534,4.1525135,373.40082,292.1394
51.748272,7.43581,7786.5005,3.4925709,371.90808,292.4173
51.750565,7.42059,7825.1655,3.7631223,372.25177,293.06256
51.752697,7.404873,7860.586,3.2560413,376.67136,295.62894
51.75565,7.3894005,7897.7793,4.5850425,371.966,294.88113
51.75845,7.374338,7929.001,4.4306116,382.02563,295.72034
51.760437,7.3590217,7960.421,3.4058526,376.4343,296.88556
51.76262,7.3437853,7992.9116,3.8585002,374.50037,295.89227
51.764904,7.32863,8022.2656,4.3489475,385.96597,296.8276
51.767128,7.3130617,8053.465,4.9466968,390.4805,293.82315
51.76909,7.2966433,8082.534,3.607121,374.10843,291.5723
51.771545,7.281559,8114.4062,4.1335135,373.1684,290.4175
51.773308,7.266859,8147.034,4.6622615,387.0322,285.9942
51.77564,7.252057,8182.699,4.6029468,371.96384,285.61908
51.777878,7.2366705,8220.623,4.0003686,381.40518,288.20105
51.77985,7.2222147,8261.3125,4.4055905,384.31308,288.98492
51.78197,7.2066536,8302.858,4.261031,376.68875,288.60815
51.78436,7.192214,8347.574,5.5346804,375.1777,289.68246
51.786728,7.1800528,8392.807,4.358253,377.92456,289.7832
51.788517,7.1667614,8438.738,3.0247228,370.3126,292.70837
51.790287,7.1531267,8487.823,4.054027,372.8953,294.0764
51.79212,7.1407948,8541.605,4.0712333,378.83563,291.7261
51.7945,7.126174,8593.239,3.3369255,371.05667,292.18204
51.796307,7.1133804,8646.915,4.834789,378.30634,291.14648
51.79803,7.0991054,8698.092,4.7014604,384.07516,290.91382
51.79997,7.0856905,8744.967,3.218338,377.41568,289.80957
51.802074,7.072629,8792.593,3.4977882,376.85205,290.43784
51.803257,7.059676,8838.781,3.8718755,380.00922,291.93967
51.805,7.046533,8883.976,3.9354804,365.03128,291.62442
51.807404,7.033967,8931.964,4.2239375,362.77692,291.6296
51.809757,7.0209684,8975.026,4.0666327,374.42535,292.59067
51.81232,7.009415,9017.305,4.6876054,387.85367,295.04596
51.81483,6.9971943,9057.382,4.4879036,381.19907,297.90103
51.817,6.9841423,9093.69,3.8890896,370.5007,298.6449
51.81969,6.9703407,9129.384,3.2339876,374.44034,299.82623
51.822662,6.956834,9168.038,4.5207467,375.05286,300.02225
51.825623,6.942866,9205.814,3.6976342,378.78592,297.89145
51.82911,6.929079,9245.741,3.975546,376.83884,296.93097
51.831955,6.915913,9286.287,4.007641,377.565,300.49655
51.834602,6.9023514,9327.831,4.6078053,375.0953,300.27643
51.837482,6.8892593,9369.072,5.2336183,366.16647,300.5711
51.84,6.8758574,9410.396,3.4258046,372.0537,299.89798
51.842762,6.862647,9450.772,4.357362,365.20056,299.11194
51.84536,6.8472323,9489.927,4.9187903,379.1036,298.16495
51.84709,6.831607,9528.338,4.748734,369.3898,295.3846
51.84913,6.8168,9564.86,3.3197503,381.47498,294.7712
51.851753,6.8021736,9599.08,3.9769685,377.6532,291.29825
51.853333,6.78669,9631.763,4.26502,372.95184,292.24017
51.85585,6.770626,9667.363,4.0423923,383.64047,291.0624
51.858276,6.756193,9700.373,3.6343179,368.1942,291.6627
51.860344,6.742081,9734.544,4.47827,379.52277,291.5031
51.862766,6.725724,9771.373,3.5249481,374.36456,290.4154
51.8651,6.708872,9811.19,5.249953,382.31644,290.87463
51.867287,6.6935782,9848.978,3.9801764,378.54492,290.71896
51.86941,6.6775246,9884.547,4.7458878,369.33917,291.3058
51.871597,6.662819,9919.396,3.8933907,364.18127,292.04483
51.873688,6.646962,9952.808,4.107064,370.94022,293.25363
51.8755,6.63318,9983.6875,4.104753,371.86206,292.73022
51.877377,6.6192126,10013.951,4.6130295,380.1259,293.72113
51.879807,6.6055336,10042.355,3.961396,377.88956,292.74356
51.88275,6.5910606,10067.678,4.045776,377.11365,293.585
51.885685,6.5763087,10092.581,4.060783,378.75375,293.5827
