lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.08096,8.503631,6097.8,5.0,400.0,181.61661
51.06297,8.502824,6097.8,5.0,400.0,181.61661
51.057148,8.502745,6097.2715,3.7181551,384.46875,187.83336
51.052593,8.50054,6099.187,3.1262884,394.92355,187.61781
51.046577,8.497562,6099.0386,3.2732682,393.65265,191.63087
51.040638,8.494307,6093.2163,3.313674,398.70963,195.76085
51.03423,8.489359,6084.094,3.0229473,398.08304,190.43877
51.027374,8.484869,6072.9487,3.434935,396.2508,193.81467
51.020596,8.480076,6058.685,4.151979,390.13336,200.06215
51.01369,8.4744,6040.543,3.347826,387.9915,197.95258
51.00644,8.467735,6022.7354,3.1592715,394.153,206.1146
50.99945,8.460197,6005.824,4.346813,385.9745,203.54526
50.99288,8.454039,5987.1406,3.3144436,386.41922,210.4846
50.98636,8.4455385,5970.4976,4.637939,391.3948,208.65001
50.979595,8.4382105,5953.8867,3.3635428,382.08563,211.44571
50.97288,8.428745,5938.0547,4.6176987,385.14932,210.23265
50.966522,8.421889,5924.066,4.149482,388.81226,213.00432
50.961185,8.414422,5909.496,4.0554914,389.01303,214.12134
50.95532,8.406994,5895.6187,3.6479378,383.9991,211.4347
50.948807,8.400039,5876.3667,4.5253487,379.52286,216.85641
50.942997,8.392052,5856.3086,3.6969063,375.38974,209.4834
50.937126,8.385061,5838.7856,4.699231,378.76685,213.32243
50.9316,8.378411,5819.6,3.726566,378.89374,215.8878
50.926224,8.370369,5797.313,3.820761,382.07883,217.55688
50.92127,8.363289,5774.802,4.0602646,375.6652,212.49815
50.91578,8.354936,5748.208,4.069634,365.1448,217.91649
50.9113,8.345952,5724.1294,3.1446407,378.1164,220.99307
50.906654,8.33566,5699.2104,3.0842848,367.74554,227.66943
50.902977,8.324712,5674.1987,3.6847386,378.9505,230.57315
50.898506,8.314468,5649.676,4.6358027,378.95056,235.13351
50.89495,8.302591,5623.0425,3.7766201,380.26163,238.02469
50.891167,8.290663,5599.9336,4.212377,384.56403,242.24725
50.88792,8.278049,5577.0283,4.1907406,375.74094,243.95105
50.884758,8.266035,5552.951,4.4639115,376.4517,243.81168
50.88251,8.253483,5527.705,3.093333,376.87686,246.76672
50.880016,8.24032,5503.5996,3.3621202,364.41272,245.72176
50.87738,8.226662,5479.3027,3.6498327,375.5887,249.8284
50.87516,8.213681,5452.368,3.40211,376.62903,251.30286
50.873425,8.200761,5424.6196,4.9256463,375.53415,249.99692
50.87087,8.186083,5395.4697,4.0692725,373.12448,254.91464
50.86925,8.171911,5367.6787,3.4481711,368.88803,254.06892
50.86771,8.158683,5340.1035,3.14293,372.7328,253.4814
50.866085,8.144002,5312.244,4.4542475,384.9422,254.77698
50.864086,8.130425,5282.4043,4.6782193,375.0045,257.62445
50.862057,8.117724,5252.1177,4.0857086,379.8241,258.75623
50.859886,8.104711,5221.964,4.719248,369.27957,259.60498
50.85849,8.092999,5188.49,4.0404105,371.4277,258.4891
50.85751,8.080572,5155.968,4.498083,367.53568,254.95865
50.85655,8.06836,5117.953,3.8109922,360.81586,256.39423
50.854637,8.056275,5077.792,4.8999686,376.9768,255.59906
50.854214,8.0455065,5035.187,4.535558,373.89825,256.64337
50.852848,8.033403,4989.786,3.4267771,370.58624,257.3921
50.85172,8.022271,4941.8877,4.598512,357.48633,255.96664
50.85103,8.010214,4893.846,3.7634976,363.4192,257.63507
50.84981,7.9982867,4845.9155,4.5228953,363.98288,256.58533
50.848907,7.9866242,4798.926,5.108625,365.81113,260.30136
50.848213,7.975276,4756.695,3.7934737,371.63483,263.82138
50.84758,7.96144,4718.553,4.4117513,371.64456,265.97964
50.84718,7.9490952,4681.996,4.2897468,369.72485,267.5141
