lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.488487,7.525812,953.9,5.0,400.0,128.79681
51.47721,7.548294,953.9,5.0,400.0,128.79681
51.472878,7.5565166,956.5123,3.4091473,378.39975,146.49976
51.468052,7.563916,963.01135,3.7592518,393.40625,150.14722
51.463036,7.5726748,972.5566,4.631119,396.3494,150.36078
51.457825,7.581024,986.15155,3.7148075,398.10657,146.39313
51.45265,7.5890517,1000.92035,3.7984905,382.58688,147.53995
51.44812,7.5965977,1019.76764,4.777411,388.98703,151.0881
51.44311,7.6061745,1043.0337,4.40925,381.002,150.93848
51.438293,7.615199,1074.2184,3.4778802,375.2643,144.26703
51.43391,7.624118,1105.696,2.9753318,392.09827,140.08356
51.42974,7.632575,1141.1165,3.3973958,374.60483,137.95264
51.425312,7.6399927,1181.2773,3.8762777,390.28168,137.74313
51.420815,7.650135,1220.0973,2.8312333,390.39188,141.98077
51.416412,7.659341,1254.2065,3.9679852,383.60397,142.2218
51.411842,7.6696825,1283.0349,4.1264133,388.80096,140.92932
51.407654,7.6801915,1309.6678,4.62037,394.00073,137.43005
51.403442,7.6916356,1330.3708,3.1991277,388.82855,138.16049
51.399277,7.7028346,1347.2864,4.0208507,383.74557,130.34024
51.39492,7.714221,1362.0721,3.7100987,376.06937,130.44824
51.390564,7.7262096,1379.4524,3.5814865,388.8383,131.35617
51.386925,7.7354755,1396.0365,4.042742,381.5767,126.857544
51.38309,7.747741,1420.1428,4.400821,379.16898,128.59015
51.379494,7.759574,1443.2642,4.355293,378.849,130.50214
51.37609,7.7710757,1470.6547,5.298602,377.68988,125.291016
51.373272,7.7826,1497.9873,3.4830756,377.19183,120.192566
51.370342,7.7944446,1525.9648,2.6641169,373.68005,117.50177
51.367374,7.8049674,1556.4768,4.770587,375.06296,118.97119
51.36523,7.8156085,1583.7609,5.5180707,379.65982,122.639984
51.363194,7.8270087,1608.7179,3.5985398,379.6486,122.35248
51.36122,7.8385806,1633.8281,3.2971077,380.8622,122.46094
51.357735,7.8489203,1658.897,3.9091225,373.35184,118.41113
51.354404,7.8572674,1681.1672,4.2670674,380.19788,121.56937
51.350555,7.8667054,1705.4059,4.3017006,382.6676,129.15967
51.346687,7.8758225,1731.227,3.5015688,373.06464,135.09839
51.34243,7.883914,1754.812,4.141393,379.7261,135.47171
51.33809,7.8910637,1778.317,4.0536895,387.16104,143.43512
51.33433,7.897291,1802.6416,4.055466,376.36627,147.35004
51.329445,7.9046593,1825.4808,3.7352505,372.25452,146.62439
51.32492,7.9131207,1849.5658,3.9500787,373.4846,148.79657
51.32094,7.920623,1868.5913,3.749559,365.86383,148.97073
51.316433,7.9293823,1884.7903,3.9933803,363.67023,145.08832
51.313194,7.937583,1893.4331,3.9775019,370.54434,143.27759
51.309742,7.945915,1900.7697,3.68715,362.64282,131.62097
51.306538,7.955976,1905.8984,4.4867864,383.25754,129.15643
51.30412,7.9644976,1911.038,4.2893424,378.9341,122.75629
51.30137,7.9739957,1914.924,3.249845,382.82376,117.94614
51.299557,7.982502,1921.1277,3.3906088,379.9998,116.03992
51.2973,7.994055,1927.754,3.7042713,378.64523,115.262726
51.29535,8.005792,1937.561,4.264692,373.04312,114.480774
51.294018,8.017526,1947.0134,4.4550824,370.95187,110.16434
51.293278,8.02714,1958.943,4.8962464,376.58038,103.91977
51.292873,8.039019,1971.5497,3.6205997,365.32336,97.6608
51.292923,8.0504055,1985.4211,4.121216,362.23914,92.67914
51.292465,8.062125,2000.6654,3.8557224,371.36853,90.238525
51.29289,8.074144,2016.1016,4.8032436,373.2319,89.33713
51.293125,8.085767,2030.1433,3.9966545,382.9993,88.19385
51.293552,8.097604,2041.9016,4.854316,373.3735,86.072815
51.294147,8.109208,2049.9949,4.278023,375.41135,86.746765
51.295017,8.121812,2056.8486,3.857363,369.00992,84.07492
51.29556,8.134369,2063.4998,4.315235,374.2341,83.321106
51.29571,8.147303,2069.0425,3.2779484,369.79678,79.88547
51.295765,8.15962,2075.748,3.6392994,381.1899,81.552
51.29629,8.173692,2083.4546,3.8833973,375.50217,84.399414
51.296364,8.187857,2092.539,5.041972,373.8004,83.00665
51.296223,8.200279,2102.1948,4.0986595,374.86404,84.11969
51.29586,8.214526,2113.6206,4.5466743,376.97717,85.13229
51.295288,8.228383,2125.5981,5.7485895,373.1586,82.865906
51.295284,8.240679,2137.1821,3.8223844,366.99615,90.57373
51.294987,8.254271,2151.4119,4.833042,376.3889,93.59387
51.29429,8.26663,2165.3862,3.81721,375.3414,93.5397
51.294025,8.280452,2184.1113,3.3178654,370.6449,93.82428
51.29342,8.293131,2205.9653,2.6292415,379.3402,96.18234
51.29246,8.3059225,2235.4065,3.7035599,378.19067,99.974915
51.291893,8.318401,2267.0728,4.4100795,380.32947,100.89868
51.290478,8.331751,2303.3657,4.0077434,383.1235,96.16812
51.289764,8.345398,2345.5427,4.7797737,378.06696,99.665924
51.28844,8.359282,2387.8691,3.3137932,381.97818,97.907776
51.287357,8.372254,2433.27,3.2566125,368.42667,101.430176
51.28638,8.384018,2481.6416,4.391273,372.046,100.91516
51.285168,8.396944,2527.9062,4.3164625,378.42056,100.10156
51.28379,8.409471,2571.6519,5.3664274,376.29138,104.42206
51.28289,8.423381,2613.5703,3.9011927,370.86435,103.30499
51.2821,8.435936,2650.6125,4.78419,372.20316,102.641785
51.28119,8.447898,2690.9033,3.8923259,376.1881,96.91217
51.280724,8.461418,2728.686,4.954886,376.29544,96.032715
51.280643,8.473563,2765.5332,3.7142625,375.97873,94.464386
51.28059,8.484868,2803.625,4.2589993,372.78406,93.52832
51.28036,8.4966955,2841.765,3.2720425,375.77747,93.865906
51.2796,8.509277,2883.6792,4.2203937,366.68222,93.4104
51.27812,8.521467,2924.1958,4.308912,371.96594,94.296814
51.27696,8.533686,2963.4246,4.3689175,357.9465,100.57654
51.27658,8.544633,3002.9775,3.4416542,369.751,106.94803
51.275414,8.556064,3042.1245,4.5173755,380.5447,109.19751
51.273647,8.567754,3082.2817,3.8988466,372.33896,108.483185
