lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.223026,8.731943,4222.4,5.0,400.0,213.12152
51.207954,8.716273,4222.4,5.0,400.0,213.12152
51.204174,8.711124,4223.8564,3.6166577,378.6123,211.29755
51.19957,8.704678,4222.644,2.7532997,379.19745,208.30849
51.194042,8.699034,4224.5483,3.6513634,382.82462,206.87463
51.188877,8.692691,4225.1797,3.4173124,396.42075,207.50693
51.182316,8.685979,4226.887,4.5879703,391.87317,209.25607
51.17661,8.679235,4228.5044,4.6739154,374.51886,212.2837
51.1709,8.671422,4231.8213,4.0258274,376.1182,213.6189
51.16534,8.662291,4235.444,3.7387927,383.18997,214.88156
51.160225,8.653593,4237.3115,3.947285,382.25388,220.34541
51.15544,8.643579,4238.2915,3.873708,383.183,221.77013
51.15077,8.632777,4238.397,4.039423,384.93958,225.28413
51.146008,8.62359,4235.612,4.3808846,374.05518,226.08406
51.14084,8.612957,4234.319,4.889247,388.4835,227.7273
51.13629,8.602224,4228.953,3.8543437,382.84094,228.1476
51.13226,8.591836,4222.3394,3.6643147,379.45468,229.23178
51.127514,8.580913,4214.335,3.8462772,383.71506,228.2133
51.122986,8.568432,4204.3394,3.7579403,387.59488,227.165
51.11831,8.558702,4197.5225,2.5120306,386.0036,226.12775
51.11315,8.547773,4189.2803,3.6528482,380.8991,225.7227
51.10821,8.535949,4182.496,4.007398,386.3317,223.83063
51.103027,8.524271,4174.4604,3.880566,369.08243,223.75099
51.098644,8.514717,4166.779,4.1264434,390.9155,222.90608
51.093307,8.50666,4162.034,4.022492,381.6414,229.53258
51.088448,8.496666,4152.5493,3.7033193,384.22015,222.7143
51.083748,8.48672,4143.5933,3.28282,379.92215,226.7128
51.07934,8.477252,4135.004,4.2987137,375.99973,226.3173
51.07426,8.467358,4123.3276,3.530695,378.0002,228.54794
51.069393,8.457001,4113.019,3.5971758,375.40112,228.48889
51.06475,8.447489,4102.598,3.5268018,378.27936,230.26532
51.06027,8.436926,4091.1777,3.9711885,381.44205,230.00127
51.05587,8.425146,4077.6282,4.2567344,385.69968,230.54788
51.05202,8.413386,4063.7043,4.53507,389.1511,230.42659
51.047794,8.402056,4047.4421,3.7763262,371.45465,234.88492
51.04395,8.3885145,4029.5862,3.7189574,371.44293,234.2232
51.04112,8.377003,4010.0254,3.7787395,365.24118,238.43063
51.03752,8.366225,3984.652,4.902381,371.56143,240.78848
51.034374,8.352403,3958.5054,3.4559007,374.95593,240.82272
51.030666,8.341645,3930.9585,5.568962,378.3546,241.59644
51.02785,8.329926,3902.9167,3.8497992,373.43015,238.92114
51.024918,8.31669,3874.6987,5.0068617,378.83115,240.02902
51.022926,8.304916,3847.4348,3.5616198,362.16418,241.10808
51.02069,8.2927685,3821.8518,4.610249,387.12415,241.4913
51.017956,8.279711,3794.247,4.437244,371.80704,245.00778
51.01558,8.266697,3771.606,3.5413048,369.03134,248.84827
51.01314,8.254494,3747.84,4.2302923,362.63205,248.69649
51.011074,8.241804,3723.2178,3.8523517,373.77515,250.35754
51.00874,8.229132,3697.7366,4.106486,376.6666,250.36394
51.006744,8.215943,3672.566,3.7711062,383.26364,251.00912
51.004463,8.203462,3644.104,4.215942,383.37042,250.41219
51.002106,8.190128,3617.1184,3.5087001,372.43356,250.7879
50.999905,8.17711,3589.2666,4.1627116,377.8411,249.51486
50.99763,8.163506,3560.7598,3.2487407,377.20782,248.56036
50.99501,8.150967,3530.2593,4.33767,371.22812,251.97177
50.992317,8.13613,3500.5051,3.8769398,367.21237,252.60345
50.990154,8.124062,3471.3267,3.9679492,374.42673,251.47214
50.988163,8.111043,3438.7837,4.45632,368.043,253.11163
50.986504,8.098758,3407.8557,4.1280103,368.6722,254.90779
50.984806,8.086521,3378.4043,3.8584986,374.90955,254.6771
50.98357,8.0730295,3346.6926,4.7981596,371.93216,258.61636
50.98214,8.060339,3312.8105,3.6776152,367.51617,259.9377
50.981148,8.046987,3279.4001,4.0038085,358.4173,259.42554
50.98055,8.034159,3246.3008,4.4947276,360.52744,260.5332
50.97997,8.020716,3211.4004,3.7608066,372.43002,262.83807
50.978893,8.008833,3174.9978,4.7598104,365.66238,263.73465
50.978058,7.9951067,3136.23,4.2111845,373.33484,266.4116
50.977554,7.982788,3096.8677,3.9911163,372.48068,264.95703
50.976524,7.9692903,3053.8909,4.0846577,367.273,267.75665
