lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.25455,6.698978,950.6,5.0,400.0,102.70477
51.25059,6.7269793,950.6,5.0,400.0,102.70477
51.248413,6.739757,955.5176,4.4838495,381.12964,114.07428
51.24668,6.754271,962.12775,4.2018204,403.02298,115.375275
51.24499,6.7704234,967.8174,3.6133738,397.22403,113.22766
51.242344,6.787363,972.75006,3.958405,397.80338,108.04956
51.24054,6.802408,977.8139,3.3672764,388.51495,107.293884
51.2389,6.8178277,984.3236,3.9838264,384.25983,107.232544
51.236794,6.8340344,989.308,3.671788,385.338,106.613464
51.23484,6.848773,995.1437,4.0183897,383.03632,104.18799
51.23299,6.8641315,1001.4997,4.6277614,381.2524,102.691284
51.23177,6.877526,1008.2588,3.7873127,384.9288,102.36664
51.22999,6.8920197,1014.1102,3.2857258,373.8361,101.03015
51.22842,6.906653,1015.7936,3.8666098,376.64893,103.37799
51.22722,6.9224496,1017.1554,4.34021,382.78198,99.90265
51.226246,6.940806,1018.0115,4.1438265,384.2002,97.39526
51.225224,6.9568377,1017.03186,4.447805,382.28168,94.12726
51.22409,6.974388,1016.49536,5.007032,375.7851,94.59131
51.22345,6.9907055,1016.69403,4.0057855,376.38275,97.39813
51.222576,7.0069933,1021.0877,3.453343,391.57056,95.041534
51.221603,7.024085,1027.6893,3.0118964,378.30804,100.0264
51.220142,7.0404677,1040.2113,4.5672407,376.62888,99.34271
51.21921,7.0571666,1055.157,4.687985,371.67435,101.93494
51.21776,7.071059,1074.7192,3.852867,383.8126,102.45755
51.217014,7.0874906,1099.2869,3.8685482,392.15695,103.52765
51.21574,7.1026278,1128.3645,3.8064744,386.35587,98.79385
51.214863,7.1184063,1160.2621,5.155009,398.9804,100.14801
51.213383,7.13403,1191.6908,5.240063,378.95898,94.712524
51.212658,7.149477,1223.0693,3.9157119,385.72192,96.253235
51.211613,7.1646867,1248.4473,3.271034,382.8189,95.03107
51.210934,7.1809936,1274.6008,4.925123,381.77625,96.474915
51.21036,7.196833,1296.8662,4.3397183,377.7307,95.65405
51.209415,7.214304,1317.0623,4.4317536,376.34756,97.480835
51.208595,7.2309866,1335.0588,4.6170244,380.11694,93.631134
