lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.059895,8.51124,7503.7,5.0,400.0,186.73795
51.042023,8.507888,7503.7,5.0,400.0,186.73795
51.037186,8.506733,7502.82,3.3502712,377.08917,192.55089
51.031887,8.504171,7506.796,3.9486003,394.2818,191.41083
51.026295,8.502902,7512.685,4.01885,394.1715,195.92175
51.020176,8.499987,7518.6626,4.1024957,391.81296,192.93759
51.01364,8.498622,7524.722,3.9405665,391.49783,196.41301
51.00686,8.495122,7532.151,4.7274113,393.6474,192.15002
51.00048,8.49285,7538.927,3.8484697,387.249,193.96092
50.994377,8.489831,7548.4297,3.6300251,391.67657,190.36441
50.98784,8.487917,7558.696,3.7802072,374.57953,190.67625
50.981434,8.485945,7569.1694,5.038751,380.54718,191.73778
