lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
52.454117,8.429812,11887.2,5.0,400.0,178.31232
52.436127,8.43068,11887.2,5.0,400.0,178.31232
52.430843,8.432009,11883.84,3.526874,382.5273,190.13206
52.42521,8.431887,11885.829,3.5022156,386.36423,192.86328
52.419308,8.431514,11886.048,3.0810313,385.94922,189.51027
52.412304,8.429812,11889.086,3.300845,393.24826,192.65953
52.40583,8.427869,11892.24,4.1678185,392.58533,190.20613
52.39939,8.425535,11898.8545,3.9998088,392.82254,193.27533
52.39253,8.42298,11909.214,3.724313,386.3067,187.63867
52.385845,8.420148,11920.164,3.1897185,383.2103,192.49353
52.379436,8.417522,11933.869,3.735241,385.926,191.51054
52.373627,8.414419,11951.064,4.1639757,375.1739,193.26999
