lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.520607,6.226866,10058.5,5.0,400.0,71.67822
50.526264,6.253694,10058.5,5.0,400.0,71.67822
50.52737,6.2653627,10062.822,4.0077515,387.34344,77.726685
50.52895,6.281866,10068.075,4.290481,393.04996,78.66797
50.530117,6.295855,10075.808,3.1876624,391.9239,77.407715
50.531296,6.31137,10083.814,4.7062407,388.79492,76.46704
50.532158,6.327696,10090.581,4.0397205,383.46234,76.904724
50.53309,6.343131,10097.178,4.005307,385.6433,77.53253
50.53451,6.3586397,10102.928,4.748607,377.47916,80.08566
50.535664,6.373606,10106.71,4.350411,376.45212,79.2265
50.536583,6.3903713,10107.359,4.8768783,373.39807,74.5061
50.537697,6.4050345,10104.002,3.901617,377.9884,75.34958
50.53872,6.4207826,10093.47,4.3534923,384.73975,74.457245
50.539913,6.4365788,10083.077,3.176304,385.78308,74.43707
50.54142,6.4521623,10071.97,3.7569308,386.42148,73.790436
50.54312,6.4695168,10060.093,3.7902148,390.3578,73.22427
50.5452,6.48584,10051.677,4.103198,378.21426,73.95911
50.546757,6.503543,10049.536,4.628055,389.25137,71.937805
50.548756,6.5196533,10050.342,4.2698836,375.00397,72.2605
50.5507,6.536055,10058.891,4.317218,382.38394,71.96515
50.5528,6.5518045,10067.957,4.7611475,382.10016,69.83765
50.55483,6.5670843,10082.974,3.5203357,376.42548,69.07706
50.556915,6.583302,10103.229,4.877589,378.7729,68.77124
50.55864,6.598657,10129.096,3.7168164,386.09604,66.9718
50.560776,6.614794,10156.183,5.561353,384.79993,70.83911
50.562897,6.630386,10181.285,4.97531,380.7264,67.94672
50.564835,6.6458,10209.459,4.4073677,387.3049,69.66147
50.566284,6.660383,10237.369,5.0131326,377.5577,69.83545
50.568367,6.674786,10269.625,4.5866356,378.78436,69.02582
50.56996,6.6878595,10302.041,5.007557,385.98972,71.818665
50.57183,6.7031016,10340.968,3.988681,373.37057,73.86621
50.573395,6.7173615,10379.73,4.577691,374.8581,77.05066
50.574764,6.7304325,10420.159,4.3554573,386.5233,78.93887
50.57597,6.7435746,10465.008,3.575384,373.21545,79.67612
50.576756,6.7566714,10511.809,3.8577888,371.25037,78.23764
50.577747,6.769665,10562.61,3.4414513,374.79126,79.75775
50.577896,6.7839093,10617.12,4.0221667,376.42285,82.91257
50.57917,6.7969236,10672.022,4.0221133,366.3669,82.19052
50.579693,6.8107986,10724.387,3.906351,373.63284,83.18393
50.58044,6.825114,10773.063,4.3209586,379.69302,80.070984
50.58115,6.837629,10818.133,4.324672,365.18454,80.411285
50.581974,6.851306,10859.003,4.4003224,373.0157,79.7572
50.58257,6.8644733,10897.12,4.585082,379.62784,78.43912
50.58341,6.8771663,10933.7705,3.217895,374.44464,77.471924
50.58397,6.8899245,10970.622,4.6998286,388.35614,78.65506
50.584126,6.9036083,11002.051,4.889528,374.7762,82.364685
50.58512,6.9160995,11034.043,3.5805745,374.2975,82.96796
50.58513,6.92876,11066.18,3.8257284,376.3721,83.212036
50.58532,6.9425573,11098.77,4.457868,386.87738,84.79956
50.585518,6.955242,11134.106,3.6031995,379.96777,85.580444
50.586327,6.9699397,11171.302,4.7692494,379.88852,86.97034
50.58615,6.9840097,11211.728,3.96426,379.02457,81.48279
50.58664,6.9987392,11257.848,3.8200097,373.42206,85.364075
50.587646,7.013236,11308.365,4.71092,377.4659,83.446075
50.58844,7.02599,11361.505,4.6757946,379.81857,79.618774
50.590176,7.040398,11415.073,5.0661993,370.19974,74.61249
