lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.55239,9.330887,10972.8,5.0,400.0,223.13318
51.539257,9.311138,10972.8,5.0,400.0,223.13318
51.535202,9.303058,10974.595,3.8546896,379.34518,223.67795
51.53046,9.2958555,10976.657,4.019734,386.46945,216.58524
51.525074,9.287295,10977.594,3.3123257,384.45877,212.76462
51.518795,9.279256,10976.924,2.8306003,386.26395,214.63345
51.51276,9.271239,10975.918,4.0759864,393.16153,213.58699
51.50673,9.263181,10974.141,4.0366707,396.62784,210.53479
51.5006,9.255702,10972.868,3.4782386,390.4479,212.3552
51.494343,9.246745,10972.174,4.5115986,390.81,206.53456
