lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.477703,6.363651,10668.0,5.0,400.0,69.01691
50.484146,6.390014,10668.0,5.0,400.0,69.01691
50.48551,6.400303,10668.125,3.6215637,392.15616,68.15207
50.48821,6.4167976,10669.531,4.1935983,389.01523,74.09076
50.48944,6.430742,10672.375,4.318358,388.15744,69.20126
50.49128,6.445849,10673.542,3.6331134,381.07715,73.29407
50.492687,6.460314,10676.815,3.7700405,380.3291,74.79465
50.494522,6.4750643,10680.035,4.0848536,369.22574,73.546875
50.496403,6.4896584,10682.922,4.6140537,375.28342,73.356964
50.497364,6.505248,10685.641,4.279007,375.8074,70.36005
50.499332,6.519624,10689.235,3.9319088,382.64304,74.96869
50.50103,6.535008,10693.8,4.5339875,381.96014,72.09418
50.502193,6.5486994,10698.576,4.6646366,370.2464,68.715576
50.504112,6.5646195,10702.255,4.26024,378.11835,71.53537
50.5057,6.579268,10712.512,4.440001,370.818,71.35797
50.507145,6.5938883,10724.083,3.4675524,375.63388,70.68811
50.50887,6.6100984,10739.16,3.716803,373.28488,74.917114
50.51003,6.6250577,10758.041,4.073762,380.29565,76.003174
50.510876,6.6386714,10778.984,4.4736333,361.86914,76.06036
50.512367,6.652581,10805.051,4.748889,375.84744,79.26984
50.51253,6.666367,10831.545,4.4859366,386.7284,80.52017
50.513237,6.6798944,10855.197,4.470294,372.55496,81.47418
50.51392,6.6927257,10880.44,3.9991655,373.77734,83.87836
50.514027,6.7044673,10904.244,4.461297,372.7761,80.44595
50.51421,6.7177267,10928.729,5.3673973,377.96912,81.79364
50.514446,6.731345,10950.783,3.8261042,372.35867,81.2673
50.515064,6.743598,10972.749,4.101296,376.9219,84.37747
50.515762,6.7566643,10997.061,4.7468925,377.83304,81.67499
50.51614,6.7695775,11021.195,4.186174,377.45627,79.18561
50.516815,6.783291,11048.72,4.1781564,361.69775,83.176056
50.517017,6.7951937,11078.629,3.6974635,373.30487,81.108215
50.51663,6.8084254,11111.284,4.1718736,371.5765,82.89914
50.517124,6.821548,11142.608,4.1743093,371.948,85.98825
50.51693,6.834376,11176.334,4.723196,391.9208,85.91611
50.516193,6.849003,11209.76,3.8264534,379.6702,87.17407
50.5156,6.863603,11242.714,4.2416754,384.32724,90.776
50.515537,6.8778105,11277.138,4.1690793,379.3262,92.66852
50.514957,6.89164,11311.776,3.976461,381.74078,95.33978
