lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.52878,6.209947,10058.1,5.0,400.0,72.0921
50.534317,6.2368436,10058.1,5.0,400.0,72.0921
50.535725,6.2485366,10063.38,4.3568,384.0625,75.86954
50.53689,6.262418,10069.777,4.0909705,397.34766,76.55133
50.539577,6.2770696,10079.309,4.69506,380.13394,78.35004
50.541096,6.293379,10089.445,6.053795,378.6172,74.85687
50.54243,6.308824,10099.945,4.7175364,379.56088,73.54379
50.543613,6.322847,10109.408,4.508073,376.1563,73.19562
50.545227,6.337983,10121.582,3.618645,376.76022,77.35086
50.54649,6.35306,10136.184,3.5666268,374.4471,80.90195
50.547478,6.3691063,10153.667,4.0240855,384.0132,80.933014
50.548286,6.3844748,10176.585,4.1252193,381.6525,80.126526
50.549194,6.4004707,10200.642,4.990247,384.87814,80.76422
50.549866,6.4141974,10228.483,4.0401936,403.98145,83.2348
50.55057,6.429963,10256.418,4.9953585,379.1198,80.94913
50.550976,6.4444804,10286.544,2.7927163,388.51562,80.64862
50.551777,6.460916,10319.192,3.3232691,388.46405,82.81152
50.55215,6.4758334,10355.373,4.052504,384.2521,82.374756
50.552933,6.492492,10394.384,4.2244244,393.47318,84.7561
50.553413,6.507777,10432.212,3.8686538,380.1166,82.372284
50.554047,6.5239773,10473.1,4.5535,389.08258,81.418365
50.554497,6.540206,10514.879,3.3140943,382.03082,82.2265
50.554733,6.557174,10558.126,4.4312034,397.20587,82.389984
50.5551,6.575035,10604.245,4.5273776,380.63324,85.22235
50.55538,6.590858,10647.646,4.346021,386.2023,81.23215
50.55608,6.607412,10690.621,4.2920494,377.423,85.455536
50.55595,6.624083,10733.829,4.8808413,377.1531,86.45923
50.55542,6.640415,10775.054,3.5736434,378.24054,85.0838
50.555138,6.656088,10816.774,3.840898,373.50824,94.78943
50.554478,6.6703057,10858.288,4.529346,381.6982,95.55786
50.553284,6.68448,10899.777,3.7459135,373.87485,98.812805
50.55218,6.6988873,10939.107,4.027236,378.94278,103.93616
50.55123,6.712288,10979.815,4.167604,373.4923,101.889984
50.550007,6.7242193,11022.984,4.145158,382.53323,101.88727
50.548893,6.738514,11067.482,3.3280635,381.77982,103.092224
50.547607,6.7531576,11113.932,5.1750493,374.3702,100.315216
50.546513,6.7678947,11160.27,4.964829,377.25775,99.058136
50.545307,6.780103,11203.746,4.245192,376.47543,94.208496
50.54429,6.79468,11248.338,3.672947,375.29575,97.98929
50.543213,6.8063173,11291.116,4.2646017,370.55252,96.12921
50.542435,6.8205137,11333.756,4.13632,376.51767,99.74402
50.54152,6.833185,11375.041,4.25809,382.09894,101.249756
50.54035,6.846075,11417.502,4.8404956,369.08398,100.025024
50.53875,6.857586,11459.509,4.100518,382.05435,100.86325
50.536858,6.870152,11501.976,3.994982,380.68976,104.497375
50.534733,6.882301,11542.597,4.560238,372.58783,107.297516
50.533,6.8929844,11583.76,3.1673253,381.78534,112.72061
50.53111,6.904747,11626.033,3.941493,373.46805,115.01361
50.528927,6.916361,11670.521,3.8002787,384.45135,116.76523
50.526398,6.9274883,11712.624,3.0862594,384.19504,115.0903
