lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.801174,5.97698,11277.5,5.0,400.0,82.90442
50.8034,6.005191,11277.5,5.0,400.0,82.90442
50.804092,6.0178714,11283.075,3.6563883,377.63928,91.12143
50.803898,6.034175,11288.983,3.8638296,387.87018,90.377655
50.804028,6.0487347,11296.802,4.010344,379.19492,90.63492
50.804173,6.063719,11301.798,5.0162807,386.4907,87.203125
50.804546,6.0788593,11306.073,3.927051,379.54062,88.83038
50.805187,6.093756,11310.1875,4.6666336,392.52353,86.34949
50.8059,6.1083403,11314.343,3.785148,383.77518,84.930786
50.80667,6.123789,11319.308,4.4672613,381.7442,80.780975
50.807457,6.141323,11324.246,4.2269683,390.65665,82.03018
50.807915,6.15744,11328.508,3.9801767,377.6395,78.567505
50.80873,6.1745086,11331.101,3.093392,380.8943,79.7753
50.809116,6.1917305,11337.115,4.1781425,390.3555,79.08188
50.809937,6.208553,11343.49,3.6725898,384.02234,80.80023
50.81056,6.2268143,11352.023,4.3438168,386.775,82.25104
50.811028,6.2442265,11359.844,4.5940714,387.8689,81.111115
50.811802,6.2617345,11366.666,3.8085144,384.6571,83.746185
50.812702,6.279271,11376.677,4.248688,375.35748,86.324005
50.812847,6.295419,11384.462,4.6166115,378.59723,82.79559
50.81282,6.3101315,11391.163,4.5931473,377.1266,84.99707
50.812588,6.3264,11398.182,5.5868506,372.61758,85.32767
50.812828,6.340958,11406.142,4.032294,373.84326,87.16431
50.811916,6.3545604,11411.856,4.8420296,374.70523,89.198425
50.81136,6.3674564,11420.426,5.1060047,375.80197,95.19617
50.810535,6.380954,11430.608,5.0139937,383.90637,95.352295
50.810097,6.394293,11442.754,4.2610874,376.54477,95.63815
50.809116,6.408888,11456.171,4.9690924,377.97284,95.56479
50.808445,6.4224586,11475.038,3.896703,376.12872,96.10254
50.808212,6.4365196,11500.158,4.2735167,384.09842,95.317474
50.807335,6.450314,11530.842,3.927874,377.43747,93.65311
50.807137,6.4651465,11562.624,4.5539684,375.4382,94.125916
50.806744,6.4806566,11595.645,5.2619567,376.16724,97.96707
50.806496,6.4944167,11629.416,4.215616,372.83078,94.6969
50.80599,6.509994,11663.482,3.241811,373.4306,92.22995
50.80588,6.5246406,11701.182,4.3963966,382.1951,93.081055
50.80528,6.5401497,11740.122,4.50039,376.5941,91.17981
50.804585,6.5551667,11779.472,4.22435,389.5119,89.32855
50.804546,6.569827,11820.911,3.8206728,374.91312,90.93338
50.804173,6.58492,11866.822,3.9279604,384.30063,91.56
50.804375,6.6002812,11914.291,4.7735434,389.7999,90.8197
50.80422,6.6166344,11960.421,5.2760653,388.95502,88.35492
50.80396,6.6324277,12005.159,3.8476732,373.60992,87.13675
50.803223,6.6479607,12049.629,3.372558,375.33392,89.993286
50.8034,6.6631866,12097.661,3.866408,377.88974,89.53473
50.802856,6.679023,12142.257,4.657478,372.84497,91.10785
50.803013,6.694165,12182.475,4.1228347,370.49847,92.09216
50.802204,6.710441,12222.73,3.0242968,378.65387,93.11322
50.801487,6.7259307,12264.966,4.5433655,379.12695,93.30652
50.800884,6.7414293,12303.596,3.546771,369.7026,91.37158
50.800587,6.757913,12342.047,4.049134,378.68536,94.14902
50.799862,6.773337,12380.245,4.2978277,373.84158,93.69
50.799248,6.789349,12417.857,4.1227727,382.48706,95.144226
50.798504,6.8045263,12454.05,3.762549,383.24512,94.795044
50.79763,6.818203,12490.195,4.478421,389.03848,94.47461
50.79704,6.832394,12529.281,4.4134135,380.73083,96.835144
50.796032,6.845861,12571.468,3.6574879,373.94592,97.56622
50.794445,6.8601456,12615.732,4.8083367,366.9283,102.72058
50.79269,6.8722734,12656.446,4.257852,375.33524,105.85889
50.791077,6.883593,12699.772,4.6233172,374.7582,112.45337
50.788956,6.8953776,12743.78,4.354477,380.65964,115.17322
50.7867,6.9057994,12784.794,3.6705759,364.6874,117.06711
50.784714,6.9178333,12829.351,3.448036,371.1578,121.485596
50.78211,6.929619,12873.875,4.2552533,372.27512,122.80524
50.780415,6.941164,12916.6,3.5307379,382.97702,120.0383
50.77783,6.9535418,12957.856,4.757905,368.3131,117.47946
50.7753,6.964672,12996.218,4.5846443,376.05536,113.94989
50.77335,6.9756823,13032.303,3.1369812,368.28683,112.19449
50.771744,6.9880266,13067.943,3.5907469,378.01663,115.42352
50.77006,6.9995213,13102.519,3.7773385,382.67487,115.937164
50.768074,7.011258,13135.031,3.9402752,365.84497,111.411865
50.765812,7.0233526,13166.872,3.1524277,372.9341,108.06302
50.763424,7.0353117,13197.139,4.0262074,377.7372,109.15808
50.761745,7.046663,13225.809,3.5770135,381.00183,109.98346
50.759174,7.0570784,13258.151,3.5089946,382.52432,110.81073
50.757004,7.0681686,13290.791,3.8478687,389.9593,117.18521
50.75472,7.079661,13324.766,4.2223425,370.15485,115.17844
