lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.860195,6.05108,7875.1,5.0,400.0,119.58777
51.85131,6.076373,7875.1,5.0,400.0,119.58777
51.847485,6.086311,7878.8877,4.668896,392.3129,136.7254
51.843475,6.0965066,7883.586,3.6657124,398.66183,133.72461
51.83916,6.1075864,7890.3394,4.7897806,394.0232,142.25665
51.83511,6.1183925,7897.3247,4.4735837,388.62848,136.44092
51.83087,6.129444,7903.4614,3.5568786,382.8086,140.58649
51.82702,6.139948,7909.3965,2.4877062,383.08273,141.22247
51.822376,6.149709,7918.1885,3.7865114,384.42477,137.26953
51.81728,6.1592402,7929.1865,5.0861998,380.78406,138.24628
51.813454,6.1688666,7943.19,4.472778,390.77966,140.92297
51.809097,6.179056,7959.9487,4.4424615,380.17545,137.41687
51.805386,6.188092,7979.994,3.8386497,388.7399,138.55951
51.801876,6.1968765,8002.01,3.5633152,375.7202,140.86047
51.797886,6.2072635,8024.85,4.2583013,373.60156,135.78922
51.794262,6.217149,8050.529,4.4089932,383.7308,133.13434
51.79107,6.2266965,8076.11,3.345046,379.02573,131.42026
51.787766,6.238147,8103.507,3.4647822,382.76257,130.88522
51.783577,6.2492557,8129.5474,4.560986,369.47308,131.29462
51.78007,6.25969,8152.608,4.7287955,373.90784,128.91068
51.776295,6.2708025,8176.867,3.8234372,369.9785,128.92725
51.773247,6.281606,8200.253,3.9387498,385.621,126.43115
51.769188,6.291905,8221.817,3.914546,395.40683,124.62579
51.766304,6.3022304,8243.458,3.956745,384.89777,128.88904
51.762516,6.314052,8265.736,3.8920815,386.58685,130.42282
51.75948,6.3246126,8286.837,4.590266,375.48523,130.36139
51.756634,6.3358016,8310.846,2.8925486,375.1153,123.07358
51.753902,6.3476343,8334.799,4.344213,372.8915,121.17612
51.751064,6.3604507,8363.867,3.967993,374.76395,120.317505
51.748142,6.372267,8397.377,4.5451746,379.3037,115.7157
51.74599,6.383656,8433.553,3.6423123,384.66037,111.83768
51.74287,6.3959517,8473.583,3.6134844,380.96973,113.06018
51.74054,6.407963,8517.11,4.9858017,382.42383,112.95499
51.738144,6.4197836,8565.591,4.3707466,380.11725,111.075714
51.736286,6.4311113,8615.246,4.5809126,385.3435,112.73108
51.734276,6.442443,8666.991,4.642699,382.82443,110.88339
51.73282,6.4538307,8721.177,3.6240606,383.34875,111.34784
51.73084,6.4651756,8779.674,4.314573,370.5159,111.52374
51.729355,6.47702,8833.261,3.1827602,382.41275,112.25775
51.727764,6.4896293,8891.415,2.941187,378.2838,111.404816
51.725693,6.5026445,8949.9795,5.114867,379.98715,111.31497
51.724373,6.514299,9005.645,5.4050636,369.49554,109.756256
51.722206,6.526824,9055.633,3.76424,371.88858,104.93054
