lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.932453,9.274427,11582.0,5.0,400.0,207.15608
51.91644,9.261133,11582.0,5.0,400.0,207.15608
51.91161,9.256324,11579.621,3.8745244,378.3178,204.35034
51.906204,9.250941,11577.848,3.8851392,375.26254,204.42532
51.90063,9.244298,11569.917,3.3225284,381.71826,207.78137
51.895042,9.238058,11555.8955,3.2638173,379.9063,205.90596
51.888783,9.230851,11538.017,3.4179125,382.6238,207.28879
51.883057,9.224227,11515.712,4.3304696,385.3666,210.62373
51.877293,9.215146,11488.61,3.0988748,380.35825,213.62907
51.87184,9.208007,11457.957,4.1287556,372.85956,218.17058
51.866135,9.199421,11424.463,4.0962625,383.31195,225.14279
51.860916,9.189644,11390.238,3.675345,368.351,225.36383
51.85609,9.178707,11355.505,4.0947313,367.34338,225.65015
51.851933,9.169137,11324.3125,4.4308105,370.41135,225.407
51.847755,9.157986,11292.506,4.617982,373.10635,229.42215
51.842907,9.149221,11261.737,2.7085729,371.02023,232.12543
51.838703,9.139245,11229.889,4.2110186,373.69788,230.82774
51.835014,9.128023,11200.307,3.1561098,376.84967,230.37714
51.830605,9.118964,11167.397,3.7947698,367.98566,230.06203
51.82653,9.1076565,11132.143,3.68855,381.46515,225.90244
51.82294,9.095955,11097.108,3.5940633,375.21762,225.62202
51.818584,9.084741,11060.3955,3.6587706,381.56274,227.35071
51.81425,9.0736265,11024.77,4.376904,382.6258,230.44733
51.809616,9.062572,10988.85,5.517115,378.92065,230.75536
51.806236,9.0518875,10953.371,4.0753994,373.94626,233.67004
51.80244,9.041292,10918.451,3.7932372,388.6192,231.08894
51.79875,9.031462,10886.052,4.0287805,387.7732,229.61105
51.795197,9.02022,10853.371,3.2216644,375.23843,229.86131
51.79106,9.008859,10818.1455,3.3719082,378.1436,229.80565
51.786842,8.99743,10786.15,4.3613176,372.31808,229.0508
51.782616,8.986597,10748.264,4.21141,362.38385,232.4802
51.77858,8.975822,10712.119,4.394788,375.9082,234.42859
51.775185,8.964378,10674.305,3.891354,368.85443,234.09885
51.771675,8.952867,10639.512,3.8150914,375.0424,235.01826
51.76785,8.942207,10601.635,3.936861,367.0368,235.60432
51.764496,8.931633,10562.794,3.8519664,363.0452,240.36917
51.76225,8.920027,10522.484,3.2789567,365.64133,241.11209
51.759544,8.908255,10478.235,4.1468506,374.8576,240.64998
51.757435,8.895819,10429.888,3.0463638,358.90588,243.36197
51.75448,8.88368,10381.777,3.6258357,365.12756,244.38774
51.752056,8.870674,10331.414,4.497366,371.69986,245.33487
51.749596,8.858093,10283.595,4.675358,366.04276,245.94241
51.747284,8.846345,10237.743,3.5692265,370.20895,249.70251
51.74551,8.836081,10194.874,4.216934,366.32114,250.82118
51.743767,8.824172,10150.153,4.374783,370.75183,251.01419
51.742023,8.811635,10110.818,3.7380137,363.1394,250.49557
51.74008,8.801573,10073.902,3.6740084,367.81558,248.10802
51.73803,8.789073,10038.598,4.1351233,363.64932,248.62138
51.73624,8.778419,10003.898,3.7661583,369.57306,246.41467
51.734222,8.767558,9966.989,4.390555,366.04974,248.50043
51.732147,8.760036,9925.92,3.7546163,377.7774,249.37935
51.730175,8.74916,9884.298,3.8934019,368.84174,250.59354
51.72805,8.73898,9841.307,4.288032,375.57227,251.38092
51.72609,8.726874,9796.408,2.863861,359.97858,251.31676
51.724422,8.716007,9750.961,3.4966307,374.06873,251.97392
51.722237,8.7027025,9706.728,3.2402208,369.15457,250.67273
51.719975,8.691366,9661.519,4.2483683,374.4651,251.90573
51.71746,8.678784,9618.413,2.5450625,364.7441,253.96266
51.71559,8.6651535,9578.359,4.5167828,373.0168,251.65857
51.713398,8.652892,9542.462,2.9303663,372.99728,251.27809
51.711613,8.640318,9506.475,3.9647255,371.75198,250.54752
51.70997,8.628441,9472.84,4.462933,371.20148,252.44147
51.708878,8.615114,9439.651,3.1201625,375.90128,250.90494
51.706825,8.602829,9409.377,3.5027294,372.65677,252.29514
51.70466,8.5897,9379.652,3.9619014,366.8021,254.72577
51.70292,8.578324,9349.872,4.002943,369.90384,254.35785
51.700977,8.565324,9322.604,4.3756027,372.80576,251.83583
51.699036,8.5534725,9299.256,4.608145,364.74612,254.73766
51.69767,8.542017,9277.373,3.9386375,370.14157,255.61537
51.69663,8.5308275,9255.803,4.561518,371.6048,258.38693
51.69578,8.521472,9236.32,4.242943,384.1551,260.5619
51.695152,8.510878,9214.14,3.8810925,372.6986,262.52844
51.69482,8.498344,9190.756,4.289417,368.1348,264.0605
51.69399,8.487379,9165.257,5.1570754,369.49576,266.8452
51.693935,8.475446,9140.384,4.100135,364.64532,267.3998
51.693874,8.464267,9115.854,4.349866,366.68353,267.30518
51.69359,8.452292,9091.996,3.8884106,368.82678,267.4454
51.693226,8.442726,9069.031,4.48008,370.91235,267.68143
51.69309,8.43033,9047.059,3.3626616,362.80045,268.50314
51.692245,8.4189205,9025.932,3.82612,367.41766,267.69025
51.691315,8.40773,9000.452,4.2839837,369.80835,266.1015
51.69076,8.39696,8977.644,3.9811337,382.36136,264.31226
51.689884,8.385237,8952.43,3.5380177,359.6529,261.5036
51.688824,8.373851,8927.544,4.4723616,373.63284,261.60016
51.688206,8.361424,8900.734,4.0724754,379.8017,257.04248
51.68707,8.349608,8870.902,3.8397496,373.0951,259.94745
51.686142,8.33609,8841.11,3.895297,375.94565,259.0417
51.684933,8.32242,8811.11,3.389727,362.26718,261.3466
51.68382,8.309326,8782.35,4.802303,366.83264,261.39594
51.68317,8.295732,8753.434,3.4239292,373.1575,262.1747
51.68247,8.283265,8728.591,3.5510495,374.7801,265.4193
51.6819,8.271343,8702.529,4.8819275,368.2099,265.7813
51.6815,8.259906,8677.867,4.39824,369.47095,269.78412
51.68134,8.247824,8658.028,4.5903497,372.54282,271.7447
51.681347,8.237109,8636.644,3.365217,359.60974,273.72586
51.68151,8.224516,8615.0,3.7785828,370.7377,274.55164
51.681747,8.210476,8594.078,3.8807456,372.5928,275.59317
51.682644,8.196022,8570.736,3.4593315,370.20074,274.71564
51.682667,8.182777,8548.342,4.0817943,379.25745,275.4198
51.68259,8.1705065,8526.367,4.4499016,379.5522,275.82764
51.682648,8.156625,8503.041,4.513392,367.9712,274.68695
51.682507,8.143591,8479.707,4.245445,372.24817,272.78683
51.68256,8.129974,8455.683,4.8952227,377.92102,268.8486
51.682674,8.116592,8433.567,4.448228,373.91852,267.69635
51.68228,8.103329,8412.345,3.6598938,384.0966,269.68576
51.681873,8.088887,8389.354,3.0491028,368.12656,269.02676
51.681744,8.075787,8369.376,4.639478,369.57068,266.28503
51.680943,8.061367,8346.038,3.7966735,370.4288,268.39856
51.68113,8.045903,8318.7295,3.4754746,379.3106,268.89703
51.68074,8.030719,8290.903,4.191848,360.84317,268.71484
51.680477,8.015476,8263.141,4.434899,367.95422,267.48233
51.680744,7.999949,8231.006,4.0924706,370.2079,267.71667
51.680885,7.986149,8198.11,3.110109,374.9696,270.27017
51.680725,7.97157,8161.5293,3.5343041,372.0464,269.7698
51.68101,7.956689,8125.95,4.8181453,373.19113,272.2195
51.680904,7.9416084,8089.795,3.9488785,374.20663,272.2999
51.68142,7.9278436,8056.0137,3.5518966,372.71695,273.22873
51.68189,7.912163,8021.669,3.721274,376.38986,272.8848
51.6822,7.8977633,7987.3867,3.7559686,378.1363,273.01794
51.682842,7.8822813,7954.9863,3.4300694,368.13223,273.16583
51.68344,7.865317,7921.5723,4.8165164,382.492,274.0899
51.683903,7.8494654,7890.6865,3.437886,380.76373,277.0582
51.684586,7.8332963,7861.9395,3.1391559,376.70844,278.32755
51.685947,7.8169327,7831.451,4.6330233,379.89005,276.24194
51.687283,7.8011804,7800.541,4.682395,387.50763,279.4431
51.688248,7.7853074,7771.279,3.7943976,371.95694,280.85297
51.689312,7.7692423,7739.6636,4.55951,376.10764,282.56433
51.69014,7.755665,7710.9785,3.682938,363.02963,283.08167
51.69118,7.7410884,7679.0806,4.466842,376.6849,281.52502
51.692497,7.724425,7645.1055,4.2470994,362.32382,282.21167
51.693737,7.7077312,7609.985,3.5229602,386.62027,285.42465
51.694733,7.6912684,7573.092,3.6531398,371.97253,282.6966
51.696102,7.6753783,7537.9683,4.3878255,371.1213,285.00604
51.697296,7.6585846,7503.202,4.0515404,382.16974,283.1493
51.698486,7.6413136,7468.0234,3.287876,378.38312,281.98273
51.70044,7.62589,7432.3496,3.745454,378.01138,283.78336
51.701458,7.610246,7395.9673,3.0593047,389.50067,286.38287
51.703094,7.593589,7360.32,4.101464,385.2976,283.92065
51.70445,7.5761337,7324.02,4.5403895,377.92114,284.7614
51.705692,7.55971,7287.8257,4.1649303,381.8359,284.32108
51.706707,7.5429773,7253.5103,4.8816166,373.5712,284.30133
51.707405,7.5275297,7219.899,5.276294,373.27045,282.12537
51.70876,7.5129933,7188.7915,4.0088596,370.26962,281.46448
51.71019,7.498353,7159.727,3.2184741,360.23517,281.47186
51.711098,7.4837008,7128.992,4.1062202,371.97183,281.11206
51.71206,7.4696975,7098.865,3.463673,379.77875,282.398
51.713364,7.4541254,7070.638,4.2969136,386.55634,282.99988
51.714714,7.4377317,7042.5923,4.5006814,379.26044,287.50244
51.71666,7.423418,7014.1694,3.8813138,381.89697,285.68945
51.71875,7.4102955,6986.4087,3.5742025,373.99173,287.9583
51.720882,7.395022,6958.6,3.919928,381.4957,289.1324
51.723244,7.380232,6934.1865,3.205239,381.48984,292.55408
51.72606,7.3663735,6910.0195,4.6068316,376.42053,294.09998
51.728703,7.3519907,6886.6177,3.5799146,374.38568,296.75677
51.731136,7.3369946,6866.3115,4.809176,373.57477,298.2895
51.73429,7.323805,6845.5376,3.7203338,372.9162,295.16162
51.73724,7.3104286,6824.177,3.6895392,382.31717,295.93347
51.74012,7.2956257,6803.9194,4.376932,373.39,296.99152
51.74333,7.282031,6782.84,4.100311,373.7955,295.69714
51.746544,7.2692156,6766.5693,3.6577868,383.03702,300.11252
51.749657,7.254957,6749.1714,3.5940673,365.89175,300.45972
51.753395,7.2410336,6733.6274,3.666026,379.85114,301.7893
51.756115,7.2274423,6720.695,3.8633754,371.19427,301.97156
51.759563,7.214662,6709.9653,4.2856483,369.88705,299.53357
51.762432,7.203059,6702.1436,3.452547,364.02423,298.29672
51.76543,7.1893444,6699.0605,4.501612,369.03436,298.70682
51.768166,7.176208,6699.4165,4.8051004,363.89136,294.03268
51.770714,7.1626015,6704.522,5.1904235,367.56125,293.1668
51.772022,7.1494145,6709.712,3.6353486,380.31665,294.2872
51.773777,7.1365128,6716.437,3.5522802,380.98315,289.27313
51.774918,7.1226797,6726.739,4.1528544,383.06314,286.9786
51.7763,7.1087427,6740.7837,3.836618,381.6068,282.43317
51.77748,7.093927,6754.8755,4.738685,374.7082,282.89313
51.77908,7.0798235,6768.5244,5.2827272,388.17014,283.87543
51.78047,7.064606,6779.621,3.9027276,365.1898,285.76666
51.782555,7.0516233,6790.495,4.395626,383.3793,285.78943
51.78476,7.038495,6799.7686,3.7737362,366.75314,288.16302
51.78639,7.0237937,6808.8755,5.1907816,378.01422,289.60767
51.7884,7.01068,6814.2354,4.0931396,375.02994,293.15234
51.790546,6.996814,6818.759,4.610792,375.33365,293.79254
51.79301,6.9844084,6821.5103,4.3680487,374.28522,292.09085
51.795345,6.97169,6825.7573,3.5974455,363.8798,294.15305
51.79751,6.9588223,6828.781,3.8618672,363.19376,295.78275
51.80062,6.9460144,6830.8354,3.707627,369.7106,295.51773
51.803688,6.932979,6835.4043,4.4925513,380.18036,295.74185
51.806667,6.9184284,6838.7974,4.967832,375.02963,297.9717
51.809444,6.9067144,6843.1865,3.2763333,364.58868,297.3935
51.81197,6.892907,6850.5757,3.4894357,365.789,296.49417
51.814144,6.879076,6857.301,4.3830924,370.09818,296.41388
51.81662,6.864911,6867.1206,4.0684476,369.601,293.1371
51.819115,6.851098,6876.352,4.4573774,379.22336,292.37592
51.821552,6.836896,6886.311,4.330234,371.70728,292.2422
51.823307,6.822991,6895.1753,4.1508684,374.26352,292.89264
51.825417,6.807518,6904.5566,2.9092073,374.15707,289.56122
51.827415,6.7943873,6915.5293,3.603414,371.19666,291.7888
51.829437,6.7773914,6927.7446,4.585611,371.18713,291.388
51.830944,6.7627463,6939.933,4.0864177,370.20865,291.95868
51.833,6.7491913,6953.598,4.3650928,371.25842,288.41956
51.8351,6.7346735,6967.0938,5.157204,378.8203,292.92215
51.83686,6.721512,6979.1187,3.6446376,366.0126,293.26062
51.83939,6.7077956,6992.0415,4.218945,357.71954,294.85745
51.84199,6.695113,7006.573,4.7509456,371.92465,294.18384
51.843987,6.6831613,7023.1514,3.8305526,382.77475,297.5257
51.84669,6.67028,7042.692,4.476777,370.77817,295.22433
51.84944,6.6579456,7066.5605,3.4072769,368.1975,298.85727
51.85175,6.643526,7088.092,3.9765887,369.7679,298.73508
51.853912,6.631109,7115.877,4.41801,375.48584,300.26105
51.855816,6.6187716,7141.218,4.9990945,369.13614,298.72314
51.85835,6.6062217,7164.163,4.3014507,372.49503,295.27533
51.861286,6.5941277,7187.804,5.1420183,370.81003,296.07593
51.863678,6.582645,7210.3633,3.8375328,374.54785,295.7547
51.86602,6.5724573,7232.283,4.070915,372.20972,296.1656
51.86884,6.560818,7257.1143,2.9058962,380.7392,294.0832
51.871254,6.549195,7281.8877,3.9581697,372.2519,293.80243
51.874146,6.5360136,7307.959,3.1706622,378.51038,295.34634
