lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
52.155952,6.889088,11277.6,5.0,400.0,139.42236
52.142284,6.908131,11277.6,5.0,400.0,139.42236
52.13724,6.916098,11277.978,2.8096216,384.97363,152.77417
52.13257,6.9203587,11280.872,2.932086,397.96863,159.49957
52.127617,6.9277825,11283.987,3.514969,399.1997,154.6936
52.121655,6.934551,11291.526,4.1671724,408.95837,161.1615
52.116238,6.9421835,11297.688,3.4284348,402.08893,156.72485
52.109478,6.9478827,11305.455,4.14718,388.18463,155.99274
52.103695,6.9543777,11314.867,3.0447078,383.02966,155.96832
52.09801,6.959778,11324.289,3.9457645,387.14096,159.72589
52.091957,6.9643526,11338.881,3.6172593,388.15125,159.69171
52.08629,6.968891,11356.795,4.8048544,400.13303,158.8966
52.080734,6.973727,11378.331,3.7166154,384.3904,163.43622
52.074993,6.9795227,11401.024,4.541063,371.53586,163.38586
52.070045,6.9848366,11424.665,4.262057,382.68744,161.01953
52.064915,6.992574,11442.792,4.518047,380.14987,154.55469
52.060303,7.000557,11458.182,3.8166363,373.7101,146.84079
52.05559,7.0081363,11471.508,3.6962867,378.90915,141.68036
52.051147,7.017067,11478.107,3.9637108,385.76535,141.31937
52.046883,7.0273514,11479.864,3.6073747,381.89404,139.38678
52.042084,7.0371885,11477.906,5.0581,375.76508,143.2862
52.038124,7.047651,11469.084,3.9466488,375.42206,138.3736
52.034016,7.057502,11461.741,4.948817,379.41656,139.3693
52.030178,7.067475,11450.5625,3.1238825,368.27652,132.39447
52.026566,7.0793123,11439.95,3.8498871,380.9705,132.2425
52.023087,7.0903125,11426.769,4.5896406,378.6038,133.52686
52.01948,7.100604,11418.146,3.6906762,364.93555,127.23132
52.016396,7.1101046,11409.897,3.510155,383.0384,126.96576
52.01283,7.121529,11403.696,3.768933,364.9448,125.74188
52.009438,7.131817,11398.473,3.9214292,377.13498,126.0441
52.006588,7.1438317,11393.531,3.811422,379.17496,123.71307
52.00362,7.155721,11388.861,3.3291817,373.25797,125.815125
52.00053,7.1672544,11386.082,3.991227,383.8882,119.840515
51.99725,7.1796827,11385.07,3.7222192,381.48593,119.30231
51.99428,7.1931014,11387.633,4.135315,381.54294,119.50934
51.990578,7.204216,11393.019,3.665731,377.36765,120.22708
51.987377,7.2156043,11403.993,4.0410576,376.94727,125.559265
51.983856,7.2270823,11419.628,3.8369782,372.5658,123.68271
51.980667,7.237852,11436.802,3.7752047,369.36322,125.43222
51.977688,7.2483125,11456.011,4.1823125,377.5899,125.64874
51.97477,7.2576003,11474.607,3.9259849,369.4022,127.97461
51.97108,7.267522,11491.909,4.7847214,382.74252,126.92462
51.96858,7.2780485,11508.513,3.6598258,365.90088,126.49567
51.96505,7.2869277,11521.932,4.427273,369.399,125.857056
51.961437,7.298442,11530.374,3.602097,377.85593,123.21878
51.95815,7.3084035,11537.873,4.4030027,378.38858,127.28763
51.955173,7.319191,11540.824,4.665964,378.54474,125.76166
51.9521,7.3299513,11541.389,4.7903385,372.6836,125.21484
51.94955,7.340251,11541.706,3.9655123,378.61768,125.244415
51.946484,7.3498974,11540.839,4.451898,377.6275,121.4173
51.943913,7.360942,11540.072,3.825675,371.20853,124.803406
51.941216,7.3717165,11538.85,4.410536,372.2243,123.77179
51.93882,7.3819704,11540.709,4.242296,378.66132,121.612976
51.936142,7.39231,11544.618,4.1630836,374.87854,120.173706
51.93348,7.4039307,11548.031,4.338422,367.03464,121.80328
51.931152,7.4150743,11557.08,4.1365333,367.7896,120.841644
51.9294,7.424092,11567.37,3.8822713,371.63504,117.89615
51.927326,7.4340577,11575.697,4.150301,361.97687,112.72589
51.925224,7.444021,11586.971,4.1562877,376.4872,110.66791
51.923435,7.45472,11595.325,3.9922645,368.43018,106.24667
51.92208,7.466654,11604.983,4.019378,368.52148,107.04913
51.920692,7.4777217,11611.881,4.1139383,366.664,105.04651
51.918907,7.4884853,11617.374,3.6814501,364.43378,103.90283
51.91794,7.500797,11622.374,3.4789376,366.7525,104.66809
51.917576,7.5126615,11625.806,3.706745,377.1938,103.83417
51.91711,7.525782,11631.799,3.947578,374.80295,97.46704
51.91688,7.537659,11635.527,3.6446157,374.97678,92.13199
51.91609,7.551345,11640.621,4.907862,372.47546,90.36334
51.916332,7.5632343,11646.775,3.6752546,375.0393,87.45111
51.916256,7.5754123,11654.04,4.4574547,380.87436,84.58026
51.916485,7.589186,11663.536,3.728862,367.6246,87.09119
51.91666,7.6005206,11673.485,3.5899153,372.49988,85.70581
51.91738,7.6129875,11686.979,4.8769646,361.6553,85.71323
51.91728,7.6253633,11702.488,4.3756685,376.9403,83.32233
51.91752,7.638968,11721.19,3.643019,370.85593,84.57709
51.917515,7.652542,11744.184,3.9697728,387.4689,85.650696
51.917793,7.666364,11769.362,3.6337593,378.9421,86.793365
51.917225,7.6807194,11798.201,3.6288815,377.97238,89.89911
51.91694,7.6932325,11828.728,2.9213057,380.18845,89.385376
51.916676,7.707473,11863.376,4.989581,379.68475,92.015686
51.916107,7.72111,11896.85,3.7344117,374.21613,89.41196
51.916084,7.735313,11931.676,5.0806746,378.96814,90.284546
51.91545,7.7493525,11965.009,4.9805717,363.84036,88.49762
51.91466,7.7622957,11997.021,4.607835,365.14023,91.62683
51.914413,7.7751527,12027.964,4.280009,373.0541,94.62494
51.913834,7.78691,12057.129,3.2194414,371.14264,95.56427
51.913067,7.798038,12087.15,4.141784,365.41388,99.28232
51.91172,7.8111577,12118.944,4.8761516,382.67993,100.33258
51.910824,7.8237915,12149.286,4.3141174,364.87448,105.000946
51.910267,7.833962,12177.828,4.724921,377.35608,106.22879
51.908813,7.845359,12206.125,4.6977572,378.98337,102.48041
51.907272,7.857626,12234.231,3.748938,382.62283,102.55609
51.906296,7.867898,12261.439,4.1710143,375.75146,100.40997
51.90535,7.8808727,12292.146,3.9087243,380.52042,101.97562
51.90373,7.8937626,12325.983,4.1918154,365.74472,96.82306
51.903294,7.9080086,12358.924,4.740628,378.08255,99.94705
51.901943,7.9193835,12391.582,5.4108257,378.71484,96.9241
51.901497,7.9313965,12426.433,4.3908677,370.136,98.13724
51.900875,7.944499,12463.461,3.7559748,377.42188,96.90204
51.90049,7.9574294,12504.402,4.320031,364.56015,96.61871
51.89971,7.97007,12545.536,3.58762,373.29572,95.40387
51.898743,7.982812,12587.058,5.0852222,379.5323,97.58057
51.898014,7.9949017,12628.1875,3.2883885,377.5126,95.81143
51.89635,8.008387,12670.079,3.7478883,376.57172,98.83057
51.895164,8.020553,12711.659,4.689634,376.46518,99.00461
51.893955,8.032748,12749.822,4.956385,383.4307,104.29968
51.89295,8.044907,12784.832,3.2820187,376.60562,104.36517
51.891693,8.055607,12822.96,3.4150486,384.43497,105.31613
51.890175,8.068387,12860.825,3.420073,368.1577,110.69992
51.88898,8.079105,12899.993,3.2364817,371.27365,109.101105
51.88713,8.089942,12942.643,3.7110431,373.40607,111.115326
51.88553,8.101027,12988.2295,4.3129406,365.49115,112.374756
51.883976,8.112961,13035.968,4.1982937,381.4723,113.194916
51.88269,8.123606,13083.716,4.247823,386.2737,111.33194
51.88139,8.135106,13130.41,3.8146598,375.71954,109.39679
51.879993,8.146994,13176.069,3.4185588,368.61703,105.981964
51.878063,8.158696,13219.62,3.2972636,366.33606,103.68359
51.87604,8.169764,13262.223,4.28524,371.78275,102.87018
51.87395,8.182314,13300.802,3.329263,385.3819,104.885254
51.87196,8.194626,13338.399,3.9030735,378.27893,109.323
51.870197,8.2057295,13371.736,5.1313367,382.87225,113.33438
51.86828,8.216883,13400.739,4.5286946,381.58423,109.4895
51.86643,8.228876,13429.017,4.6022716,382.14276,111.714325
51.86425,8.241261,13454.27,3.3232932,377.6378,110.187805
51.862385,8.252627,13480.941,3.121479,372.2123,111.41412
51.860085,8.266199,13507.294,4.482252,379.76108,113.717834
51.857285,8.279833,13533.706,4.215122,379.0186,113.45126
51.855022,8.292268,13559.522,3.6631942,378.20358,113.74884
51.852596,8.306497,13585.961,3.8268602,388.61227,115.9924
51.85049,8.319646,13611.619,3.906189,379.52707,114.851685
51.847977,8.33216,13639.933,4.4516683,377.05115,114.43152
51.845387,8.344094,13669.211,5.275598,387.18384,116.91406
51.8429,8.35583,13695.424,4.210232,378.60263,118.219666
51.84046,8.365699,13723.952,3.783757,379.94077,120.59897
51.837612,8.378,13754.606,4.102176,379.0665,123.78015
51.83484,8.387377,13787.088,4.0875306,372.3798,125.63394
51.83159,8.397966,13822.291,4.201179,376.98038,128.23834
51.82831,8.407864,13857.872,3.3247142,375.01193,129.91171
51.824066,8.417243,13893.248,4.149178,379.31952,133.2019
51.820465,8.426829,13925.982,3.6706066,384.00217,138.31699
51.816452,8.436631,13957.525,2.7062426,386.9766,141.03033
51.811665,8.444021,13985.71,3.125022,380.7385,137.18918
51.807487,8.452809,14013.372,4.2195086,382.34122,139.57648
51.803413,8.461316,14039.232,3.856026,381.16464,140.9544
51.799908,8.470245,14061.848,2.8821716,371.41733,142.25125
51.795547,8.479455,14084.158,3.1695797,367.27655,140.71924
51.791607,8.487481,14107.421,3.602284,383.65652,136.93561
51.78747,8.496534,14133.807,3.7114305,370.6948,135.40112
51.78372,8.504215,14161.768,4.0270586,380.43845,134.10568
51.780117,8.514086,14189.266,3.9328592,381.74072,137.60623
51.77593,8.523766,14212.912,4.2402883,371.39117,137.76202
51.771862,8.533532,14234.631,3.7894366,382.9862,137.29053
51.76823,8.543883,14252.27,3.6713395,377.74487,136.38025
51.76494,8.551694,14262.493,4.202188,385.20767,135.57617
51.761086,8.562686,14270.254,3.4129107,375.02087,131.76987
51.757492,8.573925,14274.862,4.405968,392.03342,130.53162
51.754143,8.58436,14274.426,4.0512342,378.59467,127.85803
51.750893,8.595705,14274.088,3.9690793,381.5051,126.94818
51.74715,8.60774,14273.977,3.2829463,377.8109,132.06558
51.74338,8.619707,14275.586,3.9102926,381.57193,126.50104
51.74067,8.632221,14281.283,4.0759945,372.7208,128.59521
51.736687,8.643221,14292.441,4.839601,377.19556,123.21506
51.733162,8.653613,14307.616,4.6693807,379.15527,122.87988
51.72971,8.663154,14325.645,4.361076,372.65353,125.432526
51.726772,8.673538,14342.93,4.419259,368.9616,126.24838
51.723682,8.682014,14364.682,3.897811,367.9254,126.91748
51.720634,8.6918,14384.255,3.7962382,375.39893,132.23169
51.71791,8.700901,14404.172,3.7317805,377.05148,132.05063
51.714333,8.712398,14421.54,4.256591,384.66498,131.52994
51.710354,8.722547,14437.2705,4.120488,372.2499,127.6756
51.707222,8.733646,14450.742,4.400141,362.86697,131.48297
51.704365,8.743134,14462.607,2.86396,377.9738,129.59302
51.701378,8.753763,14475.75,3.586339,377.15704,131.08813
51.698227,8.762353,14482.278,5.1985197,378.562,125.9664
51.69579,8.77261,14492.493,3.8589358,371.39297,122.41626
51.693207,8.782592,14503.22,4.670304,371.85703,123.592896
51.691135,8.791874,14513.294,3.8778007,366.10992,117.173004
51.689255,8.801678,14523.708,5.492485,376.51477,113.85675
51.687805,8.810475,14536.196,3.7479808,382.412,108.00351
51.686234,8.821304,14548.762,4.3772955,361.00952,102.52963
51.684864,8.83141,14561.897,3.6463518,372.2924,101.93991
51.683464,8.841674,14577.292,3.253007,360.90527,101.191956
51.682976,8.852435,14593.564,2.498302,375.69885,100.88965
51.682808,8.864903,14613.284,3.6838968,377.3126,100.71979
51.681835,8.876971,14635.532,3.1725714,377.5732,99.026245
51.6819,8.88834,14658.492,4.049239,375.72098,95.8067
51.681236,8.901004,14684.328,4.393191,378.05685,96.06641
51.68082,8.912194,14708.166,3.96207,369.05447,93.76587
51.680634,8.925319,14730.605,2.8357403,370.51022,93.290375
51.680576,8.936052,14755.831,4.3471904,358.04285,95.496704
51.679516,8.94961,14776.569,4.882456,367.4448,96.69226
51.678673,8.960449,14793.141,4.9778137,357.62122,99.959015
51.677788,8.971453,14804.787,4.30783,365.44418,106.37668
51.676342,8.981129,14814.931,3.5606627,370.5596,108.78546
51.67465,8.990344,14826.724,3.8721995,369.7909,115.18799
51.672592,9.000513,14841.292,3.3388464,376.97693,114.99246
51.67033,9.008915,14859.804,3.625349,374.84702,120.82428
51.66807,9.017102,14881.707,3.9504104,373.78894,121.55853
51.665806,9.026296,14909.211,3.9774106,374.2201,123.720184
51.66346,9.034912,14942.073,3.7951176,365.84216,124.545685
51.661076,9.044997,14978.385,4.0471354,364.16763,125.14075
51.658394,9.054079,15017.792,4.486108,369.85568,122.348236
51.656055,9.061506,15057.486,3.5569768,367.73456,122.969055
51.65395,9.070353,15099.674,3.201138,363.08368,121.36862
51.651726,9.079464,15138.78,4.112587,356.65753,118.970825
51.65008,9.08699,15175.919,3.804962,362.70172,120.53769
51.64872,9.094736,15210.115,3.6656656,364.66058,114.94391
51.646587,9.102761,15244.015,4.15135,364.56793,110.828705
51.645203,9.111137,15276.987,4.723553,375.07742,111.398865
51.644264,9.118656,15309.148,5.118597,367.49493,109.26489
51.643272,9.126399,15343.238,3.6960175,366.2367,105.01227
51.642082,9.134645,15377.737,3.9304922,368.68588,103.652405
51.641693,9.142857,15415.207,3.7764978,370.2509,99.78558
51.641197,9.150244,15460.363,4.07384,357.0971,98.99396
51.641087,9.157093,15503.156,3.2919903,359.9513,100.48602
51.640614,9.165603,15548.95,3.57632,370.39975,100.33841
51.640083,9.173826,15596.562,3.7918818,369.98447,97.33734
51.63959,9.182842,15639.598,3.332863,362.8365,98.92682
51.63954,9.191109,15680.31,4.3724194,362.0186,98.770386
51.639038,9.19914,15714.875,3.8680902,364.74762,98.340454
51.638283,9.207454,15739.9375,4.2703624,367.1629,99.27347
51.637493,9.214092,15759.737,3.7867863,366.06372,98.19232
51.636726,9.223453,15776.873,4.7049165,358.42972,102.54895
51.635796,9.231413,15790.201,4.561109,356.00092,103.73889
51.634914,9.238506,15803.344,4.6245747,365.39664,105.049835
51.633194,9.243946,15818.811,3.9706705,360.7594,103.31607
51.63199,9.251138,15838.533,4.268572,357.35724,110.840546
51.630836,9.257087,15862.179,3.880653,359.00833,114.19174
51.629593,9.263927,15891.127,3.0265417,371.76498,115.79846
51.62796,9.269986,15930.799,3.9720032,372.1846,113.86301
51.626617,9.2772045,15974.992,3.7439919,367.80338,113.676605
51.625797,9.285116,16026.848,3.8453605,361.37888,112.421936
51.624767,9.293197,16084.727,3.737032,371.68918,108.96265
51.623623,9.301352,16146.921,3.8965275,363.25073,105.37753
51.623375,9.30984,16210.618,3.6809778,357.9913,105.276886
51.623306,9.318558,16271.096,4.0312414,347.7311,97.7312
51.623672,9.326955,16324.99,3.506462,367.21204,91.74448
51.62407,9.335194,16375.678,4.7772937,371.4147,81.39203
51.625706,9.342387,16415.871,5.034132,368.58228,74.26224
51.62728,9.349495,16450.18,3.2184992,368.03198,67.140076
51.62859,9.358196,16483.082,4.0842667,364.44666,63.0007
51.63033,9.366477,16515.568,3.1161692,367.481,63.006042
51.631985,9.376621,16550.645,4.728904,367.11533,62.79294
51.63331,9.384724,16585.295,3.772693,365.2391,65.22397
51.63484,9.394384,16629.496,4.175079,365.8005,68.485016
51.636093,9.403684,16681.207,5.9592733,368.8781,71.662476
51.638042,9.413358,16733.58,3.782215,360.62195,73.703766
51.639328,9.421312,16791.73,4.6638765,362.5408,73.628296
51.6404,9.430194,16854.018,5.444602,375.55624,76.20557
51.64091,9.439316,16912.959,4.29963,362.79013,76.53027
51.64155,9.447806,16972.543,5.0921845,366.87027,79.43787
