lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.476376,6.350734,11582.4,5.0,400.0,69.08411
50.4828,6.3771086,11582.4,5.0,400.0,69.08411
50.484966,6.388298,11588.358,4.0855856,393.364,69.69211
50.48675,6.4039907,11595.999,4.724821,374.6216,71.89526
50.488434,6.4178753,11602.9795,4.0785785,380.52618,72.55249
50.490227,6.4307017,11610.081,3.798428,375.6903,75.99542
50.49202,6.4452114,11620.543,4.4400177,386.10217,79.03439
50.493343,6.4598656,11629.509,4.3612933,372.388,78.36371
50.49407,6.4752893,11639.709,4.7349715,379.01923,79.57849
50.49516,6.489206,11651.989,4.3572145,381.62027,80.85474
50.49629,6.5041575,11664.006,3.1131575,375.12692,75.065125
50.4973,6.5182543,11681.891,4.1560526,375.18076,80.68344
50.497807,6.532702,11701.052,4.341821,379.17258,80.55557
50.49854,6.5477185,11720.88,4.223395,372.16208,82.183105
50.49899,6.562966,11738.902,3.4056678,374.8259,80.90506
50.500145,6.577492,11759.043,4.2218113,376.52142,82.359985
50.50124,6.592125,11780.972,4.8096094,387.7485,83.392334
50.502106,6.6061773,11799.491,4.153774,366.53503,82.11417
50.503105,6.6211305,11813.98,4.679511,380.71948,80.411224
50.503807,6.636774,11826.831,4.105492,382.32593,79.147675
50.504784,6.652905,11840.272,4.5679317,382.7729,78.48416
50.505962,6.668286,11849.729,3.1837697,378.22998,78.80484
50.506775,6.683634,11858.626,4.815859,388.57877,75.72009
50.50762,6.6989655,11867.902,4.501062,380.81073,76.73386
50.507717,6.715167,11878.1,4.895113,380.7678,81.03726
50.50859,6.731538,11889.084,3.166885,375.50635,81.427185
50.50914,6.74821,11905.344,4.644106,378.08173,83.671906
50.509285,6.765472,11922.834,4.615167,393.1543,83.47446
50.509735,6.7826457,11942.714,4.2638154,387.3535,83.93591
50.51012,6.798825,11967.134,4.442046,391.84476,87.82434
50.510353,6.8157344,11994.319,5.421104,384.88358,84.2576
50.509686,6.8320827,12023.678,4.941282,378.42688,84.84412
50.50925,6.8468122,12059.337,3.2978008,375.77203,86.087616
50.509186,6.863043,12101.284,5.126628,380.63492,89.26416
50.509026,6.876954,12145.155,3.9328876,385.0571,88.208435
50.509094,6.892384,12189.666,4.628923,383.5777,89.92026
