lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.28669,6.124442,10667.7,5.0,400.0,100.90369
51.283287,6.152648,10667.7,5.0,400.0,100.90369
51.2807,6.1640263,10669.553,4.2477713,390.00143,111.824585
51.278385,6.1808553,10671.929,3.9401896,387.15527,111.83389
51.275703,6.1955104,10677.509,4.540208,388.22403,111.9028
51.27302,6.210778,10681.604,3.635973,398.96832,115.43576
51.270687,6.2245774,10687.261,4.701762,389.6647,116.38571
51.268604,6.238997,10696.522,3.1507277,383.07648,113.29025
51.265457,6.253059,10708.619,4.604956,369.61307,114.09622
51.26308,6.2642827,10722.006,3.7949007,389.60318,114.55832
51.260635,6.277095,10739.109,4.6719213,378.19745,115.368866
51.257843,6.2900443,10757.811,4.907813,377.32043,116.01663
51.255146,6.3026543,10778.04,4.021411,373.1158,117.42767
51.25177,6.3145223,10798.972,4.396423,378.42,121.41666
51.24913,6.327145,10822.307,4.135915,376.25763,125.76547
51.246483,6.340163,10847.272,3.5500994,380.65298,124.26849
51.243084,6.3528295,10870.976,3.6617126,375.31885,124.45883
51.239883,6.3650317,10894.632,5.0978994,368.54486,122.74164
51.23727,6.3773355,10917.817,3.6905446,374.83618,123.36777
51.2346,6.3898077,10936.595,4.853753,374.09546,122.3208
51.231956,6.4011974,10955.233,4.458894,376.41806,121.01633
51.22957,6.412137,10971.908,3.985859,369.23373,119.4274
51.22686,6.423616,10987.992,3.7015166,376.61584,120.21875
51.22404,6.4356194,11007.006,4.568666,372.37793,120.451324
51.220932,6.448415,11025.025,5.3147526,384.88715,120.65079
51.218674,6.459732,11042.352,4.3787336,374.32083,117.70203
51.215683,6.4721384,11058.523,3.261669,370.66412,115.640594
51.212795,6.4838,11073.08,4.4776244,368.91147,121.03677
51.21,6.495846,11087.99,3.9231753,375.3137,118.658875
51.207645,6.5081964,11101.524,3.2702851,379.70453,121.09219
51.204693,6.5200195,11116.008,4.593502,386.87302,120.078766
51.200756,6.532634,11127.495,3.408548,378.6036,117.56464
51.19785,6.5426793,11142.52,2.7432604,375.97266,122.5043
51.194454,6.5540376,11157.42,3.4603772,376.75137,125.2861
51.190952,6.5644927,11174.663,4.218584,373.85254,125.75958
51.18724,6.5741906,11196.937,4.164992,381.42606,132.87909
