lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.250618,6.691123,926.7,5.0,400.0,102.461
51.246735,6.7191486,926.7,5.0,400.0,102.461
51.244286,6.7306237,932.52466,4.4968686,374.48303,110.71411
51.241966,6.7458415,940.0762,4.2328234,391.644,113.4772
51.239407,6.7598424,945.4509,5.045431,388.73566,108.93204
51.23644,6.7747407,951.16046,3.8534677,388.77155,111.76254
51.23397,6.7879033,957.3091,3.9071746,379.963,112.97629
51.23113,6.802078,964.96875,3.618291,391.68353,115.13599
51.228626,6.816853,970.7161,5.1661167,383.5009,112.95862
51.22612,6.831041,978.43286,3.7922015,391.47742,115.18063
51.223835,6.8458147,986.0073,4.3046083,394.4064,115.26135
51.22177,6.8608236,992.1217,4.008647,377.8086,115.097534
51.219494,6.874843,994.3618,3.537398,378.17258,110.9339
51.217068,6.888733,996.46735,3.6863189,390.285,113.1167
51.214405,6.9026523,994.7939,4.7857304,392.45132,112.35333
51.211666,6.917882,993.05316,3.611328,379.1005,110.94684
51.209145,6.9320116,992.22614,3.3387444,374.35638,109.38788
51.20665,6.9468675,991.9842,4.296455,372.25125,109.54739
51.20438,6.9610033,991.47797,4.5663157,376.67114,116.45291
51.201748,6.9761753,996.9219,3.986139,375.2388,113.25171
51.19932,6.990582,1002.6744,3.908253,377.66467,112.65042
51.19668,7.003707,1007.8969,4.367899,376.47003,112.65274
51.194534,7.0176773,1016.50885,4.4549227,376.22577,112.287506
51.19187,7.033366,1027.2262,3.348022,388.23013,108.93738
51.18925,7.046995,1042.5371,3.625419,374.0015,110.04257
51.187054,7.0601463,1058.2662,4.4995556,392.3466,110.33368
51.184437,7.075271,1077.6711,3.92097,385.62653,109.9577
51.181854,7.088835,1099.3267,4.044831,389.69025,111.30548
51.179195,7.103419,1124.7803,3.6197913,375.8532,110.081085
51.176735,7.118202,1147.2014,3.6426716,381.9329,110.6882
51.174076,7.1334295,1172.4197,4.0071306,387.0856,111.34436
51.171608,7.1483035,1197.3019,3.5962718,376.84732,110.92853
51.169025,7.1627254,1218.0239,3.2876403,382.38922,112.245575
51.16633,7.1771526,1241.8618,4.282409,379.35678,112.72873
51.163494,7.188419,1261.7627,3.4463253,379.5221,109.411865
51.1609,7.2002077,1284.9347,3.380776,381.82568,114.9267
51.15844,7.2127786,1308.5431,4.680715,378.66684,113.23862
51.155678,7.225502,1332.3575,3.6323519,376.32233,113.23956
51.153667,7.237869,1353.2043,3.059186,376.75,114.86603
51.151016,7.251541,1373.7268,4.1261163,372.21487,111.77713
51.148846,7.265004,1391.5962,3.0162315,366.4613,110.0473
51.146713,7.276069,1402.7295,4.3085713,376.26788,112.291626
51.144638,7.2892876,1415.3086,4.4580975,371.2039,108.56296
51.142834,7.3018575,1420.0319,3.292208,370.40472,111.545105
51.14062,7.314317,1425.4825,4.590357,375.0033,110.67688
51.1387,7.326722,1430.6482,3.9352026,367.78986,111.128265
51.13703,7.3384027,1437.2731,2.7754464,369.94052,113.71753
51.134567,7.349336,1446.9209,3.33721,385.43097,114.957886
51.13218,7.3605003,1461.5798,3.6406345,370.53253,116.80078
51.12991,7.3719473,1478.6465,3.6982532,381.96097,117.57605
51.12743,7.384585,1503.533,3.5243444,382.22827,115.56433
51.124928,7.3973837,1530.1255,4.7293534,372.01538,116.18683
51.122955,7.40961,1559.6074,3.5104694,367.47098,114.51764
51.12121,7.4210644,1591.6013,4.0248914,374.10422,111.93347
51.119713,7.4323764,1628.7231,5.634457,360.06317,105.95404
51.11861,7.4444103,1661.1738,3.5593603,374.66495,104.570435
51.11738,7.455926,1691.5491,4.6615105,375.61655,101.37796
51.116722,7.466874,1725.2446,4.2586355,394.42795,100.31323
51.1157,7.4802356,1756.9795,3.2562804,381.48422,96.7359
51.11408,7.492632,1790.4172,3.6423554,366.9624,99.19269
51.113415,7.5041027,1824.5933,3.993278,363.22815,99.125885
51.112293,7.515982,1861.0342,4.273277,376.27396,101.703186
51.110714,7.527458,1901.6183,4.192423,373.2469,102.03705
51.108994,7.5394526,1943.1584,4.3326883,373.38083,105.58975
51.107307,7.550612,1987.5095,3.9695375,373.56802,108.43848
51.105515,7.561028,2033.999,4.379013,378.30563,112.43787
51.103912,7.5714545,2079.4507,3.8429015,363.9957,114.3053
51.10231,7.581624,2126.5334,3.8447955,372.15695,113.09433
51.100887,7.591971,2173.1787,4.539338,376.62347,114.629
51.098564,7.603675,2215.624,3.3443813,378.1945,110.72406
51.097454,7.6137924,2259.5398,4.3769507,371.55624,108.25394
51.095577,7.625089,2305.1272,4.401021,376.9692,105.502075
51.09467,7.637426,2346.4377,4.987909,371.73965,104.49759
51.09334,7.6491275,2389.441,2.8336596,371.28186,101.27716
51.092022,7.6599693,2433.8018,3.7646062,376.59338,105.772064
51.091198,7.670938,2479.222,4.1644397,376.13187,105.06592
51.090057,7.681442,2529.1035,4.648802,372.94434,104.59003
51.088825,7.6935024,2576.3362,4.8473167,365.0959,103.48639
51.087605,7.704632,2623.207,3.4369566,365.95746,105.97916
51.08584,7.7156234,2669.7942,4.686164,371.12354,106.98709
51.084522,7.725203,2715.0466,3.1388922,365.19928,110.80203
51.083107,7.7341704,2757.0208,3.835538,379.10907,111.84003
51.08101,7.7433386,2797.4382,3.8722823,368.3139,115.427124
51.078743,7.753091,2834.3494,4.7649107,370.8799,116.600006
51.076668,7.762039,2872.0725,3.7270987,369.50732,118.77634
51.074284,7.769313,2904.2449,4.157672,378.625,119.1658
51.071873,7.7768965,2940.735,4.2963934,360.59598,124.44614
51.0689,7.786563,2978.4814,4.291528,358.94858,123.43811
51.06657,7.794293,3017.7703,3.6960766,359.42435,127.158264
51.06424,7.8024487,3059.9912,3.2933335,371.42767,128.84479
51.06171,7.8097477,3107.0884,4.2922864,363.50607,124.921234
51.06013,7.8178983,3157.22,4.690892,371.90698,124.228546
51.057564,7.825799,3206.7168,3.8774514,357.94376,118.122314
51.05575,7.8343434,3257.5183,3.7618554,380.78503,118.64502
51.054348,7.843407,3309.752,3.5254476,365.62976,124.7529
51.052692,7.852373,3357.9084,4.3254256,373.51498,121.66965
51.05134,7.861484,3403.7043,3.604312,362.0798,117.735565
51.049583,7.868986,3447.1477,3.5990708,367.01584,114.323425
51.047974,7.8772006,3489.5999,4.4557657,373.40833,114.91315
51.045822,7.885288,3528.1873,3.5886395,372.92938,111.2966
51.04415,7.894571,3565.883,4.0865893,366.6299,110.64813
51.04272,7.9028234,3605.3684,5.267336,360.8771,111.62921
51.04113,7.9114113,3640.474,4.809531,372.5178,111.72711
51.039307,7.919479,3675.427,4.2397203,365.1537,112.26282
51.03722,7.928709,3712.1328,2.7751226,357.9813,113.196655
51.03574,7.936554,3751.6758,3.819195,367.70074,113.93173
51.034245,7.9460254,3793.5735,3.972865,378.55203,116.06732
51.032673,7.9552565,3836.9182,4.345781,371.6972,111.56894
51.031303,7.9646044,3881.2417,3.9079595,366.7605,108.635254
51.029907,7.9739485,3929.5637,3.641591,354.61597,106.6246
51.02926,7.9825926,3978.9834,2.8598056,375.1128,107.415405
51.028328,7.9925895,4029.9695,3.766603,373.0355,103.21384
51.02784,8.002679,4081.301,4.230916,356.8894,102.68503
51.026558,8.011515,4126.628,3.5915785,359.81772,98.89401
51.02558,8.02048,4168.9233,3.8674774,375.22153,103.17322
51.024757,8.031074,4206.7554,4.405602,354.1376,105.08194
51.02332,8.039565,4242.0044,4.927296,366.85678,107.35028
51.021313,8.047716,4269.848,3.5485444,366.66968,111.59094
51.019535,8.056739,4297.029,4.861023,364.02548,117.568054
51.01784,8.063828,4322.197,3.5772557,375.84882,120.58038
51.016575,8.069455,4345.375,4.411807,368.99112,121.53357
51.015045,8.076251,4370.6562,4.372277,376.88968,121.15387
51.01366,8.084331,4400.0244,3.5700812,370.97858,113.295746
51.01224,8.094009,4432.197,3.9385467,369.69147,108.44739
51.01213,8.102803,4466.68,4.8514667,368.08737,102.78662
51.01206,8.114861,4500.5376,4.6666975,363.15265,97.16489
51.012264,8.126883,4533.1646,4.026874,373.93546,90.09973
51.013424,8.137043,4566.837,3.422832,370.82416,82.524994
51.014267,8.150246,4603.1777,4.6282825,370.87396,80.10831
51.014862,8.161918,4637.6016,3.311335,371.9338,77.34589
51.01602,8.174525,4675.777,4.472027,365.33008,76.44125
51.017296,8.186042,4715.8926,3.9080143,370.22665,74.108795
51.018963,8.19686,4759.4814,4.123565,366.5442,74.61249
51.02044,8.208992,4806.1035,4.5158877,364.14328,70.64273
51.022324,8.219393,4855.236,3.9750755,372.68448,67.055664
51.024586,8.230792,4905.2964,5.1186776,362.10828,64.05997
51.02647,8.242008,4952.7876,3.345651,368.57114,58.79364
51.02854,8.252685,5003.7124,4.095362,379.46545,60.973328
51.03052,8.263826,5053.758,3.7560878,379.52832,58.796143
51.033348,8.274824,5104.847,4.6162133,380.11765,58.683716
51.036423,8.286484,5154.735,4.7271886,376.75763,60.96814
51.039173,8.299694,5204.483,4.414293,375.68164,55.563416
51.04158,8.311381,5249.738,5.044778,373.76486,54.61621
51.044243,8.322293,5295.648,3.9170547,369.54916,59.356934
51.04672,8.333848,5342.1807,4.3131394,366.09564,60.41461
51.048473,8.346648,5389.4717,4.4058576,373.5372,57.14563
51.05049,8.359899,5439.225,5.193525,387.0028,64.9552
51.05175,8.371326,5486.6567,4.276805,376.7598,66.19714
51.05253,8.383528,5536.373,4.725248,362.9591,70.20917
51.05351,8.394588,5587.234,5.0382557,374.48053,79.879486
51.054253,8.405845,5638.5996,4.425763,376.122,82.700165
51.05474,8.416698,5690.988,3.7206016,385.31546,82.71234
51.05515,8.428938,5744.792,4.4222016,366.8429,86.76016
51.055218,8.440676,5797.5103,3.6035805,378.1895,81.71814
51.055172,8.453857,5857.157,4.615996,375.17413,83.76764
51.055664,8.466522,5917.2095,3.7063184,369.88562,85.99667
51.055805,8.480115,5977.696,4.1853614,366.57803,83.918915
51.055874,8.492463,6038.651,4.3697033,381.1481,86.67163
51.05614,8.504312,6097.8115,5.256226,366.2263,85.53705
51.05626,8.517963,6153.947,4.1040354,372.41876,86.31506
51.05643,8.52907,6205.969,3.786216,373.2452,84.53699
