lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.26046,7.128726,11270.4,5.0,400.0,106.85745
51.25524,7.1561995,11270.4,5.0,400.0,106.85745
51.251896,7.1676846,11273.087,3.7824216,390.01654,120.854095
51.248947,7.1799545,11275.728,4.1757483,395.15588,122.27988
51.246014,7.1932864,11280.012,3.7640917,388.61066,126.85776
51.242237,7.204519,11289.119,5.001452,391.17838,124.11429
51.239174,7.2177296,11300.105,3.7137907,392.16406,126.75043
51.23528,7.2293453,11313.069,3.8675554,379.8187,126.597595
51.231686,7.2431736,11328.399,3.5437872,378.44864,125.14154
51.227985,7.2542415,11346.507,4.0412335,378.9433,126.368286
51.224377,7.266859,11365.251,4.83685,381.981,124.85922
51.221752,7.2803845,11388.061,3.1849594,389.02322,120.650116
51.21851,7.293755,11411.227,4.3028445,379.79187,119.80231
51.215054,7.306292,11436.315,4.682794,380.58176,118.235016
51.212635,7.3193917,11464.307,4.151549,375.42746,118.51062
51.20956,7.331927,11495.832,5.242135,370.6265,117.92883
51.207634,7.3443394,11525.847,4.255407,372.7333,117.08594
51.20494,7.355631,11560.683,3.5169134,370.88333,112.150024
51.202972,7.3686795,11595.211,4.2468715,379.03726,113.9884
51.201267,7.3816447,11632.585,4.5583577,386.84457,110.990326
51.199924,7.3945427,11667.319,4.2253537,383.451,111.15674
51.198475,7.408828,11704.832,4.0603094,376.63544,110.89273
51.19679,7.421434,11738.904,4.020401,376.62228,106.90747
51.1952,7.434013,11777.686,4.2698836,382.0503,104.07391
51.193672,7.447573,11815.958,4.2903852,369.76736,103.01138
51.19203,7.4589825,11854.16,3.9883292,377.96338,98.12192
51.190952,7.472985,11895.443,3.2903423,378.47742,100.27411
51.19017,7.485768,11936.371,4.681105,376.18298,105.95224
51.189358,7.4986343,11976.112,4.4833446,369.35138,102.40103
51.18772,7.511357,12014.92,4.440426,379.91977,97.69867
51.18608,7.5257897,12055.231,3.8818073,382.8496,101.78198
51.184856,7.5385785,12092.23,4.3422575,381.43524,103.25781
51.18358,7.5519733,12128.403,3.5860019,376.12933,105.86914
51.18184,7.5638447,12161.929,4.91191,371.1966,103.6236
51.180157,7.577034,12193.203,4.017749,372.54944,105.81506
51.17823,7.588167,12224.554,3.083051,372.42892,106.933716
51.17634,7.5992465,12255.215,2.6515942,369.63504,110.888214
51.17377,7.610898,12285.7,4.583289,372.21628,113.035
51.17155,7.622696,12318.954,4.0250072,377.32935,119.30255
51.169495,7.6336975,12349.852,4.051117,383.52145,117.699646
51.1667,7.6450505,12380.485,3.8693748,380.79315,116.914795
51.16453,7.6576667,12413.979,4.6696267,376.1377,117.40515
51.161724,7.669538,12447.579,3.4478104,371.86847,116.09549
51.15948,7.6832232,12483.982,4.1584964,373.33527,118.319336
51.15733,7.6958222,12521.148,4.5092673,377.59207,113.93088
51.154648,7.7088685,12559.346,4.410505,378.15598,113.62668
51.15274,7.720083,12599.504,4.359943,377.23755,110.5831
51.15031,7.732731,12641.505,3.2094388,380.6874,109.28754
51.148045,7.743578,12687.383,4.112207,379.20956,110.11786
51.145695,7.7556033,12734.625,3.7187383,376.1854,110.940765
51.144073,7.7675653,12781.413,3.5759153,380.81424,115.95438
