lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.894993,7.108742,917.9,5.0,400.0,83.18765
50.89713,7.137027,917.9,5.0,400.0,83.18765
50.897507,7.1502285,924.9227,4.5918236,381.5511,92.80881
50.89738,7.1660614,933.03125,4.5433464,395.15344,91.71039
50.8978,7.1813436,940.25806,4.590417,388.29544,89.74036
50.897907,7.196038,951.21234,3.9951377,385.34085,89.1073
50.89783,7.2126093,959.8778,4.1829166,378.70865,87.802246
50.898167,7.2281876,969.6119,4.9958115,382.96292,88.24396
50.89846,7.2430696,973.2656,4.4051147,386.09305,85.118256
50.898876,7.258,977.22797,3.6749516,372.0173,80.99893
50.89967,7.273065,978.2161,2.6086411,372.80246,81.69769
50.90061,7.2881646,980.54047,4.717023,387.42947,80.88339
50.90156,7.3039045,985.91876,4.498635,378.01422,76.84491
50.90325,7.318738,995.03143,4.3443985,386.5797,73.291626
50.905155,7.333398,1003.85486,4.0635643,380.7623,71.07367
50.90745,7.3473673,1014.54425,4.1198144,386.06708,69.02884
50.909466,7.3619957,1031.4656,3.5002553,391.71365,69.8624
50.910812,7.37736,1044.988,5.0368533,384.97116,71.34448
50.912388,7.3920665,1064.3207,5.0283556,382.56342,72.79523
50.91433,7.406976,1082.8612,3.4471867,382.40683,76.76709
50.91514,7.4217024,1105.9586,4.532898,381.8502,75.09198
50.916122,7.4377365,1126.8053,4.8738203,383.38354,80.29144
50.91702,7.4510803,1148.1897,3.5214076,378.0897,83.05176
50.91742,7.465861,1168.3223,4.1699014,378.70615,84.51788
50.91744,7.480351,1184.827,4.005765,379.1466,81.986084
50.91792,7.495712,1201.183,3.3965695,382.93692,85.72583
50.918034,7.51107,1213.3933,4.774134,381.84085,84.85681
50.918255,7.526881,1222.473,5.2724504,383.97577,83.27515
50.919193,7.5418153,1231.2303,3.6998503,380.7856,82.71414
50.919792,7.559239,1236.2894,3.8549123,382.53082,81.59274
50.92062,7.575528,1241.7097,4.383914,392.60312,77.23544
50.921745,7.5926466,1246.8573,4.643219,387.39124,77.291016
50.922756,7.6095033,1255.4209,3.5503526,393.80438,76.510315
50.924046,7.62598,1267.4464,4.601357,388.01968,75.41034
50.92572,7.6442413,1282.2062,4.988481,391.61517,77.45056
50.92655,7.661777,1302.2235,4.547167,379.8847,74.30612
50.927685,7.678374,1324.8542,4.852742,382.9232,78.6322
50.9288,7.6951404,1348.7812,4.1047297,387.47565,82.26593
50.92962,7.711207,1376.3701,4.346977,394.1495,84.40274
50.930477,7.7280865,1402.6115,4.213021,388.90167,84.05469
50.93094,7.745365,1428.5465,4.0507984,390.95065,85.74155
50.931133,7.7613077,1456.0138,4.7607975,391.51016,85.88461
50.931442,7.7805624,1483.3313,4.478251,376.72006,83.71838
