lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.398247,6.337161,8506.9,5.0,400.0,66.45581
50.405437,6.3630033,8506.9,5.0,400.0,66.45581
50.407955,6.3749714,8510.225,5.0282507,381.04297,63.207916
50.410107,6.3900523,8517.141,5.034608,388.75018,67.264465
50.412453,6.4045343,8526.609,4.5229554,373.6075,68.49863
50.414696,6.4183517,8543.182,4.1897554,374.97754,67.76184
50.416176,6.4329553,8564.025,4.5479245,376.7003,68.16394
50.418278,6.445713,8589.848,4.045348,374.1411,71.96881
50.420128,6.459898,8621.235,4.8534365,375.69974,69.8746
50.421707,6.4727116,8655.252,4.731203,380.50876,72.12381
50.42354,6.4854765,8693.989,3.6400683,371.92923,70.3952
50.42535,6.498443,8737.0205,4.324416,377.29175,74.00308
50.426594,6.5109086,8781.99,3.9680402,378.01813,70.88165
50.42771,6.52424,8831.774,5.2683535,375.03067,71.51111
50.42916,6.538009,8878.572,3.7360082,374.58154,73.97995
50.429752,6.55085,8922.882,4.179322,377.33453,76.38504
50.43143,6.563648,8968.415,5.3391414,378.5218,78.648224
50.43226,6.576833,9012.713,3.9078484,378.51566,76.700134
50.433807,6.5892234,9055.872,4.7732377,379.35904,78.690765
50.43445,6.60163,9098.95,4.440386,377.98218,74.987946
50.43537,6.6155314,9140.965,3.4801397,377.11566,78.28363
50.436344,6.6288066,9186.581,3.67128,364.03656,73.572205
50.43713,6.643888,9232.648,5.179394,376.20453,80.800385
50.437744,6.6564174,9275.758,5.0256886,374.3898,83.7348
50.438423,6.6689587,9317.659,4.5799804,379.74316,87.210205
50.438484,6.6812367,9361.709,4.5819836,382.8846,87.51654
50.438755,6.6935077,9402.913,4.701348,377.8946,91.22653
50.43856,6.7051864,9445.91,4.200859,382.65085,88.72891
50.438725,6.717136,9488.809,4.3412857,384.48087,90.588135
50.438663,6.7307096,9534.139,5.1531463,378.4593,90.71533
50.438534,6.7437725,9577.735,4.2537746,385.45987,89.53772
50.438503,6.757062,9623.188,3.736001,382.602,87.058716
