lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.595177,6.230734,10668.0,5.0,400.0,74.32843
50.600037,6.257987,10668.0,5.0,400.0,74.32843
50.60165,6.271021,10673.44,4.522839,375.89044,74.55478
50.602535,6.2861214,10679.159,4.334779,379.69412,79.37338
50.60426,6.3000655,10688.587,4.1448293,388.56662,78.859985
50.605785,6.316442,10696.908,4.7992926,388.99747,79.37485
50.60648,6.331177,10703.397,3.5700238,387.89563,75.75159
50.607105,6.3461914,10709.559,4.3138924,375.31516,78.68497
50.60755,6.3624887,10716.482,4.5349264,370.28027,79.61258
50.608105,6.3772593,10723.155,4.236979,388.97504,82.19971
50.608105,6.3928046,10729.432,4.2059216,379.87177,82.94406
50.60873,6.4085636,10732.487,3.211162,379.5156,86.61096
50.6086,6.4235873,10736.935,4.391896,384.52243,88.07434
50.608643,6.439747,10740.647,5.104931,383.1267,86.82617
50.609295,6.45592,10746.978,3.5520287,388.74362,87.63751
50.60972,6.4716806,10755.766,3.7460155,379.93182,85.520386
50.609947,6.4879427,10766.417,4.5005627,384.35394,83.073425
50.61011,6.5029316,10781.359,4.028408,380.55353,81.65854
50.61026,6.520315,10800.067,3.4284916,388.25632,83.864105
50.609715,6.537154,10820.816,3.6331177,383.38538,83.31589
50.609756,6.554634,10843.339,3.6437347,381.3775,87.681244
50.60969,6.571876,10868.663,3.5454297,373.73367,88.499725
50.609417,6.5886455,10894.85,3.9177582,372.5202,86.70178
50.60875,6.6057606,10922.224,4.482877,382.08688,88.27042
50.608246,6.6245637,10946.837,4.3970885,378.6701,92.295685
50.60807,6.640653,10967.394,4.7471514,376.9429,90.46991
50.607937,6.655743,10991.01,4.346751,378.10562,86.63989
50.60843,6.6714587,11016.011,4.243143,375.8376,86.69583
50.608204,6.6864533,11043.4375,4.259854,382.29257,84.548065
50.607994,6.701734,11072.523,2.908708,382.8754,84.25055
50.60821,6.7169757,11109.068,4.4951477,380.08362,85.55676
50.608322,6.7338204,11148.724,4.551143,384.2036,86.9805
50.60796,6.750322,11185.653,4.3745894,379.69144,86.33392
50.607502,6.76577,11223.806,4.036998,376.78546,85.66849
50.607563,6.781392,11261.766,4.481106,386.76892,89.836975
50.60765,6.7965565,11298.987,3.7328904,382.26572,91.03418
50.6073,6.811708,11334.589,4.610405,385.9659,90.250244
50.607315,6.8273067,11369.559,4.1717134,380.92496,93.4494
50.606968,6.843081,11400.459,4.4097223,364.62186,91.719574
50.60659,6.8595276,11433.185,4.1173196,377.93628,91.61566
50.60618,6.874828,11466.761,4.006587,377.5704,91.140656
50.605747,6.8887043,11501.6875,3.1988788,378.08813,90.355316
50.604973,6.9033194,11542.295,3.770064,369.26398,91.73706
50.604465,6.9159875,11585.485,4.345807,380.15247,96.86087
50.60358,6.928236,11633.218,4.1003265,372.47345,96.19824
50.6032,6.941314,11684.933,4.1171794,385.13184,97.26196
50.602764,6.954366,11741.436,3.7894719,375.57266,100.43671
50.601562,6.9671917,11803.763,4.778459,379.60306,98.340485
50.601055,6.979271,11866.014,4.254586,373.3791,99.78851
50.60018,6.9900675,11928.205,3.5919862,370.9021,99.453766
50.59904,7.003422,11992.246,4.459048,378.68515,101.84018
50.59789,7.0157666,12054.384,3.9140031,374.28928,100.57486
50.596878,7.0289097,12112.656,4.3807144,387.2918,99.2706
50.596027,7.0411773,12169.77,4.2091746,378.37875,99.9664
50.595154,7.052893,12223.43,4.6388917,370.03992,97.591064
