lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.994442,7.094223,10666.7,5.0,400.0,138.91486
51.980877,7.113393,10666.7,5.0,400.0,138.91486
51.97558,7.121116,10666.987,4.177546,394.60696,151.95099
51.970734,7.12661,10670.432,4.752938,402.21167,153.50726
51.965286,7.131808,10675.494,3.3249404,399.86813,149.56122
51.959473,7.13797,10684.075,3.5954216,392.50174,155.15692
51.953796,7.1456175,10693.381,4.360708,389.34634,156.60437
51.947952,7.1530185,10707.036,5.2493114,389.56055,154.73694
51.94357,7.15968,10722.062,4.2918396,373.97784,152.46521
51.939293,7.165145,10741.517,3.357223,391.38425,146.72113
51.93477,7.172444,10768.623,3.5665278,377.2766,145.86978
51.93034,7.1810827,10800.06,3.526669,384.56158,147.8028
51.925617,7.1887665,10838.056,4.8162794,392.5708,144.94702
51.921417,7.1960382,10875.366,4.1920524,384.0099,140.63733
51.917145,7.2034445,10915.873,3.9097652,376.79663,141.49951
51.912872,7.2121696,10958.451,4.346425,382.22452,140.2056
51.908436,7.2212863,11001.667,3.9742036,378.61584,139.17865
51.904392,7.231673,11038.188,4.29567,371.7336,137.28159
51.900898,7.24095,11075.911,3.9538927,376.46136,139.59045
51.89728,7.249512,11109.416,4.4335127,370.10217,137.80615
51.893726,7.2579226,11143.89,3.823144,381.55203,139.24878
51.890312,7.2665844,11173.19,4.0984807,378.91568,138.66089
51.886936,7.273678,11202.913,3.5765433,370.43597,136.85211
51.883232,7.2814317,11230.673,3.9632761,373.1544,135.62653
51.879852,7.2893796,11254.832,4.502923,371.52353,137.45938
51.875927,7.296679,11276.083,3.7899258,371.9789,136.3935
51.872334,7.304353,11296.348,4.285214,373.88364,135.78311
51.868702,7.3137307,11316.526,2.375413,372.74335,139.17047
51.86515,7.3236027,11336.659,3.883888,375.40182,136.65485
51.86111,7.332413,11358.534,3.6665049,370.7925,134.19144
51.857655,7.3423166,11378.374,3.6291027,370.7296,135.04224
51.85468,7.3519373,11398.877,4.588513,382.2393,134.23053
51.85175,7.361182,11421.069,4.6391187,383.29608,128.93512
51.84862,7.3721833,11441.611,4.3633237,390.03226,123.67322
51.84555,7.3835917,11460.258,4.227994,370.0233,122.276825
51.842422,7.3958764,11477.3955,3.3675685,371.33362,118.50983
51.839336,7.4071884,11492.062,4.2533565,363.9227,122.75351
51.83637,7.418197,11503.371,4.0725927,378.54102,119.326416
51.833565,7.4294972,11512.8955,3.6614466,376.34076,124.66101
51.831093,7.4418917,11520.894,5.0050716,383.50208,124.72995
51.82914,7.454751,11528.563,3.7169337,378.9156,122.44739
51.826458,7.467742,11533.074,4.047174,376.5548,118.34613
51.82415,7.4809566,11538.3545,4.001682,378.4926,117.17465
51.821827,7.493348,11545.758,3.709652,382.79605,113.92432
51.81899,7.5064178,11552.681,4.243502,383.29532,111.7959
51.816822,7.51806,11560.554,3.7220287,386.13257,115.27136
51.814125,7.529652,11569.518,3.5162494,369.181,117.35773
51.811398,7.540656,11581.245,4.522868,373.44513,121.89578
51.80877,7.549903,11589.185,3.5567274,382.6399,122.573975
51.805664,7.5613103,11598.166,4.2335563,371.7803,127.00278
51.803177,7.57163,11604.876,3.3666239,372.14124,124.7948
51.800293,7.580513,11607.486,3.6938338,369.65662,127.8338
51.797104,7.5898657,11610.776,4.879241,373.3413,126.65784
