lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.827045,5.959264,8878.5,5.0,400.0,117.73538
51.81867,5.9849887,8878.5,5.0,400.0,117.73538
51.814568,5.994508,8880.265,4.1404004,388.31714,134.89996
51.810307,6.0048337,8882.346,4.483612,396.3632,131.80255
51.806446,6.0151052,8887.16,4.2912297,387.57675,138.50705
51.80218,6.024901,8892.816,3.300119,385.57944,135.07086
51.797623,6.0350165,8898.043,3.944492,387.35825,141.20319
51.792202,6.0444293,8904.471,3.2876482,384.76627,137.29346
51.787636,6.053951,8911.992,2.7450914,379.3402,145.90909
51.782986,6.0618215,8924.597,3.9072359,374.26428,141.53735
51.778126,6.0701513,8937.567,3.9588094,376.97275,142.66422
51.773853,6.0780334,8955.158,3.2655911,372.6614,143.63202
51.769554,6.0862656,8977.711,3.8806365,385.42242,143.62207
51.765305,6.095836,9001.019,5.0699253,390.69507,145.33469
51.76134,6.104707,9020.577,3.7948632,376.96628,138.00009
51.75734,6.1145945,9038.528,3.299358,378.47998,137.18323
51.753933,6.1233706,9053.862,3.5191445,379.32867,138.14801
51.74992,6.133217,9067.417,4.4863906,381.24384,139.05212
51.745964,6.143713,9081.349,4.7568946,370.0816,137.38757
51.74278,6.153478,9094.723,3.98494,377.45377,134.02393
51.739273,6.163931,9108.969,4.090229,384.7653,129.65155
51.736855,6.176688,9124.423,4.630286,383.75006,125.9538
51.734966,6.1883893,9141.556,3.9997404,384.69305,119.686005
51.733063,6.201141,9161.155,4.1084123,375.83893,111.50061
51.731735,6.215193,9185.45,3.2962723,371.92273,105.43176
51.730595,6.2300067,9211.325,4.468804,370.35867,101.02985
51.72974,6.2444897,9239.6045,5.1020355,374.03314,97.79794
51.728676,6.2578974,9266.591,4.794018,372.28592,94.98874
51.72816,6.273198,9293.991,4.121522,364.8597,96.34216
51.727768,6.2861366,9321.309,4.5945635,367.9125,94.234375
51.72694,6.2997775,9351.096,3.536383,377.59332,94.50479
51.726185,6.3133526,9384.866,5.421037,378.4685,96.11899
51.725414,6.3273087,9417.18,4.40551,377.13263,97.1387
51.72438,6.3405833,9452.518,4.2388806,388.46045,96.82416
51.72398,6.3548627,9489.882,3.9932313,381.83646,97.38068
51.72328,6.3684044,9528.581,4.104683,376.03784,96.48471
51.722885,6.3822036,9566.971,4.499872,375.73175,95.30774
51.721638,6.396101,9606.936,4.4531655,379.31186,95.57504
51.721127,6.410588,9647.867,4.095984,372.60684,96.22049
51.720398,6.4231963,9688.012,4.0998526,367.04208,96.52774
51.71927,6.43768,9728.23,5.2218146,375.9102,96.43787
51.717888,6.44962,9765.82,4.793961,369.75894,95.19153
51.71719,6.4622107,9802.503,4.004863,373.29556,97.32074
51.716286,6.4721923,9837.606,4.4086323,371.60678,99.0293
51.71496,6.4832,9875.491,4.7247205,370.94913,101.6416
51.7137,6.495345,9915.646,4.260454,372.09763,104.30328
51.71225,6.5065846,9956.237,4.5336895,371.3031,104.44382
51.710915,6.5174394,9997.803,4.099223,362.13016,105.75763
51.709934,6.5277586,10041.596,4.1560082,377.755,103.30539
51.708744,6.539379,10086.043,4.403303,372.5204,100.61633
51.708138,6.5514665,10129.486,4.333782,392.10922,100.58157
51.707897,6.5643687,10174.019,4.155962,365.41156,96.04419
51.70732,6.575777,10216.728,3.8849032,371.978,94.24774
51.70708,6.586433,10259.416,4.1107864,382.00903,91.39337
51.70668,6.597663,10303.405,4.517367,375.19284,88.26355
51.706875,6.610566,10347.938,3.6191082,379.32547,87.91388
51.706547,6.6217957,10394.555,3.827151,378.89047,87.91214
51.706524,6.6338162,10442.284,3.9592578,369.7338,89.97235
51.70638,6.644514,10488.428,3.7125916,388.14087,88.15442
51.70585,6.6566515,10537.286,4.1558514,369.22144,89.99164
51.70603,6.669288,10585.499,4.7895365,363.41064,93.180725
51.705833,6.679674,10632.909,4.134449,369.24686,93.851105
51.705532,6.691141,10678.476,4.119034,369.99655,94.67291
51.70558,6.701032,10721.055,4.1359577,363.3371,92.53577
51.705822,6.7119765,10762.429,4.4366145,367.80408,92.20413
51.70547,6.723514,10802.264,4.224939,374.94153,88.85315
51.7046,6.7347536,10839.863,4.836891,363.54364,85.90228
51.70453,6.74633,10874.431,4.2589316,363.31665,89.87387
51.704166,6.7582293,10908.17,3.7402785,380.918,92.28815
51.703945,6.7705345,10941.387,2.8681133,380.7408,91.65216
51.70391,6.783946,10979.996,3.4597416,371.31308,99.516174
51.702938,6.796315,11020.865,3.9924,371.4121,95.36075
51.702194,6.8103175,11064.875,4.190414,372.81482,99.559265
51.701107,6.8213696,11112.104,4.3762374,365.04172,97.53
51.700092,6.8326344,11162.904,4.7417235,366.22037,100.6763
51.698868,6.84351,11216.086,3.5613868,363.78943,104.897064
51.69779,6.8534355,11269.185,3.7647445,358.00027,106.953766
51.69601,6.862784,11322.719,4.72045,368.13995,108.574585
51.69387,6.8724113,11375.466,4.2362823,352.05826,111.579865
51.69169,6.88039,11424.668,4.872879,368.18018,118.07712
51.690117,6.8888216,11470.03,3.9806926,374.7797,121.24182
51.687916,6.898479,11511.357,4.4957643,373.86484,122.72937
51.685722,6.9058228,11550.561,3.2210994,378.7699,123.61163
51.68293,6.9148726,11590.824,3.088645,357.17285,124.783325
51.680195,6.9248548,11629.671,4.5113616,375.53763,129.7362
51.677532,6.932878,11670.809,5.0630617,370.7381,128.41443
51.67571,6.9415903,11704.999,3.8593438,375.95264,125.428925
51.67371,6.9494686,11741.971,3.7458134,366.63748,121.99249
51.67106,6.9586825,11781.016,3.6258266,359.79117,117.605286
51.66892,6.9690733,11821.708,4.3103433,372.40915,122.40765
51.66701,6.9780035,11862.341,4.4292617,372.61307,115.90753
51.66499,6.9869766,11904.916,3.86762,379.99365,116.00604
51.663246,6.994707,11945.59,3.6760437,362.50476,116.801544
51.661438,7.0017557,11986.748,4.0087147,367.441,119.29297
51.6595,7.008093,12027.863,3.4970322,363.69104,120.384705
51.65697,7.01464,12064.091,4.5439386,366.96194,123.265625
51.65495,7.0207977,12095.972,4.1304917,360.7952,133.27289
51.653214,7.0262,12120.631,4.1997004,365.02362,134.6167
51.650623,7.0313964,12144.659,3.5947948,360.05728,132.68347
51.648117,7.037203,12159.82,3.8206754,368.4088,132.04626
51.645615,7.0453014,12174.506,4.237178,368.68384,133.14313
51.643944,7.0510573,12188.663,3.5798264,359.72238,131.97565
51.641518,7.058458,12203.345,4.7221155,370.61624,129.32672
51.639553,7.0654955,12222.215,4.002718,369.00784,123.84186
51.63748,7.0743756,12243.778,3.5320196,360.7135,119.86481
51.635418,7.083823,12274.758,3.7327068,378.3469,119.2041
51.633602,7.0927405,12308.039,2.9520245,372.50034,120.65115
51.6315,7.1027055,12353.797,4.3056483,378.97855,119.70505
51.629417,7.1124725,12401.78,3.2613292,378.10587,118.08777
51.627193,7.121363,12455.533,3.8578079,372.735,114.41632
51.624588,7.130851,12512.518,3.9125688,374.49222,112.475464
