lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
50.441,6.344504,11281.8,5.0,400.0,67.87756
50.44778,6.3706408,11281.8,5.0,400.0,67.87756
50.450493,6.3831844,11288.096,3.5747266,390.07217,68.30124
50.453236,6.39983,11300.101,4.837549,394.2806,68.12268
50.455948,6.41418,11315.182,4.7743945,380.14706,68.08453
50.45787,6.42748,11333.479,3.5698094,395.7917,64.53876
50.45999,6.44059,11357.1,4.2576737,386.75723,65.53131
50.461796,6.4551682,11384.717,4.717622,385.8856,68.20917
50.463818,6.4699507,11411.836,4.4131765,385.0277,72.51047
50.465263,6.4851,11438.313,4.5441713,376.22525,72.00128
50.466877,6.499398,11465.664,4.184796,387.62036,75.45325
50.467545,6.5134387,11495.59,3.7992558,385.03183,75.3468
50.46852,6.528053,11531.645,4.8148427,377.76575,80.39673
50.469837,6.544275,11573.066,4.1776896,377.14246,79.51376
50.470783,6.5589943,11615.719,4.042547,383.83786,79.89807
50.472267,6.5742617,11664.018,3.8641262,382.40826,78.90485
50.47391,6.5894365,11713.641,4.5617037,366.8066,81.46567
50.475357,6.6039205,11764.853,4.9874177,367.42813,79.26526
50.47667,6.617405,11813.869,3.771793,374.27173,78.31821
50.477913,6.6316123,11865.079,3.9724994,379.85565,77.494354
50.478695,6.6441894,11917.178,4.442038,366.56174,78.36401
50.47964,6.657652,11966.361,3.614034,355.4615,81.52667
50.47948,6.670242,12015.115,4.2738957,369.65677,83.37729
50.47867,6.684082,12062.67,4.145286,372.5496,89.64224
50.47817,6.6971116,12109.796,4.640195,384.32562,100.016846
50.477215,6.70893,12153.553,4.6895866,376.1616,103.9169
50.476196,6.7213717,12194.205,3.9949818,387.09644,107.018585
50.4742,6.733988,12234.272,3.3564048,379.62708,110.20575
50.472404,6.7457256,12275.276,4.2752347,385.97455,111.34155
50.47015,6.7589383,12313.66,4.3407307,373.34268,114.55249
