lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.248604,6.686904,922.1,5.0,400.0,102.33542
51.24476,6.7149415,922.1,5.0,400.0,102.33542
51.242386,6.727328,922.3964,3.735291,391.75455,112.82974
51.239483,6.7439475,923.22253,3.8006296,388.19427,113.1983
51.237713,6.7582273,924.37775,4.0132427,386.36392,113.63965
51.235344,6.772678,929.105,4.808375,384.17273,113.58435
51.233578,6.78821,932.03503,4.614352,380.6379,113.403046
51.23103,6.8017464,931.9427,3.479986,378.88315,110.45163
51.228622,6.8157005,930.409,3.863544,383.6823,109.48749
51.22604,6.8294477,926.5898,3.5179534,380.99115,110.30856
51.224247,6.84327,919.99005,4.332039,380.28342,114.60565
51.221504,6.858551,911.1379,3.1122646,383.2634,110.05789
51.21901,6.872889,902.50714,3.8226516,383.1481,110.6918
51.216812,6.8872805,891.09393,4.8234015,382.22906,117.601074
51.21428,6.9007554,879.4961,3.4939382,376.8339,112.77576
51.21165,6.914944,868.85645,4.24603,379.80722,114.84558
51.208183,6.9288025,859.21436,4.147272,378.24628,116.287476
51.20518,6.9427857,850.9919,5.1761446,393.40057,116.589294
51.202557,6.956797,842.28296,5.0642953,390.26422,116.859314
51.199787,6.9713254,835.9811,3.2955182,379.40723,116.00806
51.197056,6.9836235,830.9056,5.0165043,371.5407,116.17706
51.19415,6.9955826,828.4861,3.8727667,382.37152,115.46356
51.191162,7.011517,825.78156,4.5596766,388.72528,115.937195
51.188427,7.0254316,823.1468,3.8507407,378.58588,116.82941
51.185966,7.0398464,824.1594,3.9303694,372.71722,114.803955
51.18368,7.0562544,825.3542,4.594889,375.15958,118.1644
51.181087,7.070258,830.8249,4.1953993,377.85077,114.34024
51.178352,7.0842886,839.66705,4.776052,389.37097,111.964935
51.17577,7.0993867,849.60803,2.2832613,386.73575,111.13837
51.173416,7.1133146,862.0116,4.3769608,379.9879,111.26285
51.171368,7.1287932,878.5024,3.2411604,388.37766,112.88513
51.168617,7.1434593,894.9586,4.5675774,385.89395,116.156006
51.166416,7.1580663,910.2907,5.172274,371.157,110.28964
51.163857,7.1739726,924.2285,2.855187,385.14786,108.01413
51.161224,7.189171,938.5219,4.566172,380.0714,108.854614
51.15912,7.2046423,950.9247,3.9724002,390.1266,106.65213
51.15715,7.2200575,964.6392,4.8213773,379.52505,110.335754
51.155357,7.236968,979.4987,4.632707,391.78503,108.575836
51.15339,7.2528677,992.16986,4.543643,387.0194,108.70636
51.15145,7.267984,1005.7389,3.4492977,373.4948,106.020996
51.149364,7.2822027,1021.70166,4.178122,381.2533,103.53229
51.147522,7.2979355,1038.694,3.9472198,375.31403,103.58588
51.145473,7.31225,1054.0992,3.818385,390.9743,103.78375
51.142696,7.3296375,1069.3301,4.7743425,374.44495,104.4061
51.14129,7.345689,1081.6606,5.058664,377.1758,107.854095
51.139446,7.361596,1093.4065,4.5548105,375.12164,106.35425
51.13749,7.3764353,1104.6648,4.449104,378.85297,106.02878
51.135513,7.390213,1117.4171,4.9719267,378.124,107.784
51.133945,7.4042993,1132.8364,4.292768,376.44083,106.720856
51.13224,7.4178777,1153.6887,3.8304129,386.9442,107.60739
51.129967,7.430522,1181.8379,3.6466315,387.61563,107.606964
51.12821,7.44316,1214.4219,4.084349,382.72266,112.091034
51.126003,7.4558344,1250.5487,4.0687413,376.26505,113.26807
51.123882,7.4678993,1293.5083,3.695681,378.08978,115.33374
51.121437,7.4813056,1339.0643,4.195845,374.32715,115.73065
51.118717,7.492623,1384.5159,3.9349828,374.37723,116.543396
51.115215,7.504215,1430.3601,4.2559514,377.57422,117.20181
51.11221,7.5161247,1471.7969,4.5845513,368.02768,122.802795
51.10877,7.5274396,1510.4,3.849582,371.7038,127.17709
51.104755,7.5375457,1543.8834,5.022274,380.77637,128.8866
51.101143,7.5481873,1572.0024,4.398189,381.49316,132.93338
51.096786,7.556683,1595.4231,5.251512,367.36804,132.94705
51.09328,7.564807,1618.9065,4.733545,376.25452,141.37122
51.08978,7.57226,1640.5835,4.054766,384.85413,139.6659
51.08577,7.5809155,1660.761,4.1916227,373.06775,137.63766
