lat,lon,alt_ft,delta_t_s,gs_kt,heading_deg
51.20078,8.734185,11582.9,5.0,400.0,216.20738
51.186256,8.717254,11582.9,5.0,400.0,216.20738
51.182507,8.712161,11582.975,4.7340317,381.52255,216.33774
51.178467,8.707718,11587.068,4.219273,377.81656,208.65411
51.17378,8.702702,11588.489,4.610614,385.74063,205.73932
51.168884,8.697701,11594.286,3.9463305,378.57022,203.03706
51.163887,8.69279,11597.419,4.4616723,381.29807,207.55107
51.158813,8.68723,11597.745,3.8887832,371.27228,208.87767
51.15449,8.682063,11597.53,4.1742043,382.0723,209.2207
51.14983,8.676114,11597.062,5.097162,374.42465,206.84647
51.144917,8.671373,11595.243,4.3782988,384.7337,209.73244
51.14003,8.665704,11589.617,3.9565964,370.5077,211.41884
51.135536,8.660159,11581.937,4.159222,379.19235,214.07019
51.131287,8.653689,11572.07,3.2072127,380.8491,215.20906
51.12629,8.648481,11559.754,4.2788534,382.3523,211.84135
51.121304,8.64209,11544.721,3.7002027,373.8729,212.87416
51.116512,8.636843,11526.575,3.6739118,380.50272,208.59544
51.112038,8.630572,11508.324,2.6637,388.68958,211.19246
51.107082,8.625649,11485.593,4.084333,385.85593,204.55746
51.102394,8.62063,11460.405,3.984906,381.9152,210.25252
51.0975,8.615674,11431.162,3.1222672,371.94086,205.1441
